family,src,target,w,h,p_H1,p_H2,slope_H1,slope_H2,t_H1,t_H2,found,rep
行业 → 行业,Softw,Mach,1,3,0.5731,0.929,0.0178,0.0067,0.5635,0.0891,False,False
行业 → 行业,Softw,Mach,1,6,0.5247,0.207,-0.0275,0.159,-0.6361,1.262,False,False
行业 → 行业,Softw,Mach,3,1,0.5069,0.5071,0.0062,0.0166,0.6637,0.6633,False,False
行业 → 行业,Softw,Mach,3,3,0.5035,0.3355,0.0177,0.0659,0.669,0.9631,False,False
行业 → 行业,Softw,Mach,3,6,0.4551,0.0237,-0.0255,0.1894,-0.7469,2.2622,False,False
行业 → 行业,Softw,Mach,6,1,0.6625,0.1375,-0.0025,0.0283,-0.4364,1.485,False,False
行业 → 行业,Softw,Mach,6,3,0.6257,0.0542,-0.0078,0.0733,-0.4879,1.9253,False,False
行业 → 行业,Softw,Mach,6,6,0.1406,0.0069,-0.0403,0.1433,-1.4734,2.7013,False,False
行业 → 行业,Softw,Meals,1,1,0.0943,0.1537,0.0371,0.055,1.6729,1.4266,False,False
行业 → 行业,Softw,Meals,1,3,0.938,0.2035,0.0032,0.0886,0.0778,1.2717,False,False
行业 → 行业,Softw,Meals,1,6,0.3242,0.8423,0.0664,-0.0165,0.9858,-0.199,False,False
行业 → 行业,Softw,Meals,3,1,0.7439,0.3638,0.0043,0.0212,0.3267,0.9082,False,False
行业 → 行业,Softw,Meals,3,3,0.7403,0.9275,-0.0112,-0.0049,-0.3315,-0.0911,False,False
行业 → 行业,Softw,Meals,3,6,0.4326,0.3053,0.0494,-0.0837,0.7847,-1.0252,False,False
行业 → 行业,Softw,Meals,6,1,0.3371,0.7757,0.0087,-0.0039,0.9599,-0.2849,False,False
行业 → 行业,Softw,Meals,6,3,0.5639,0.3581,0.0164,-0.0315,0.577,-0.919,False,False
行业 → 行业,Softw,Meals,6,6,0.4665,0.1787,0.0433,-0.0973,0.7281,-1.3447,False,False
行业 → 行业,Softw,MedEq,1,1,0.0949,0.9269,0.0388,-0.004,1.6701,-0.0917,False,False
行业 → 行业,Softw,MedEq,1,3,0.0109,0.1743,0.0888,0.1018,2.5455,1.3584,False,False
行业 → 行业,Softw,MedEq,1,6,0.0572,0.3301,0.1028,0.0947,1.9016,0.974,False,False
行业 → 行业,Softw,MedEq,3,1,0.0248,0.2177,0.0266,0.0298,2.2439,1.2326,False,False
行业 → 行业,Softw,MedEq,3,3,0.032,0.1955,0.0569,0.0803,2.1449,1.2944,False,False
行业 → 行业,Softw,MedEq,3,6,0.2197,0.7757,0.0644,0.0226,1.2272,0.2849,False,False
行业 → 行业,Softw,MedEq,6,1,0.0696,0.4182,0.0141,0.0127,1.8144,0.8095,False,False
行业 → 行业,Softw,MedEq,6,3,0.2284,0.6308,0.0287,0.0182,1.2046,0.4806,False,False
行业 → 行业,Softw,MedEq,6,6,0.3778,0.5565,0.0411,-0.0319,0.8819,-0.5881,False,False
行业 → 行业,Softw,Mines,1,1,0.6925,0.3384,-0.0109,0.0512,-0.3954,0.9573,False,False
行业 → 行业,Softw,Mines,1,3,0.4879,0.6891,0.0359,0.0326,0.6936,0.4001,False,False
行业 → 行业,Softw,Mines,1,6,0.8227,0.1541,-0.0213,0.1777,-0.2241,1.4254,False,False
行业 → 行业,Softw,Mines,3,1,0.5399,0.8217,0.0103,0.0071,0.613,0.2253,False,False
行业 → 行业,Softw,Mines,3,3,0.8052,0.172,0.0107,0.0913,0.2466,1.3659,False,False
行业 → 行业,Softw,Mines,3,6,0.5918,0.1189,-0.0466,0.187,-0.5362,1.5594,False,False
行业 → 行业,Softw,Mines,6,1,0.6612,0.1943,-0.0063,0.0267,-0.4383,1.298,False,False
行业 → 行业,Softw,Mines,6,3,0.5427,0.1238,-0.0254,0.0854,-0.6088,1.5392,False,False
行业 → 行业,Softw,Mines,6,6,0.5887,0.263,-0.0442,0.1223,-0.5407,1.1194,False,False
行业 → 行业,Softw,Oil,1,1,0.4076,0.0036,-0.0259,-0.1764,-0.8282,-2.9155,False,False
行业 → 行业,Softw,Oil,1,3,0.8818,0.3602,0.0104,-0.0816,0.1487,-0.915,False,False
行业 → 行业,Softw,Oil,1,6,0.5558,0.1546,-0.0556,-0.1957,-0.5891,-1.4233,False,False
行业 → 行业,Softw,Oil,3,1,0.8655,0.2527,0.0034,-0.0393,0.1693,-1.1437,False,False
行业 → 行业,Softw,Oil,3,3,0.8514,0.829,-0.0092,-0.0157,-0.1873,-0.216,False,False
行业 → 行业,Softw,Oil,3,6,0.4085,0.2654,-0.0632,-0.1406,-0.8265,-1.1137,False,False
行业 → 行业,Softw,Oil,6,1,0.3699,0.1216,-0.0117,-0.0315,-0.8966,-1.5481,False,False
行业 → 行业,Softw,Oil,6,3,0.3814,0.488,-0.0302,-0.0373,-0.8754,-0.6935,False,False
行业 → 行业,Softw,Oil,6,6,0.5083,0.3597,-0.0368,-0.081,-0.6614,-0.9159,False,False
行业 → 行业,Softw,Paper,1,1,0.9023,0.3683,-0.003,0.0352,-0.1227,0.8997,False,False
行业 → 行业,Softw,Paper,1,3,0.7676,0.6291,-0.0125,0.035,-0.2955,0.483,False,False
行业 → 行业,Softw,Paper,1,6,0.4657,0.4025,-0.0466,-0.0738,-0.7295,-0.8372,False,False
行业 → 行业,Softw,Paper,3,1,0.681,0.9284,-0.0051,0.0024,-0.4111,0.0899,False,False
行业 → 行业,Softw,Paper,3,3,0.1238,0.8256,-0.0518,-0.0121,-1.539,-0.2203,False,False
行业 → 行业,Softw,Paper,3,6,0.2139,0.1915,-0.0742,-0.1077,-1.243,-1.3063,False,False
行业 → 行业,Softw,Paper,6,1,0.357,0.28,-0.0082,-0.0144,-0.9211,-1.0802,False,False
行业 → 行业,Softw,Paper,6,3,0.2436,0.2634,-0.0329,-0.0426,-1.166,-1.1184,False,False
行业 → 行业,Softw,Paper,6,6,0.403,0.2467,-0.0522,-0.0859,-0.8363,-1.1584,False,False
行业 → 行业,Softw,PerSv,1,1,0.6837,0.0692,0.0129,-0.0878,0.4075,-1.817,False,False
行业 → 行业,Softw,PerSv,1,3,0.2779,0.0272,-0.0627,-0.2136,-1.0851,-2.2085,False,False
行业 → 行业,Softw,PerSv,1,6,0.1964,0.0034,0.0946,-0.3686,1.2918,-2.9267,False,False
行业 → 行业,Softw,PerSv,3,1,0.4204,0.0102,-0.0162,-0.0699,-0.8058,-2.5681,False,False
行业 → 行业,Softw,PerSv,3,3,0.9817,0.0028,0.0011,-0.2003,0.023,-2.9872,False,False
行业 → 行业,Softw,PerSv,3,6,0.057,0.0011,0.1373,-0.3692,1.9031,-3.2581,False,False
行业 → 行业,Softw,PerSv,6,1,0.1865,0.0,0.0164,-0.0603,1.3211,-4.099,False,False
行业 → 行业,Softw,PerSv,6,3,0.0503,0.0001,0.0607,-0.1645,1.9575,-3.7957,False,False
行业 → 行业,Softw,PerSv,6,6,0.0157,0.0004,0.1452,-0.3112,2.4148,-3.5678,False,False
行业 → 行业,Softw,RlEst,1,1,0.8205,0.5946,0.0069,-0.024,0.2269,-0.5322,False,False
行业 → 行业,Softw,RlEst,1,3,0.6831,0.9908,-0.0196,0.0011,-0.4083,0.0116,False,False
行业 → 行业,Softw,RlEst,1,6,0.5256,0.3527,0.0553,-0.1003,0.6348,-0.9294,False,False
行业 → 行业,Softw,RlEst,3,1,0.9695,0.6991,0.0006,-0.0107,0.0383,-0.3865,False,False
行业 → 行业,Softw,RlEst,3,3,0.8705,0.226,0.0062,-0.0791,0.163,-1.2107,False,False
行业 → 行业,Softw,RlEst,3,6,0.5508,0.2017,0.0478,-0.1256,0.5966,-1.2766,False,False
行业 → 行业,Softw,RlEst,6,1,0.225,0.2026,0.0139,-0.0209,1.2133,-1.2742,False,False
行业 → 行业,Softw,RlEst,6,3,0.4822,0.1746,0.0252,-0.0612,0.7028,-1.3576,False,False
行业 → 行业,Softw,RlEst,6,6,0.5947,0.1034,0.0397,-0.1323,0.532,-1.6284,False,False
行业 → 行业,Softw,Rtail,1,1,0.7133,0.2104,-0.0068,0.054,-0.3674,1.2526,False,False
行业 → 行业,Softw,Rtail,1,3,0.1118,0.2681,-0.0554,0.0796,-1.5903,1.1074,False,False
行业 → 行业,Softw,Rtail,1,6,0.5241,0.3581,-0.0346,0.082,-0.637,0.919,False,False
行业 → 行业,Softw,Rtail,3,1,0.1462,0.2006,-0.0152,0.0324,-1.4532,1.2799,False,False
行业 → 行业,Softw,Rtail,3,3,0.2352,0.4846,-0.0339,0.0386,-1.187,0.6989,False,False
行业 → 行业,Softw,Rtail,3,6,0.5925,0.7927,-0.0239,0.0182,-0.5353,0.2627,False,False
行业 → 行业,Softw,Rtail,6,1,0.5002,0.3409,-0.0049,0.013,-0.6741,0.9524,False,False
行业 → 行业,Softw,Rtail,6,3,0.6075,0.8104,-0.0108,0.0069,-0.5136,0.2399,False,False
行业 → 行业,Softw,Rtail,6,6,0.9191,0.935,-0.004,-0.0048,-0.1016,-0.0815,False,False
行业 → 行业,Softw,Rubbr,1,1,0.1993,0.3339,0.0228,-0.0429,1.2837,-0.9662,False,False
行业 → 行业,Softw,Rubbr,1,3,0.5178,0.1227,0.0152,-0.1282,0.6467,-1.5434,False,False
行业 → 行业,Softw,Rubbr,1,6,0.2908,0.5933,0.0506,-0.072,1.0564,-0.5341,False,False
行业 → 行业,Softw,Rubbr,3,1,0.5589,0.1768,0.0044,-0.0374,0.5845,-1.3507,False,False
行业 → 行业,Softw,Rubbr,3,3,0.3604,0.3336,0.019,-0.0667,0.9146,-0.9668,False,False
行业 → 行业,Softw,Rubbr,3,6,0.5019,0.7454,0.0266,-0.0305,0.6715,-0.3247,False,False
行业 → 行业,Softw,Rubbr,6,1,0.2156,0.8369,0.0078,-0.0039,1.2384,-0.2059,False,False
行业 → 行业,Softw,Rubbr,6,3,0.5094,0.6555,0.0119,-0.0184,0.6598,-0.4462,False,False
行业 → 行业,Softw,Rubbr,6,6,0.4351,0.2449,0.0221,-0.0755,0.7805,-1.1628,False,False
行业 → 行业,Softw,Ships,1,1,0.1204,0.0766,-0.0423,-0.1012,-1.5533,-1.771,False,False
行业 → 行业,Softw,Ships,1,3,0.242,0.4773,-0.0587,-0.0668,-1.17,-0.7107,False,False
行业 → 行业,Softw,Ships,1,6,0.31,0.2277,-0.0878,-0.1259,-1.0152,-1.2064,False,False
行业 → 行业,Softw,Ships,3,1,0.2086,0.4002,-0.0195,-0.0284,-1.2575,-0.8413,False,False
行业 → 行业,Softw,Ships,3,3,0.701,0.7663,-0.0154,-0.0216,-0.384,-0.2972,False,False
行业 → 行业,Softw,Ships,3,6,0.1474,0.4481,-0.1191,-0.0718,-1.4486,-0.7586,False,False
行业 → 行业,Softw,Ships,6,1,0.3093,0.2273,-0.0124,-0.0234,-1.0167,-1.2073,False,False
行业 → 行业,Softw,Ships,6,3,0.1654,0.5364,-0.0513,-0.0255,-1.3872,-0.6183,False,False
行业 → 行业,Softw,Ships,6,6,0.0251,0.7658,-0.1542,-0.025,-2.2394,-0.2978,False,False
行业 → 行业,Softw,Smoke,1,1,0.122,0.0009,-0.0537,-0.2592,-1.5463,-3.3268,False,False
行业 → 行业,Softw,Smoke,1,3,0.1148,0.0255,-0.0874,-0.3513,-1.5772,-2.2338,False,False
行业 → 行业,Softw,Smoke,1,6,0.0597,0.0014,-0.1434,-0.5448,-1.883,-3.1978,False,False
行业 → 行业,Softw,Smoke,3,1,0.2764,0.0071,-0.0227,-0.1271,-1.0884,-2.691,False,False
行业 → 行业,Softw,Smoke,3,3,0.157,0.0344,-0.0605,-0.2278,-1.4151,-2.115,False,False
行业 → 行业,Softw,Smoke,3,6,0.1102,0.0135,-0.0988,-0.3677,-1.5975,-2.4701,False,False
行业 → 行业,Softw,Smoke,6,1,0.0441,0.0052,-0.0227,-0.0858,-2.0134,-2.792,False,False
行业 → 行业,Softw,Smoke,6,3,0.0529,0.0412,-0.0458,-0.153,-1.9354,-2.0419,False,False
行业 → 行业,Softw,Smoke,6,6,0.2324,0.0589,-0.0548,-0.2477,-1.1941,-1.889,False,False
行业 → 行业,Softw,Soda,1,1,0.4656,0.0615,-0.0207,-0.1446,-0.7297,-1.8695,False,False
行业 → 行业,Softw,Soda,1,3,0.8609,0.0425,0.0088,-0.2359,0.1752,-2.0285,False,False
行业 → 行业,Softw,Soda,1,6,0.7985,0.0437,-0.0159,-0.3088,-0.2552,-2.0165,False,False
行业 → 行业,Softw,Soda,3,1,0.8084,0.0038,0.0041,-0.1007,0.2425,-2.8951,False,False
行业 → 行业,Softw,Soda,3,3,0.7368,0.1688,0.0123,-0.1011,0.3362,-1.3761,False,False
行业 → 行业,Softw,Soda,3,6,0.5625,0.0328,-0.0325,-0.2524,-0.5791,-2.1351,False,False
行业 → 行业,Softw,Soda,6,1,0.7365,0.0079,-0.0035,-0.0609,-0.3365,-2.6542,False,False
行业 → 行业,Softw,Soda,6,3,0.7067,0.0201,-0.0097,-0.1216,-0.3763,-2.324,False,False
行业 → 行业,Softw,Soda,6,6,0.4499,0.0076,-0.0376,-0.2234,-0.7555,-2.6697,False,False
行业 → 行业,Softw,Steel,1,1,0.401,0.4452,-0.0206,0.0573,-0.8398,0.7635,False,False
行业 → 行业,Softw,Steel,1,3,0.7738,0.949,0.0124,0.0092,0.2874,0.064,False,False
行业 → 行业,Softw,Steel,1,6,0.858,0.0079,-0.0136,0.4287,-0.1789,2.6568,False,False
行业 → 行业,Softw,Steel,3,1,0.815,0.6386,0.0034,0.0206,0.234,0.4696,False,False
行业 → 行业,Softw,Steel,3,3,0.9092,0.3701,-0.0044,0.1094,-0.114,0.8963,False,False
行业 → 行业,Softw,Steel,3,6,0.9414,0.0,-0.0053,0.5283,-0.0736,4.8848,False,False
行业 → 行业,Softw,Steel,6,1,0.8986,0.0129,-0.0014,0.0603,-0.1275,2.4868,False,False
行业 → 行业,Softw,Steel,6,3,0.9683,0.0001,-0.0014,0.2265,-0.0398,3.9734,False,False
行业 → 行业,Softw,Steel,6,6,0.9562,0.0,-0.0039,0.4363,-0.0549,4.4315,False,False
行业 → 行业,Softw,Telcm,1,1,0.0632,0.7978,-0.0414,0.014,-1.8578,0.2562,False,False
行业 → 行业,Softw,Telcm,1,3,0.1096,0.3577,-0.0819,0.0743,-1.5999,0.9197,False,False
行业 → 行业,Softw,Telcm,1,6,0.3671,0.2779,-0.0672,0.1093,-0.9019,1.085,False,False
行业 → 行业,Softw,Telcm,3,1,0.063,0.2357,-0.0302,0.0333,-1.8589,1.1859,False,False
行业 → 行业,Softw,Telcm,3,3,0.348,0.1175,-0.0403,0.0962,-0.9384,1.5653,False,False
行业 → 行业,Softw,Telcm,3,6,0.4559,0.2901,-0.0424,0.1185,-0.7456,1.0578,False,False
行业 → 行业,Softw,Telcm,6,1,0.1447,0.1797,-0.0148,0.0249,-1.4584,1.3418,False,False
行业 → 行业,Softw,Telcm,6,3,0.4325,0.1729,-0.0202,0.0738,-0.785,1.3629,False,False
行业 → 行业,Softw,Telcm,6,6,0.8735,0.3291,-0.0084,0.1007,-0.1592,0.9759,False,False
行业 → 行业,Softw,Toys,1,1,0.6329,0.5196,0.0123,0.0374,0.4776,0.644,False,False
行业 → 行业,Softw,Toys,1,3,0.7324,0.924,0.0147,0.0097,0.342,0.0954,False,False
行业 → 行业,Softw,Toys,1,6,0.7414,0.9466,0.0235,-0.011,0.33,-0.067,False,False
行业 → 行业,Softw,Toys,3,1,0.7009,0.842,0.006,0.0066,0.3842,0.1993,False,False
行业 → 行业,Softw,Toys,3,3,0.9314,0.9105,0.0032,0.0102,0.0861,0.1124,False,False
行业 → 行业,Softw,Toys,3,6,0.6612,0.6167,0.029,-0.0776,0.4383,-0.5006,False,False
行业 → 行业,Softw,Toys,6,1,0.5699,0.9842,0.0062,-0.0005,0.5683,-0.0198,False,False
行业 → 行业,Softw,Toys,6,3,0.6154,0.583,0.0155,-0.0378,0.5024,-0.5489,False,False
行业 → 行业,Softw,Toys,6,6,0.5552,0.2803,0.0351,-0.1377,0.5899,-1.0798,False,False
行业 → 行业,Softw,Trans,1,1,0.3164,0.1707,0.0215,0.0459,1.0019,1.3699,False,False
行业 → 行业,Softw,Trans,1,3,0.841,0.8714,0.0069,0.0085,0.2006,0.1619,False,False
行业 → 行业,Softw,Trans,1,6,0.5417,0.3775,0.0286,-0.0499,0.6103,-0.8825,False,False
行业 → 行业,Softw,Trans,3,1,0.7223,0.9834,-0.0038,-0.0004,-0.3554,-0.0208,False,False
行业 → 行业,Softw,Trans,3,3,0.6472,0.6146,0.009,-0.0182,0.4577,-0.5036,False,False
行业 → 行业,Softw,Trans,3,6,0.5807,0.1116,0.0221,-0.0755,0.5523,-1.5912,False,False
行业 → 行业,Softw,Trans,6,1,0.72,0.4306,0.0026,-0.0094,0.3584,-0.7881,False,False
行业 → 行业,Softw,Trans,6,3,0.5621,0.1453,0.0103,-0.0369,0.5797,-1.4563,False,False
行业 → 行业,Softw,Trans,6,6,0.9078,0.0589,0.0044,-0.068,0.1158,-1.8888,False,False
行业 → 行业,Softw,Txtls,1,1,0.1636,0.2061,0.0294,0.0753,1.393,1.2643,False,False
行业 → 行业,Softw,Txtls,1,3,0.368,0.9542,0.0337,0.0071,0.9003,0.0574,False,False
行业 → 行业,Softw,Txtls,1,6,0.4574,0.3852,0.0442,-0.1238,0.7431,-0.8683,False,False
行业 → 行业,Softw,Txtls,3,1,0.238,0.9272,0.016,0.0038,1.1801,0.0914,False,False
行业 → 行业,Softw,Txtls,3,3,0.8327,0.088,-0.0063,-0.1294,-0.2113,-1.7063,False,False
行业 → 行业,Softw,Txtls,3,6,0.7636,0.1048,0.0174,-0.185,0.3007,-1.6219,False,False
行业 → 行业,Softw,Txtls,6,1,0.3703,0.3989,0.0075,-0.0189,0.8959,-0.8436,False,False
行业 → 行业,Softw,Txtls,6,3,0.631,0.0699,0.0119,-0.0994,0.4804,-1.8123,False,False
行业 → 行业,Softw,Txtls,6,6,0.7085,0.1476,0.0155,-0.1446,0.3739,-1.448,False,False
行业 → 行业,Softw,Util,1,1,0.0053,0.165,-0.0662,-0.0751,-2.7904,-1.3886,False,False
行业 → 行业,Softw,Util,1,3,0.1946,0.4152,-0.0683,-0.0697,-1.2972,-0.8147,False,False
行业 → 行业,Softw,Util,1,6,0.4743,0.4217,-0.0539,-0.0811,-0.7156,-0.8034,False,False
行业 → 行业,Softw,Util,3,1,0.1048,0.1456,-0.0265,-0.0401,-1.6221,-1.4553,False,False
行业 → 行业,Softw,Util,3,3,0.2156,0.2495,-0.051,-0.0689,-1.2383,-1.1516,False,False
行业 → 行业,Softw,Util,3,6,0.3984,0.3629,-0.0486,-0.0844,-0.8445,-0.9099,False,False
行业 → 行业,Softw,Util,6,1,0.1385,0.2115,-0.0131,-0.0218,-1.4816,-1.2496,False,False
行业 → 行业,Softw,Util,6,3,0.2881,0.5003,-0.0239,-0.0288,-1.0624,-0.6739,False,False
行业 → 行业,Softw,Util,6,6,0.9424,0.8449,-0.0029,-0.0131,-0.0722,-0.1956,False,False
行业 → 行业,Softw,Whlsl,1,1,0.0812,0.3481,0.0252,-0.032,1.7439,-0.9383,False,False
行业 → 行业,Softw,Whlsl,1,3,0.6184,0.4277,-0.0125,0.0547,-0.4981,0.7932,False,False
行业 → 行业,Softw,Whlsl,1,6,0.5351,0.5884,-0.0231,0.0436,-0.6202,0.5412,False,False
行业 → 行业,Softw,Whlsl,3,1,0.7981,0.4784,-0.0022,0.0151,-0.2558,0.7088,False,False
行业 → 行业,Softw,Whlsl,3,3,0.4302,0.4921,-0.0177,0.0354,-0.7889,0.6869,False,False
行业 → 行业,Softw,Whlsl,3,6,0.6487,0.4393,-0.016,0.0518,-0.4555,0.7735,False,False
行业 → 行业,Softw,Whlsl,6,1,0.9892,0.8894,0.0001,0.0019,0.0135,0.139,False,False
行业 → 行业,Softw,Whlsl,6,3,0.5423,0.5052,-0.0091,0.0215,-0.6094,0.6663,False,False
行业 → 行业,Softw,Whlsl,6,6,0.4255,0.3066,-0.0214,0.0511,-0.797,1.0223,False,False
行业 → 行业,Steel,Aero,1,1,0.7104,0.2058,-0.0196,0.0508,-0.3714,1.2653,False,False
行业 → 行业,Steel,Aero,1,3,0.2443,0.4354,-0.1165,0.056,-1.1644,0.78,False,False
行业 → 行业,Steel,Aero,1,6,0.4344,0.5071,-0.1038,0.0657,-0.7817,0.6634,False,False
行业 → 行业,Steel,Aero,3,1,0.215,0.3723,-0.0366,0.0216,-1.2399,0.8922,False,False
行业 → 行业,Steel,Aero,3,3,0.0855,0.6195,-0.1208,0.0228,-1.7196,0.4966,False,False
行业 → 行业,Steel,Aero,3,6,0.1012,0.1574,-0.1641,0.1246,-1.6389,1.414,False,False
行业 → 行业,Steel,Aero,6,1,0.4194,0.3517,-0.0152,0.011,-0.8075,0.9312,False,False
行业 → 行业,Steel,Aero,6,3,0.1197,0.1546,-0.0779,0.0477,-1.5558,1.4235,False,False
行业 → 行业,Steel,Aero,6,6,0.5339,0.0418,-0.0627,0.1374,-0.6221,2.0354,False,False
行业 → 行业,Steel,Agric,1,1,0.3127,0.4313,0.0555,0.0401,1.0095,0.787,False,False
行业 → 行业,Steel,Agric,1,3,0.1678,0.4169,0.1367,0.0665,1.3794,0.8117,False,False
行业 → 行业,Steel,Agric,1,6,0.2453,0.9203,0.1489,-0.0119,1.1619,-0.1001,False,False
行业 → 行业,Steel,Agric,3,1,0.1443,0.487,0.0421,0.0191,1.4601,0.695,False,False
行业 → 行业,Steel,Agric,3,3,0.1472,0.6644,0.104,-0.0219,1.4496,-0.4339,False,False
行业 → 行业,Steel,Agric,3,6,0.2871,0.9932,0.1153,-0.0008,1.0644,-0.0086,False,False
行业 → 行业,Steel,Agric,6,1,0.275,0.5852,0.0215,-0.0089,1.0916,-0.5458,False,False
行业 → 行业,Steel,Agric,6,3,0.2683,0.9773,0.0592,0.0011,1.1069,0.0284,False,False
行业 → 行业,Steel,Agric,6,6,0.4636,0.7426,0.0725,0.0261,0.7329,0.3284,False,False
行业 → 行业,Steel,Autos,1,1,0.0825,0.9036,0.0908,-0.0085,1.7362,-0.1211,False,False
行业 → 行业,Steel,Autos,1,3,0.3834,0.1601,-0.0848,-0.1717,-0.8716,-1.4047,False,False
行业 → 行业,Steel,Autos,1,6,0.3201,0.1901,-0.1371,-0.1841,-0.9943,-1.3102,False,False
行业 → 行业,Steel,Autos,3,1,0.403,0.3223,-0.0238,-0.0434,-0.8363,-0.9897,False,False
行业 → 行业,Steel,Autos,3,3,0.0335,0.0869,-0.1594,-0.1359,-2.1259,-1.7119,False,False
行业 → 行业,Steel,Autos,3,6,0.1187,0.3325,-0.194,-0.1347,-1.5605,-0.9692,False,False
行业 → 行业,Steel,Autos,6,1,0.3836,0.2705,-0.0189,-0.0247,-0.8712,-1.102,False,False
行业 → 行业,Steel,Autos,6,3,0.1063,0.2103,-0.0954,-0.0732,-1.615,-1.2528,False,False
行业 → 行业,Steel,Autos,6,6,0.1198,0.1882,-0.1446,-0.1542,-1.5557,-1.3159,False,False
行业 → 行业,Steel,Banks,1,1,0.2267,0.7521,-0.0551,0.0122,-1.2089,0.3159,False,False
行业 → 行业,Steel,Banks,1,3,0.2963,0.7069,0.0911,0.0244,1.0444,0.376,False,False
行业 → 行业,Steel,Banks,1,6,0.871,0.6354,0.0221,0.0508,0.1624,0.4742,False,False
行业 → 行业,Steel,Banks,3,1,0.2972,0.4719,0.0289,0.0158,1.0424,0.7194,False,False
行业 → 行业,Steel,Banks,3,3,0.2121,0.6245,0.0918,0.0259,1.2477,0.4894,False,False
行业 → 行业,Steel,Banks,3,6,0.8119,0.7752,0.0255,0.0265,0.2379,0.2856,False,False
行业 → 行业,Steel,Banks,6,1,0.9014,0.5589,0.0025,0.0088,0.1239,0.5845,False,False
行业 → 行业,Steel,Banks,6,3,0.8639,0.8158,0.0089,0.0091,0.1715,0.2329,False,False
行业 → 行业,Steel,Banks,6,6,0.4287,0.97,-0.0641,0.0022,-0.7914,0.0376,False,False
行业 → 行业,Steel,Beer,1,1,0.5808,0.8968,-0.0301,0.0056,-0.5522,0.1297,False,False
行业 → 行业,Steel,Beer,1,3,0.8084,0.9406,0.025,0.007,0.2425,0.0745,False,False
行业 → 行业,Steel,Beer,1,6,0.7973,0.1611,-0.0342,0.1621,-0.2569,1.4012,False,False
行业 → 行业,Steel,Beer,3,1,0.8721,0.7727,0.0054,0.0088,0.161,0.2889,False,False
行业 → 行业,Steel,Beer,3,3,0.8674,0.4335,0.0126,0.0546,0.167,0.7831,False,False
行业 → 行业,Steel,Beer,3,6,0.7249,0.0386,-0.0399,0.152,-0.3519,2.068,False,False
行业 → 行业,Steel,Beer,6,1,0.7428,0.3249,-0.0078,0.0186,-0.3282,0.9845,False,False
行业 → 行业,Steel,Beer,6,3,0.6765,0.1101,-0.0244,0.0594,-0.4173,1.5979,False,False
行业 → 行业,Steel,Beer,6,6,0.127,0.0689,-0.1566,0.1033,-1.5262,1.819,False,False
行业 → 行业,Steel,BldMt,1,1,0.1426,0.3775,-0.0426,-0.0328,-1.4661,-0.8825,False,False
行业 → 行业,Steel,BldMt,1,3,0.3418,0.2503,-0.0551,-0.0643,-0.9506,-1.1496,False,False
行业 → 行业,Steel,BldMt,1,6,0.5777,0.0963,-0.0441,-0.1325,-0.5568,-1.6633,False,False
行业 → 行业,Steel,BldMt,3,1,0.2771,0.2344,-0.0191,-0.0216,-1.087,-1.189,False,False
行业 → 行业,Steel,BldMt,3,3,0.9643,0.5361,-0.0018,-0.0242,-0.0448,-0.6187,False,False
行业 → 行业,Steel,BldMt,3,6,0.9895,0.0679,-0.0008,-0.1201,-0.0131,-1.8259,False,False
行业 → 行业,Steel,BldMt,6,1,0.5496,0.243,-0.0076,-0.0144,-0.5983,-1.1676,False,False
行业 → 行业,Steel,BldMt,6,3,0.986,0.129,-0.0005,-0.0449,-0.0175,-1.518,False,False
行业 → 行业,Steel,BldMt,6,6,0.8672,0.0156,0.0082,-0.1108,0.1672,-2.4187,False,False
行业 → 行业,Steel,Books,1,1,0.004,0.5711,-0.1141,0.0169,-2.8803,0.5664,False,False
行业 → 行业,Steel,Books,1,3,0.0184,0.5454,-0.1854,-0.039,-2.3567,-0.6047,False,False
行业 → 行业,Steel,Books,1,6,0.0228,0.2662,-0.2136,-0.0895,-2.2776,-1.1119,False,False
行业 → 行业,Steel,Books,3,1,0.044,0.6411,-0.0488,-0.0095,-2.0138,-0.4662,False,False
行业 → 行业,Steel,Books,3,3,0.21,0.1957,-0.0695,-0.0597,-1.2535,-1.2939,False,False
行业 → 行业,Steel,Books,3,6,0.1281,0.0935,-0.1068,-0.0942,-1.5217,-1.6775,False,False
行业 → 行业,Steel,Books,6,1,0.0917,0.3978,-0.0252,-0.0108,-1.6867,-0.8455,False,False
行业 → 行业,Steel,Books,6,3,0.173,0.1309,-0.0479,-0.0398,-1.3627,-1.5105,False,False
行业 → 行业,Steel,Books,6,6,0.1618,0.0801,-0.0944,-0.0661,-1.3989,-1.7503,False,False
行业 → 行业,Steel,Boxes,1,1,0.6375,0.7188,0.0223,-0.0132,0.4712,-0.36,False,False
行业 → 行业,Steel,Boxes,1,3,0.1403,0.1079,0.119,-0.1093,1.4746,-1.6078,False,False
行业 → 行业,Steel,Boxes,1,6,0.8474,0.0315,0.023,-0.2029,0.1924,-2.1508,False,False
行业 → 行业,Steel,Boxes,3,1,0.1309,0.1625,0.0401,-0.0309,1.5105,-1.3966,False,False
行业 → 行业,Steel,Boxes,3,3,0.2235,0.0072,0.0633,-0.126,1.2173,-2.6875,False,False
行业 → 行业,Steel,Boxes,3,6,0.7799,0.0017,0.0265,-0.2309,0.2795,-3.138,False,False
行业 → 行业,Steel,Boxes,6,1,0.9533,0.0343,0.001,-0.0264,0.0586,-2.1163,False,False
