family,src,target,w,h,half,slope,t,n,p,sign
成本,46,サービス業,1,6,H1,-0.09108,-0.38303,119,0.7017,-1
成本,46,サービス業,1,6,H2,0.13555,0.37893,114,0.70474,-1
成本,46,サービス業,3,1,H1,-0.00693,-0.15164,119,0.87947,-1
成本,46,サービス業,3,1,H2,0.07339,1.76694,119,0.07724,-1
成本,46,サービス業,3,3,H1,-0.05983,-0.60126,119,0.54766,-1
成本,46,サービス業,3,3,H2,0.07865,0.72909,117,0.46594,-1
成本,46,サービス業,3,6,H1,-0.0204,-0.15153,119,0.87956,-1
成本,46,サービス業,3,6,H2,0.02426,0.12356,114,0.90166,-1
成本,46,サービス業,6,1,H1,-0.0155,-0.51508,119,0.60649,-1
成本,46,サービス業,6,1,H2,0.01698,0.68755,119,0.49173,-1
成本,46,サービス業,6,3,H1,-0.02015,-0.27392,119,0.78415,-1
成本,46,サービス業,6,3,H2,0.0117,0.18058,117,0.8567,-1
成本,46,サービス業,6,6,H1,0.04242,0.37073,119,0.71084,-1
成本,46,サービス業,6,6,H2,-0.05281,-0.3842,114,0.70083,-1
成本,16,パルプ・紙,1,1,H1,1.12204,0.59054,119,0.55483,-1
成本,16,パルプ・紙,1,1,H2,-0.31321,-0.43508,119,0.6635,-1
成本,16,パルプ・紙,1,3,H1,0.13245,0.04623,119,0.96313,-1
成本,16,パルプ・紙,1,3,H2,0.63687,0.67588,117,0.49911,-1
成本,16,パルプ・紙,1,6,H1,1.73004,0.38362,119,0.70126,-1
成本,16,パルプ・紙,1,6,H2,0.13497,0.07888,114,0.93712,-1
成本,16,パルプ・紙,3,1,H1,0.01904,0.03212,119,0.97438,-1
成本,16,パルプ・紙,3,1,H2,0.12697,0.653,119,0.51375,-1
成本,16,パルプ・紙,3,3,H1,0.17045,0.12551,119,0.90012,-1
成本,16,パルプ・紙,3,3,H2,0.54003,0.97873,117,0.32772,-1
成本,16,パルプ・紙,3,6,H1,0.43533,0.22735,119,0.82015,-1
成本,16,パルプ・紙,3,6,H2,0.06512,0.07099,114,0.94341,-1
成本,16,パルプ・紙,6,1,H1,0.02998,0.09405,119,0.92507,-1
成本,16,パルプ・紙,6,1,H2,0.01255,0.11767,119,0.90633,-1
成本,16,パルプ・紙,6,3,H1,0.03488,0.04345,119,0.96535,-1
成本,16,パルプ・紙,6,3,H2,0.03379,0.11543,117,0.90811,-1
成本,16,パルプ・紙,6,6,H1,0.3416,0.25394,119,0.79954,-1
成本,16,パルプ・紙,6,6,H2,0.06235,0.11884,114,0.90541,-1
成本,46,パルプ・紙,1,1,H1,-0.08504,-0.3878,119,0.69817,-1
成本,46,パルプ・紙,1,1,H2,-0.08274,-0.56337,119,0.57318,-1
成本,46,パルプ・紙,1,3,H1,0.31644,0.7962,119,0.42592,-1
成本,46,パルプ・紙,1,3,H2,-0.36233,-1.17717,117,0.23913,-1
成本,46,パルプ・紙,1,6,H1,0.5548,0.92433,119,0.35532,-1
成本,46,パルプ・紙,1,6,H2,-0.64826,-2.2505,114,0.02442,-1
成本,46,パルプ・紙,3,1,H1,0.05464,0.62257,119,0.53357,-1
成本,46,パルプ・紙,3,1,H2,-0.0668,-1.09867,119,0.27191,-1
成本,46,パルプ・紙,3,3,H1,0.38101,1.3647,119,0.17235,-1
成本,46,パルプ・紙,3,3,H2,-0.24662,-2.19363,117,0.02826,-1
成本,46,パルプ・紙,3,6,H1,0.22903,0.61757,119,0.53686,-1
成本,46,パルプ・紙,3,6,H2,-0.13497,-1.04039,114,0.29816,-1
成本,46,パルプ・紙,6,1,H1,0.04968,0.71611,119,0.47393,-1
成本,46,パルプ・紙,6,1,H2,-0.03512,-1.24169,119,0.21435,-1
成本,46,パルプ・紙,6,3,H1,0.1105,0.59457,119,0.55213,-1
成本,46,パルプ・紙,6,3,H2,-0.04009,-0.67755,117,0.49806,-1
成本,46,パルプ・紙,6,6,H1,-0.15842,-0.53349,119,0.59369,-1
成本,46,パルプ・紙,6,6,H2,0.0709,0.75351,114,0.45114,-1
成本,20,パルプ・紙,1,1,H1,-0.14701,-0.19212,119,0.84765,-1
成本,20,パルプ・紙,1,1,H2,0.2598,0.68409,119,0.49392,-1
成本,20,パルプ・紙,1,3,H1,1.92933,1.77923,119,0.0752,-1
成本,20,パルプ・紙,1,3,H2,-0.04368,-0.05692,117,0.95461,-1
成本,20,パルプ・紙,1,6,H1,3.28019,1.84701,119,0.06474,-1
成本,20,パルプ・紙,1,6,H2,0.31443,0.27518,114,0.78318,-1
成本,20,パルプ・紙,3,1,H1,0.40531,1.89503,119,0.05809,-1
成本,20,パルプ・紙,3,1,H2,0.04735,0.41466,119,0.67839,-1
成本,20,パルプ・紙,3,3,H1,1.55814,2.52711,119,0.0115,-1
成本,20,パルプ・紙,3,3,H2,0.1359,0.338,117,0.73536,-1
成本,20,パルプ・紙,3,6,H1,2.01721,2.54393,119,0.01096,-1
成本,20,パルプ・紙,3,6,H2,-0.18842,-0.35383,114,0.72346,-1
成本,20,パルプ・紙,6,1,H1,0.2432,1.8942,119,0.0582,-1
成本,20,パルプ・紙,6,1,H2,0.06098,0.86222,119,0.38857,-1
成本,20,パルプ・紙,6,3,H1,0.76734,2.09738,119,0.03596,-1
成本,20,パルプ・紙,6,3,H2,-0.00792,-0.03811,117,0.9696,-1
成本,20,パルプ・紙,6,6,H1,1.09091,2.43835,119,0.01475,-1
成本,20,パルプ・紙,6,6,H2,-0.34313,-1.13333,114,0.25707,-1
成本,01,パルプ・紙,1,1,H1,-0.22765,-0.69309,119,0.48825,-1
成本,01,パルプ・紙,1,1,H2,-0.01567,-0.08049,119,0.93585,-1
成本,01,パルプ・紙,1,3,H1,-0.32181,-0.72612,119,0.46776,-1
成本,01,パルプ・紙,1,3,H2,0.76249,2.70093,117,0.00691,-1
成本,01,パルプ・紙,1,6,H1,0.04915,0.09558,119,0.92386,-1
成本,01,パルプ・紙,1,6,H2,0.64795,1.99972,114,0.04553,-1
成本,01,パルプ・紙,3,1,H1,-0.1927,-0.79678,119,0.42558,-1
成本,01,パルプ・紙,3,1,H2,0.12798,1.62194,119,0.10482,-1
成本,01,パルプ・紙,3,3,H1,0.40789,0.55067,119,0.58186,-1
成本,01,パルプ・紙,3,3,H2,0.34928,2.00754,117,0.04469,-1
成本,01,パルプ・紙,3,6,H1,1.27405,1.16341,119,0.24466,-1
成本,01,パルプ・紙,3,6,H2,0.23332,0.94095,114,0.34673,-1
成本,01,パルプ・紙,6,1,H1,0.07186,0.31916,119,0.74961,-1
成本,01,パルプ・紙,6,1,H2,0.04523,1.12944,119,0.25871,-1
成本,01,パルプ・紙,6,3,H1,0.88145,1.27274,119,0.20311,-1
成本,01,パルプ・紙,6,3,H2,0.0831,0.76464,117,0.44449,-1
成本,01,パルプ・紙,6,6,H1,0.61213,0.57167,119,0.56755,-1
成本,01,パルプ・紙,6,6,H2,0.096,0.53871,114,0.59009,-1
成本,22,パルプ・紙,1,1,H1,1.87163,1.02741,119,0.30423,-1
成本,22,パルプ・紙,1,1,H2,-0.03827,-0.05288,119,0.95783,-1
成本,22,パルプ・紙,1,3,H1,6.33916,1.73768,119,0.08227,-1
成本,22,パルプ・紙,1,3,H2,0.21376,0.14477,117,0.88489,-1
成本,22,パルプ・紙,1,6,H1,6.1235,1.18237,119,0.23706,-1
成本,22,パルプ・紙,1,6,H2,-1.366,-0.64944,114,0.51605,-1
成本,22,パルプ・紙,3,1,H1,0.57409,0.72933,119,0.4658,-1
成本,22,パルプ・紙,3,1,H2,0.06925,0.27997,119,0.7795,-1
成本,22,パルプ・紙,3,3,H1,0.75943,0.47251,119,0.63657,-1
成本,22,パルプ・紙,3,3,H2,0.3051,0.36655,117,0.71396,-1
成本,22,パルプ・紙,3,6,H1,1.34549,0.59883,119,0.54928,-1
成本,22,パルプ・紙,3,6,H2,-0.79099,-0.88027,114,0.37871,-1
成本,22,パルプ・紙,6,1,H1,0.14886,0.41747,119,0.67634,-1
成本,22,パルプ・紙,6,1,H2,-0.02178,-0.14344,119,0.88594,-1
成本,22,パルプ・紙,6,3,H1,0.39935,0.47008,119,0.6383,-1
成本,22,パルプ・紙,6,3,H2,-0.17922,-0.58895,117,0.5559,-1
成本,22,パルプ・紙,6,6,H1,0.74365,0.56092,119,0.57485,-1
成本,22,パルプ・紙,6,6,H2,-0.54501,-1.00054,114,0.31705,-1
成本,39,パルプ・紙,1,1,H1,2.26419,0.97577,119,0.32918,-1
成本,39,パルプ・紙,1,1,H2,0.08691,0.08762,119,0.93018,-1
成本,39,パルプ・紙,1,3,H1,2.02132,0.44623,119,0.65543,-1
成本,39,パルプ・紙,1,3,H2,0.4575,0.27696,117,0.78181,-1
成本,39,パルプ・紙,1,6,H1,1.61261,0.25826,119,0.79621,-1
成本,39,パルプ・紙,1,6,H2,-0.09645,-0.04056,114,0.96765,-1
成本,39,パルプ・紙,3,1,H1,-0.64993,-0.73974,119,0.45946,-1
成本,39,パルプ・紙,3,1,H2,0.19325,0.48436,119,0.62813,-1
成本,39,パルプ・紙,3,3,H1,-0.11968,-0.04785,119,0.96183,-1
成本,39,パルプ・紙,3,3,H2,1.07858,0.89474,117,0.37093,-1
成本,39,パルプ・紙,3,6,H1,-0.6823,-0.27699,119,0.78179,-1
成本,39,パルプ・紙,3,6,H2,0.10057,0.0708,114,0.94355,-1
成本,39,パルプ・紙,6,1,H1,-0.35844,-0.66372,119,0.50687,-1
成本,39,パルプ・紙,6,1,H2,0.00598,0.02743,119,0.97811,-1
成本,39,パルプ・紙,6,3,H1,-0.3459,-0.29182,119,0.77043,-1
成本,39,パルプ・紙,6,3,H2,0.04721,0.08971,117,0.92852,-1
成本,39,パルプ・紙,6,6,H1,-0.01917,-0.01447,119,0.98845,-1
成本,39,パルプ・紙,6,6,H2,-0.71927,-0.71323,114,0.4757,-1
成本,28,パルプ・紙,1,1,H1,2.7057,1.67015,119,0.09489,-1
成本,28,パルプ・紙,1,1,H2,-0.09791,-0.13836,119,0.88995,-1
成本,28,パルプ・紙,1,3,H1,5.78611,1.75556,119,0.07916,-1
成本,28,パルプ・紙,1,3,H2,-1.32579,-1.25864,117,0.20816,-1
成本,28,パルプ・紙,1,6,H1,10.47988,1.69144,119,0.09075,-1
成本,28,パルプ・紙,1,6,H2,-1.22457,-0.93242,114,0.35112,-1
成本,28,パルプ・紙,3,1,H1,1.13797,1.57664,119,0.11488,-1
成本,28,パルプ・紙,3,1,H2,-0.2144,-0.85786,119,0.39097,-1
成本,28,パルプ・紙,3,3,H1,3.81965,1.88981,119,0.05878,-1
成本,28,パルプ・紙,3,3,H2,-0.07733,-0.11379,117,0.9094,-1
成本,28,パルプ・紙,3,6,H1,5.41437,1.55366,119,0.12026,-1
成本,28,パルプ・紙,3,6,H2,-0.51083,-0.63208,114,0.52733,-1
成本,28,パルプ・紙,6,1,H1,0.79345,1.71367,119,0.08659,-1
成本,28,パルプ・紙,6,1,H2,-0.07753,-0.6211,119,0.53454,-1
成本,28,パルプ・紙,6,3,H1,2.08546,1.56795,119,0.11689,-1
成本,28,パルプ・紙,6,3,H2,-0.15804,-0.53273,117,0.59422,-1
成本,28,パルプ・紙,6,6,H1,2.06325,1.07269,119,0.28341,-1
成本,28,パルプ・紙,6,6,H2,-0.45532,-0.86602,114,0.38648,-1
成本,39,保険業,1,1,H1,-1.07908,-0.61769,119,0.53678,-1
成本,39,保険業,1,1,H2,0.62239,0.60315,119,0.54641,-1
成本,39,保険業,1,3,H1,-3.20867,-1.24857,119,0.21182,-1
成本,39,保険業,1,3,H2,0.429,0.27437,117,0.7838,-1
成本,39,保険業,1,6,H1,-1.83277,-0.44666,119,0.65512,-1
成本,39,保険業,1,6,H2,1.15443,0.5042,114,0.61412,-1
成本,39,保険業,3,1,H1,-0.42354,-0.91268,119,0.36141,-1
成本,39,保険業,3,1,H2,0.01994,0.04675,119,0.96271,-1
成本,39,保険業,3,3,H1,-0.78672,-0.61583,119,0.538,-1
成本,39,保険業,3,3,H2,-0.43777,-0.48335,117,0.62885,-1
成本,39,保険業,3,6,H1,0.25595,0.13478,119,0.89278,-1
成本,39,保険業,3,6,H2,0.85252,0.59027,114,0.55501,-1
成本,39,保険業,6,1,H1,0.03919,0.13593,119,0.89188,-1
成本,39,保険業,6,1,H2,0.04897,0.2274,119,0.82011,-1
成本,39,保険業,6,3,H1,0.0764,0.09815,119,0.92181,-1
成本,39,保険業,6,3,H2,0.31568,0.60617,117,0.5444,-1
成本,39,保険業,6,6,H1,1.45974,0.96353,119,0.33528,-1
成本,39,保険業,6,6,H2,1.16688,1.07152,114,0.28393,-1
成本,20,化学,1,1,H1,-0.01959,-0.15436,119,0.87733,-1
成本,20,化学,1,1,H2,-0.07171,-0.38537,119,0.69996,-1
成本,20,化学,1,3,H1,-0.26742,-0.89014,119,0.37339,-1
成本,20,化学,1,3,H2,-0.31245,-1.3909,117,0.16426,-1
成本,20,化学,1,6,H1,-0.22161,-0.45461,119,0.64939,-1
成本,20,化学,1,6,H2,-0.07251,-0.1628,114,0.87067,-1
成本,20,化学,3,1,H1,-0.04774,-0.86631,119,0.38632,-1
成本,20,化学,3,1,H2,-0.07712,-1.57454,119,0.11536,-1
成本,20,化学,3,3,H1,-0.01332,-0.10066,119,0.91982,-1
成本,20,化学,3,3,H2,-0.08584,-0.8552,117,0.39244,-1
成本,20,化学,3,6,H1,-0.07724,-0.31008,119,0.7565,-1
成本,20,化学,3,6,H2,-0.09446,-0.41302,114,0.67959,-1
成本,20,化学,6,1,H1,-0.00948,-0.26069,119,0.79433,-1
成本,20,化学,6,1,H2,-0.03584,-1.27125,119,0.20364,-1
成本,20,化学,6,3,H1,-0.02123,-0.2127,119,0.83156,-1
成本,20,化学,6,3,H2,-0.06336,-0.8361,117,0.4031,-1
成本,20,化学,6,6,H1,-0.14041,-0.89179,119,0.37251,-1
成本,20,化学,6,6,H2,-0.15357,-1.0532,114,0.29225,-1
成本,21,化学,1,1,H1,-0.00806,-0.30428,119,0.76091,-1
成本,21,化学,1,1,H2,-0.03137,-0.81467,119,0.41526,-1
成本,21,化学,1,3,H1,0.00677,0.11929,119,0.90504,-1
成本,21,化学,1,3,H2,-0.04914,-0.99076,117,0.3218,-1
成本,21,化学,1,6,H1,0.00969,0.09389,119,0.9252,-1
成本,21,化学,1,6,H2,-0.02816,-0.37844,114,0.7051,-1
成本,21,化学,3,1,H1,0.00163,0.15046,119,0.8804,-1
成本,21,化学,3,1,H2,-0.00904,-0.58291,119,0.55995,-1
成本,21,化学,3,3,H1,0.01737,0.79607,119,0.42599,-1
成本,21,化学,3,3,H2,-0.00705,-0.22364,117,0.82304,-1
成本,21,化学,3,6,H1,-0.00269,-0.0578,119,0.95391,-1
成本,21,化学,3,6,H2,-0.0193,-0.4843,114,0.62818,-1
成本,21,化学,6,1,H1,0.00041,0.06712,119,0.94649,-1
成本,21,化学,6,1,H2,-0.0045,-0.52434,119,0.60005,-1
成本,21,化学,6,3,H1,-0.00155,-0.08106,119,0.93539,-1
成本,21,化学,6,3,H2,-0.01794,-0.66791,117,0.50419,-1
成本,21,化学,6,6,H1,-0.03307,-1.09396,119,0.27397,-1
成本,21,化学,6,6,H2,-0.02147,-0.46771,114,0.63999,-1
成本,22,化学,1,1,H1,-0.08268,-0.2418,119,0.80894,-1
成本,22,化学,1,1,H2,-0.42327,-1.2154,119,0.22421,-1
成本,22,化学,1,3,H1,-0.08751,-0.10216,119,0.91863,-1
成本,22,化学,1,3,H2,-1.53035,-3.11325,117,0.00185,-1
成本,22,化学,1,6,H1,-0.67399,-0.47759,119,0.63294,-1
成本,22,化学,1,6,H2,-2.46603,-3.12188,114,0.0018,-1
成本,22,化学,3,1,H1,0.02098,0.15406,119,0.87756,-1
成本,22,化学,3,1,H2,-0.25195,-2.64976,119,0.00805,-1
成本,22,化学,3,3,H1,0.1312,0.3505,119,0.72596,-1
成本,22,化学,3,3,H2,-0.69023,-2.48822,117,0.01284,-1
成本,22,化学,3,6,H1,0.27728,0.36117,119,0.71797,-1
成本,22,化学,3,6,H2,-1.3081,-2.67197,114,0.00754,-1
成本,22,化学,6,1,H1,0.01694,0.17197,119,0.86346,-1
成本,22,化学,6,1,H2,-0.16609,-2.84953,119,0.00438,-1
成本,22,化学,6,3,H1,0.12713,0.45136,119,0.65173,-1
成本,22,化学,6,3,H2,-0.45609,-2.65127,117,0.00802,-1
成本,22,化学,6,6,H1,0.30849,0.68738,119,0.49184,-1
成本,22,化学,6,6,H2,-0.84498,-2.92749,114,0.00342,-1
成本,46,化学,1,1,H1,-0.11961,-2.39134,119,0.01679,-1
成本,46,化学,1,1,H2,0.01368,0.26986,119,0.78727,-1
成本,46,化学,1,3,H1,-0.21173,-2.19816,119,0.02794,-1
成本,46,化学,1,3,H2,-0.0389,-0.3472,117,0.72844,-1
成本,46,化学,1,6,H1,-0.07919,-0.45277,119,0.65071,-1
成本,46,化学,1,6,H2,-0.00604,-0.03716,114,0.97036,-1
成本,46,化学,3,1,H1,-0.04268,-1.72963,119,0.0837,-1
成本,46,化学,3,1,H2,-0.0102,-0.42669,119,0.6696,-1
成本,46,化学,3,3,H1,-0.0368,-0.64978,119,0.51583,-1
成本,46,化学,3,3,H2,-0.02614,-0.52555,117,0.5992,-1
成本,46,化学,3,6,H1,-0.03502,-0.30722,119,0.75868,-1
成本,46,化学,3,6,H2,-0.06473,-0.70471,114,0.48099,-1
成本,46,化学,6,1,H1,-0.00726,-0.39641,119,0.69181,-1
成本,46,化学,6,1,H2,-0.00376,-0.32939,119,0.74186,-1
成本,46,化学,6,3,H1,-0.01689,-0.31022,119,0.75639,-1
成本,46,化学,6,3,H2,-0.02979,-0.83362,117,0.40449,-1
成本,46,化学,6,6,H1,-0.08873,-0.85325,119,0.39352,-1
成本,46,化学,6,6,H2,-0.07727,-1.1536,114,0.24867,-1
成本,16,化学,1,1,H1,0.23054,0.84241,119,0.39956,-1
成本,16,化学,1,1,H2,-0.36793,-1.68099,119,0.09277,-1
成本,16,化学,1,3,H1,0.01972,0.03511,119,0.97199,-1
成本,16,化学,1,3,H2,-0.62927,-1.36651,117,0.17178,-1
成本,16,化学,1,6,H1,0.21459,0.19518,119,0.84525,-1
成本,16,化学,1,6,H2,-1.1722,-1.70214,114,0.08873,-1
成本,16,化学,3,1,H1,0.01228,0.10622,119,0.91541,-1
成本,16,化学,3,1,H2,-0.10437,-1.30024,119,0.19352,-1
成本,16,化学,3,3,H1,-0.06079,-0.20541,119,0.83725,-1
成本,16,化学,3,3,H2,-0.31621,-2.16164,117,0.03065,-1
成本,16,化学,3,6,H1,0.1413,0.27291,119,0.78492,-1
成本,16,化学,3,6,H2,-0.50661,-1.96262,114,0.04969,-1
成本,16,化学,6,1,H1,0.02223,0.33997,119,0.73388,-1
成本,16,化学,6,1,H2,-0.07949,-2.34366,119,0.0191,-1
成本,16,化学,6,3,H1,0.06176,0.35862,119,0.71988,-1
成本,16,化学,6,3,H2,-0.18397,-2.35099,117,0.01872,-1
成本,16,化学,6,6,H1,0.22366,0.89144,119,0.37269,-1
成本,16,化学,6,6,H2,-0.35441,-2.41072,114,0.01592,-1
成本,28,化学,1,1,H1,0.00478,0.01616,119,0.9871,-1
成本,28,化学,1,1,H2,-0.5154,-2.10257,119,0.0355,-1
成本,28,化学,1,3,H1,0.70536,1.42047,119,0.15547,-1
成本,28,化学,1,3,H2,-0.82473,-2.26804,117,0.02333,-1
成本,28,化学,1,6,H1,0.85665,0.99342,119,0.32051,-1
成本,28,化学,1,6,H2,-2.23456,-3.9106,114,9e-05,-1
成本,28,化学,3,1,H1,0.15698,1.29967,119,0.19372,-1
成本,28,化学,3,1,H2,-0.17748,-2.11147,119,0.03473,-1
成本,28,化学,3,3,H1,0.4777,1.75045,119,0.08004,-1
成本,28,化学,3,3,H2,-0.62451,-3.05341,117,0.00226,-1
成本,28,化学,3,6,H1,0.68415,1.09736,119,0.27248,-1
成本,28,化学,3,6,H2,-1.27869,-3.23828,114,0.0012,-1
成本,28,化学,6,1,H1,0.08538,1.05947,119,0.28939,-1
成本,28,化学,6,1,H2,-0.1491,-3.22021,119,0.00128,-1
成本,28,化学,6,3,H1,0.26211,1.09054,119,0.27547,-1
成本,28,化学,6,3,H2,-0.42297,-2.93409,117,0.00335,-1
成本,28,化学,6,6,H1,0.309,0.69379,119,0.48781,-1
成本,28,化学,6,6,H2,-0.81238,-3.24748,114,0.00116,-1
成本,20,医薬品,1,1,H1,-0.4173,-0.94707,119,0.3436,-1
成本,20,医薬品,1,1,H2,-0.2147,-0.67573,119,0.49921,-1
成本,20,医薬品,1,3,H1,0.85458,1.08007,119,0.28011,-1
成本,20,医薬品,1,3,H2,0.22592,0.33839,117,0.73507,-1
成本,20,医薬品,1,6,H1,1.74899,1.37779,119,0.16827,-1
成本,20,医薬品,1,6,H2,1.01432,0.99478,114,0.31985,-1
成本,20,医薬品,3,1,H1,0.19706,1.15793,119,0.24689,-1
成本,20,医薬品,3,1,H2,0.03274,0.27839,119,0.78071,-1
成本,20,医薬品,3,3,H1,0.83196,1.94249,119,0.05208,-1
成本,20,医薬品,3,3,H2,0.44084,1.46986,117,0.1416,-1
成本,20,医薬品,3,6,H1,1.00357,1.64775,119,0.0994,-1
成本,20,医薬品,3,6,H2,0.64237,1.20524,114,0.22811,-1
成本,20,医薬品,6,1,H1,0.10669,0.91661,119,0.35934,-1
成本,20,医薬品,6,1,H2,0.06178,0.73613,119,0.46165,-1
成本,20,医薬品,6,3,H1,0.32038,1.1057,119,0.26886,-1
成本,20,医薬品,6,3,H2,0.20349,0.97022,117,0.33193,-1
成本,20,医薬品,6,6,H1,0.37584,0.94429,119,0.34502,-1
成本,20,医薬品,6,6,H2,0.35489,0.88632,114,0.37545,-1
成本,21,医薬品,1,1,H1,0.00773,0.091,119,0.92749,-1
成本,21,医薬品,1,1,H2,-0.11296,-1.61601,119,0.10609,-1
成本,21,医薬品,1,3,H1,0.23564,1.25424,119,0.20975,-1
成本,21,医薬品,1,3,H2,0.01224,0.07765,117,0.93811,-1
成本,21,医薬品,1,6,H1,0.51853,1.82538,119,0.06794,-1
成本,21,医薬品,1,6,H2,0.33168,1.21668,114,0.22373,-1
成本,21,医薬品,3,1,H1,0.0441,1.3414,119,0.17979,-1
成本,21,医薬品,3,1,H2,0.00808,0.24984,119,0.80271,-1
成本,21,医薬品,3,3,H1,0.16866,2.20426,119,0.02751,-1
成本,21,医薬品,3,3,H2,0.13132,2.37693,117,0.01746,-1
成本,21,医薬品,3,6,H1,0.19513,1.65039,119,0.09886,-1
成本,21,医薬品,3,6,H2,0.20523,1.73484,114,0.08277,-1
成本,21,医薬品,6,1,H1,0.04053,1.92367,119,0.0544,-1
成本,21,医薬品,6,1,H2,0.02407,1.034,119,0.30113,-1
成本,21,医薬品,6,3,H1,0.08764,1.36866,119,0.17111,-1
成本,21,医薬品,6,3,H2,0.09626,1.49199,117,0.1357,-1
成本,21,医薬品,6,6,H1,0.0812,0.92225,119,0.3564,-1
成本,21,医薬品,6,6,H2,0.16787,1.4503,114,0.14697,-1
成本,22,医薬品,1,1,H1,0.27962,0.24806,119,0.80409,-1
成本,22,医薬品,1,1,H2,-0.35599,-0.62498,119,0.53198,-1
成本,22,医薬品,1,3,H1,2.6143,1.06869,119,0.28521,-1
成本,22,医薬品,1,3,H2,0.71647,0.43064,117,0.66673,-1
成本,22,医薬品,1,6,H1,3.2243,0.94251,119,0.34593,-1
成本,22,医薬品,1,6,H2,1.07409,0.37186,114,0.71,-1
成本,22,医薬品,3,1,H1,0.4065,1.13768,119,0.25525,-1
成本,22,医薬品,3,1,H2,0.08821,0.36485,119,0.71523,-1
成本,22,医薬品,3,3,H1,1.09714,1.35868,119,0.17425,-1
成本,22,医薬品,3,3,H2,0.57872,0.71054,117,0.47737,-1
成本,22,医薬品,3,6,H1,0.99118,0.66871,119,0.50368,-1
成本,22,医薬品,3,6,H2,0.0122,0.00795,114,0.99366,-1
成本,22,医薬品,6,1,H1,0.07709,0.35395,119,0.72338,-1
成本,22,医薬品,6,1,H2,0.07247,0.47324,119,0.63604,-1
成本,22,医薬品,6,3,H1,0.243,0.4225,119,0.67266,-1
成本,22,医薬品,6,3,H2,0.06368,0.13553,117,0.89219,-1
成本,22,医薬品,6,6,H1,0.77384,0.85755,119,0.39114,-1
成本,22,医薬品,6,6,H2,-0.52544,-0.67202,114,0.50157,-1
成本,46,医薬品,1,1,H1,0.02409,0.15614,119,0.87592,-1
成本,46,医薬品,1,1,H2,0.0647,0.48793,119,0.6256,-1
成本,46,医薬品,1,3,H1,-0.04637,-0.15417,119,0.87748,-1
成本,46,医薬品,1,3,H2,0.26864,1.16252,117,0.24503,-1
成本,46,医薬品,1,6,H1,0.28758,0.63537,119,0.52519,-1
成本,46,医薬品,1,6,H2,0.08002,0.18903,114,0.85007,-1
成本,46,医薬品,3,1,H1,-0.01743,-0.25197,119,0.80107,-1
成本,46,医薬品,3,1,H2,0.05207,0.97091,119,0.33159,-1
成本,46,医薬品,3,3,H1,0.03165,0.16952,119,0.86539,-1
成本,46,医薬品,3,3,H2,0.10511,0.84383,117,0.39876,-1
成本,46,医薬品,3,6,H1,0.12531,0.50291,119,0.61503,-1
成本,46,医薬品,3,6,H2,0.06288,0.28398,114,0.77642,-1
成本,46,医薬品,6,1,H1,0.01415,0.26697,119,0.78949,-1
成本,46,医薬品,6,1,H2,0.0175,0.6197,119,0.53545,-1
成本,46,医薬品,6,3,H1,0.03904,0.27185,119,0.78574,-1
成本,46,医薬品,6,3,H2,0.0442,0.59957,117,0.54879,-1
成本,46,医薬品,6,6,H1,0.0715,0.33686,119,0.73622,-1
成本,46,医薬品,6,6,H2,0.02144,0.16505,114,0.86891,-1
成本,16,医薬品,1,1,H1,1.01424,1.61491,119,0.10633,-1
成本,16,医薬品,1,1,H2,-0.12112,-0.18149,119,0.85598,-1
成本,16,医薬品,1,3,H1,4.54341,3.02251,119,0.00251,-1
成本,16,医薬品,1,3,H2,-1.0355,-0.92119,117,0.35695,-1
成本,16,医薬品,1,6,H1,6.14531,1.96747,119,0.04913,-1
成本,16,医薬品,1,6,H2,-1.03083,-0.48191,114,0.62987,-1
成本,16,医薬品,3,1,H1,0.73442,2.49174,119,0.01271,-1
成本,16,医薬品,3,1,H2,-0.16394,-0.66264,119,0.50756,-1
成本,16,医薬品,3,3,H1,1.53618,1.50111,119,0.13333,-1
成本,16,医薬品,3,3,H2,-0.25967,-0.49147,117,0.62309,-1
成本,16,医薬品,3,6,H1,2.3123,1.53907,119,0.12379,-1
成本,16,医薬品,3,6,H2,-0.99337,-1.00737,114,0.31376,-1
成本,16,医薬品,6,1,H1,0.28868,1.40325,119,0.16054,-1
成本,16,医薬品,6,1,H2,-0.03732,-0.29448,119,0.76839,-1
成本,16,医薬品,6,3,H1,0.7538,1.32872,119,0.18394,-1
成本,16,医薬品,6,3,H2,-0.26984,-0.89383,117,0.37142,-1
成本,16,医薬品,6,6,H1,1.49173,1.87531,119,0.06075,-1
成本,16,医薬品,6,6,H2,-0.72662,-1.31827,114,0.18741,-1
成本,28,医薬品,1,1,H1,0.54691,0.86244,119,0.38844,-1
成本,28,医薬品,1,1,H2,-0.45318,-0.64591,119,0.51834,-1
成本,28,医薬品,1,3,H1,2.95156,1.98422,119,0.04723,-1
成本,28,医薬品,1,3,H2,-0.64588,-0.52879,117,0.59695,-1
成本,28,医薬品,1,6,H1,5.73045,1.45969,119,0.14437,-1
成本,28,医薬品,1,6,H2,-0.24716,-0.13807,114,0.89019,-1
成本,28,医薬品,3,1,H1,0.69994,2.36964,119,0.01781,-1
