family,src,target,w,h,L,p_H1,p_H2,slope_H1,slope_H2,t_H1,t_H2,found,rep
外部需求 → 日本,us_ord_comp,卸売業,1,1,0,0.3508,0.4987,0.0377,-0.0461,0.9331,-0.6765,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,1,3,0.5973,0.4735,0.0216,-0.0566,0.5284,-0.7167,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,1,6,0.2587,0.3617,0.038,0.0725,1.1294,0.912,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,3,0,0.247,0.2455,0.0785,-0.0966,1.1577,-1.1613,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,3,3,0.6434,0.313,-0.0288,-0.0994,-0.463,-1.009,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,3,6,0.0651,0.6251,0.1053,0.0616,1.8443,0.4886,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,6,0,0.601,0.1874,0.0346,-0.189,0.523,-1.3182,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,6,3,0.266,0.8957,0.0694,-0.0206,1.1124,-0.1311,False,False
外部需求 → 日本,us_ord_comp,卸売業,1,6,6,0.0895,0.5512,0.1077,0.0878,1.6979,0.596,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,1,0,0.1266,0.432,0.0579,-0.0346,1.5276,-0.7858,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,1,3,0.4027,0.3634,-0.0317,-0.041,-0.8368,-0.9088,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,1,6,0.0205,0.3121,0.0923,0.0513,2.3168,1.0107,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,3,0,0.1846,0.0466,0.1073,-0.1498,1.3268,-1.9903,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,3,3,0.6578,0.9927,-0.0282,-0.0008,-0.443,-0.0091,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,3,6,0.01,0.8477,0.1855,-0.0201,2.575,-0.192,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,6,0,0.4578,0.2394,0.0713,-0.167,0.7425,-1.1766,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,6,3,0.1659,0.8816,0.1492,-0.0246,1.3854,-0.1489,False,False
外部需求 → 日本,us_ord_comp,卸売業,3,6,6,0.0146,0.5502,0.2301,0.0987,2.4411,0.5974,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,1,0,0.5475,0.175,0.0159,-0.0413,0.6015,-1.3562,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,1,3,0.198,0.9206,0.0345,0.004,1.2872,0.0996,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,1,6,0.053,0.6427,0.0619,0.02,1.9348,0.464,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,3,0,0.4441,0.1666,0.0497,-0.0987,0.7652,-1.3834,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,3,3,0.1172,0.9269,0.0996,-0.0091,1.5668,-0.0917,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,3,6,0.0146,0.5727,0.1373,0.0593,2.4413,0.5641,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,6,0,0.2461,0.4587,0.1395,-0.1253,1.16,-0.7409,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,6,3,0.0382,0.7862,0.2329,0.0465,2.0722,0.2712,False,False
外部需求 → 日本,us_ord_comp,卸売業,6,6,6,0.0104,0.1849,0.2005,0.2282,2.5628,1.3259,False,False
外部需求 → 日本,us_ord_comp,小売業,1,1,0,0.8639,0.2528,-0.0098,-0.1503,-0.1714,-1.1436,False,False
外部需求 → 日本,us_ord_comp,小売業,1,1,3,0.7216,0.8223,-0.0208,0.0303,-0.3564,0.2246,False,False
外部需求 → 日本,us_ord_comp,小売業,1,1,6,0.4484,0.8235,0.0436,-0.0318,0.7581,-0.223,False,False
外部需求 → 日本,us_ord_comp,小売業,1,3,0,0.8863,0.3562,0.0135,-0.1662,0.143,-0.9227,False,False
外部需求 → 日本,us_ord_comp,小売業,1,3,3,0.9446,0.5141,0.0061,0.1331,0.0695,0.6525,False,False
外部需求 → 日本,us_ord_comp,小売業,1,3,6,0.263,0.2863,-0.0995,-0.2202,-1.1194,-1.0663,False,False
外部需求 → 日本,us_ord_comp,小売業,1,6,0,0.8505,0.6993,0.0164,-0.079,0.1885,-0.3863,False,False
外部需求 → 日本,us_ord_comp,小売業,1,6,3,0.4219,0.7048,-0.0893,-0.1082,-0.8031,-0.3788,False,False
外部需求 → 日本,us_ord_comp,小売業,1,6,6,0.7717,0.2823,0.0256,-0.2387,0.2901,-1.0752,False,False
外部需求 → 日本,us_ord_comp,小売業,3,1,0,0.5803,0.5702,0.0365,-0.0422,0.5529,-0.5677,False,False
外部需求 → 日本,us_ord_comp,小売業,3,1,3,0.8923,0.4777,0.0071,0.0578,0.1353,0.7101,False,False
外部需求 → 日本,us_ord_comp,小売業,3,1,6,0.0629,0.4596,-0.0993,-0.0712,-1.8597,-0.7395,False,False
外部需求 → 日本,us_ord_comp,小売業,3,3,0,0.6957,0.8141,0.0539,-0.0289,0.3912,-0.2352,False,False
外部需求 → 日本,us_ord_comp,小売業,3,3,3,0.7728,0.6805,0.0388,0.0714,0.2887,0.4118,False,False
外部需求 → 日本,us_ord_comp,小売業,3,3,6,0.7018,0.19,-0.0359,-0.2761,-0.3828,-1.3105,False,False
外部需求 → 日本,us_ord_comp,小売業,3,6,0,0.5419,0.9572,0.0962,0.0115,0.6099,0.0537,False,False
外部需求 → 日本,us_ord_comp,小売業,3,6,3,0.9977,0.4237,0.0005,-0.2296,0.0029,-0.8,False,False
外部需求 → 日本,us_ord_comp,小売業,3,6,6,0.8898,0.5812,0.0174,-0.0816,0.1385,-0.5516,False,False
外部需求 → 日本,us_ord_comp,小売業,6,1,0,0.5654,0.8504,0.0238,0.0084,0.5748,0.1886,False,False
外部需求 → 日本,us_ord_comp,小売業,6,1,3,0.2698,0.965,-0.0516,-0.0032,-1.1035,-0.0438,False,False
外部需求 → 日本,us_ord_comp,小売業,6,1,6,0.8033,0.3365,0.0105,-0.0574,0.2491,-0.9611,False,False
外部需求 → 日本,us_ord_comp,小売業,6,3,0,0.4745,0.8831,0.0701,0.0193,0.7151,0.147,False,False
外部需求 → 日本,us_ord_comp,小売業,6,3,3,0.8964,0.4868,0.0134,-0.1269,0.1302,-0.6954,False,False
外部需求 → 日本,us_ord_comp,小売業,6,3,6,0.9049,0.4904,0.0103,-0.0644,0.1194,-0.6897,False,False
外部需求 → 日本,us_ord_comp,小売業,6,6,0,0.6124,0.6341,0.0842,-0.1353,0.5066,-0.476,False,False
外部需求 → 日本,us_ord_comp,小売業,6,6,3,0.8573,0.3284,0.0252,-0.2051,0.1798,-0.9773,False,False
外部需求 → 日本,us_ord_comp,小売業,6,6,6,0.3216,0.5627,0.1551,0.1201,0.9912,0.5788,False,False
外部需求 → 日本,us_ord_comp,建設業,1,1,0,0.5638,0.8753,0.0338,-0.027,0.5772,-0.1569,False,False
外部需求 → 日本,us_ord_comp,建設業,1,1,3,0.7195,0.4562,0.0353,0.1221,0.3592,0.7451,False,False
外部需求 → 日本,us_ord_comp,建設業,1,1,6,0.5277,0.4406,-0.0439,-0.1199,-0.6315,-0.7711,False,False
外部需求 → 日本,us_ord_comp,建設業,1,3,0,0.7031,0.0401,0.0459,-0.5173,0.3811,-2.0525,False,False
外部需求 → 日本,us_ord_comp,建設業,1,3,3,0.8112,0.917,0.0289,0.0277,0.2388,0.1043,False,False
外部需求 → 日本,us_ord_comp,建設業,1,3,6,0.772,0.9057,0.0271,-0.02,0.2898,-0.1184,False,False
外部需求 → 日本,us_ord_comp,建設業,1,6,0,0.3895,0.3492,0.0872,-0.282,0.8604,-0.9361,False,False
外部需求 → 日本,us_ord_comp,建設業,1,6,3,0.6569,0.2879,0.0633,0.2233,0.4442,1.0626,False,False
外部需求 → 日本,us_ord_comp,建設業,1,6,6,0.3405,0.1843,0.1073,-0.3723,0.9531,-1.3278,False,False
外部需求 → 日本,us_ord_comp,建設業,3,1,0,0.7883,0.0272,-0.0191,-0.2051,-0.2685,-2.2086,False,False
外部需求 → 日本,us_ord_comp,建設業,3,1,3,0.4879,0.9044,0.046,-0.0131,0.6936,-0.1201,False,False
外部需求 → 日本,us_ord_comp,建設業,3,1,6,0.7586,0.7838,0.0221,-0.0221,0.3073,-0.2744,False,False
外部需求 → 日本,us_ord_comp,建設業,3,3,0,0.3569,0.1013,0.1339,-0.4445,0.9213,-1.6387,False,False
外部需求 → 日本,us_ord_comp,建設業,3,3,3,0.4465,0.6304,0.1368,-0.1013,0.7613,-0.4812,False,False
外部需求 → 日本,us_ord_comp,建設業,3,3,6,0.1969,0.6328,0.1805,-0.0909,1.2905,-0.4778,False,False
外部需求 → 日本,us_ord_comp,建設業,3,6,0,0.1316,0.3188,0.2824,-0.2776,1.5078,-0.9968,False,False
外部需求 → 日本,us_ord_comp,建設業,3,6,3,0.2327,0.8744,0.3248,-0.0344,1.1935,-0.1581,False,False
外部需求 → 日本,us_ord_comp,建設業,3,6,6,0.2406,0.6717,0.2462,-0.1271,1.1735,-0.4238,False,False
外部需求 → 日本,us_ord_comp,建設業,6,1,0,0.5308,0.1938,0.0277,-0.1168,0.6269,-1.2994,False,False
外部需求 → 日本,us_ord_comp,建設業,6,1,3,0.4507,0.8686,0.045,-0.0157,0.7543,-0.1654,False,False
外部需求 → 日本,us_ord_comp,建設業,6,1,6,0.4412,0.1363,0.0425,-0.1041,0.7701,-1.4896,False,False
外部需求 → 日本,us_ord_comp,建設業,6,3,0,0.0773,0.1619,0.1803,-0.3146,1.7663,-1.3987,False,False
外部需求 → 日本,us_ord_comp,建設業,6,3,3,0.1706,0.4869,0.1923,-0.134,1.3702,-0.6952,False,False
外部需求 → 日本,us_ord_comp,建設業,6,3,6,0.2281,0.5782,0.15,-0.098,1.2054,-0.5561,False,False
外部需求 → 日本,us_ord_comp,建設業,6,6,0,0.0331,0.3977,0.3851,-0.2101,2.1313,-0.8458,False,False
外部需求 → 日本,us_ord_comp,建設業,6,6,3,0.139,0.7157,0.3336,-0.1064,1.4794,-0.3643,False,False
外部需求 → 日本,us_ord_comp,建設業,6,6,6,0.402,0.5208,0.1734,0.1763,0.8381,0.6421,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,1,0,0.7721,0.1518,-0.0158,-0.3317,-0.2896,-1.4331,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,1,3,0.2865,0.1302,-0.0494,-0.3091,-1.0658,-1.5132,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,1,6,0.9167,0.9416,-0.0049,0.0143,-0.1046,0.0733,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,3,0,0.5831,0.4576,0.0432,-0.2211,0.5489,-0.7428,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,3,3,0.9775,0.0515,0.002,-0.635,0.0282,-1.9475,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,3,6,0.6825,0.8624,-0.0328,0.0615,-0.4091,0.1733,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,6,0,0.709,0.0394,0.034,-0.8289,0.3732,-2.0604,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,6,3,0.6691,0.2711,-0.0374,-0.6284,-0.4274,-1.1005,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,1,6,6,0.8084,0.7021,-0.0169,0.2008,-0.2425,0.3825,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,1,0,0.3262,0.8622,0.0501,-0.0183,0.9817,-0.1735,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,1,3,0.9232,0.0931,-0.0039,-0.2075,-0.0964,-1.6794,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,1,6,0.4687,0.8154,-0.0287,0.0324,-0.7246,0.2334,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,3,0,0.4747,0.316,0.0793,-0.187,0.7149,-1.0027,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,3,3,0.6629,0.0847,0.0407,-0.4899,0.4359,-1.7238,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,3,6,0.5243,0.4146,-0.0556,0.2411,-0.6367,0.8158,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,6,0,0.4008,0.0839,0.1191,-0.7148,0.8402,-1.7285,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,6,3,0.9391,0.5155,-0.0121,-0.3499,-0.0764,-0.6504,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,3,6,6,0.7066,0.4315,-0.0461,0.3181,-0.3765,0.7866,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,1,0,0.3122,0.1561,0.0327,-0.1239,1.0107,-1.4182,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,1,3,0.5444,0.2953,-0.0227,-0.1268,-0.6061,-1.0467,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,1,6,0.9702,0.3442,-0.0011,0.1174,-0.0374,0.9458,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,3,0,0.2832,0.0761,0.0778,-0.4056,1.0732,-1.7739,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,3,3,0.9265,0.57,-0.0087,-0.1815,-0.0923,-0.568,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,3,6,0.6263,0.4145,-0.0309,0.2065,-0.487,0.816,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,6,0,0.6408,0.2065,0.0691,-0.7198,0.4666,-1.2634,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,6,3,0.7922,0.9835,-0.0376,-0.0112,-0.2634,-0.0207,False,False
外部需求 → 日本,us_ord_comp,情報・通信業,6,6,6,0.4906,0.5666,-0.0683,0.2038,-0.6893,0.573,False,False
外部需求 → 日本,us_ord_comp,機械,1,1,0,0.3416,0.6011,0.0606,0.0763,0.951,0.5228,False,False
外部需求 → 日本,us_ord_comp,機械,1,1,3,0.6577,0.7272,0.0306,-0.0534,0.4432,-0.3489,False,False
外部需求 → 日本,us_ord_comp,機械,1,1,6,0.5007,0.4264,0.0425,-0.1231,0.6733,-0.7953,False,False
外部需求 → 日本,us_ord_comp,機械,1,3,0,0.7924,0.1995,-0.0257,0.2649,-0.2632,1.2829,False,False
外部需求 → 日本,us_ord_comp,機械,1,3,3,0.7624,0.5366,-0.0222,-0.1292,-0.3023,-0.6179,False,False
外部需求 → 日本,us_ord_comp,機械,1,3,6,0.3938,0.8298,0.0796,-0.048,0.8527,-0.2149,False,False
外部需求 → 日本,us_ord_comp,機械,1,6,0,0.6604,0.4904,-0.0434,0.1732,-0.4394,0.6897,False,False
外部需求 → 日本,us_ord_comp,機械,1,6,3,0.5816,0.7101,0.0542,-0.1123,0.551,-0.3717,False,False
外部需求 → 日本,us_ord_comp,機械,1,6,6,0.6246,0.9086,-0.0365,-0.0289,-0.4893,-0.1148,False,False
外部需求 → 日本,us_ord_comp,機械,3,1,0,0.5934,0.4996,-0.0376,0.0556,-0.5339,0.6751,False,False
外部需求 → 日本,us_ord_comp,機械,3,1,3,0.7558,0.4129,-0.0161,-0.0762,-0.3109,-0.8188,False,False
外部需求 → 日本,us_ord_comp,機械,3,1,6,0.2136,0.7318,0.078,-0.0306,1.2439,-0.3428,False,False
外部需求 → 日本,us_ord_comp,機械,3,3,0,0.1419,0.2026,-0.1975,0.2272,-1.4688,1.2743,False,False
外部需求 → 日本,us_ord_comp,機械,3,3,3,0.8193,0.5152,-0.0255,-0.1326,-0.2285,-0.6507,False,False
外部需求 → 日本,us_ord_comp,機械,3,3,6,0.8975,0.6464,0.0147,0.0829,0.1288,0.4587,False,False
外部需求 → 日本,us_ord_comp,機械,3,6,0,0.184,0.4929,-0.2283,0.1618,-1.3284,0.6858,False,False
外部需求 → 日本,us_ord_comp,機械,3,6,3,0.9588,0.9933,-0.0101,0.0023,-0.0516,0.0084,False,False
外部需求 → 日本,us_ord_comp,機械,3,6,6,0.2721,0.4528,-0.1697,-0.1605,-1.0982,-0.7507,False,False
外部需求 → 日本,us_ord_comp,機械,6,1,0,0.4244,0.9254,-0.0321,-0.006,-0.7987,-0.0936,False,False
外部需求 → 日本,us_ord_comp,機械,6,1,3,0.5023,0.5502,0.0327,-0.0477,0.6708,-0.5975,False,False
外部需求 → 日本,us_ord_comp,機械,6,1,6,0.6489,0.8083,-0.018,-0.014,-0.4554,-0.2427,False,False
外部需求 → 日本,us_ord_comp,機械,6,3,0,0.1151,0.6057,-0.1405,0.0749,-1.5757,0.5162,False,False
外部需求 → 日本,us_ord_comp,機械,6,3,3,0.9118,0.905,-0.0125,-0.0213,-0.1108,-0.1193,False,False
外部需求 → 日本,us_ord_comp,機械,6,3,6,0.2333,0.4338,-0.1016,-0.1044,-1.1919,-0.7827,False,False
外部需求 → 日本,us_ord_comp,機械,6,6,0,0.3661,0.6341,-0.1562,0.1237,-0.9039,0.476,False,False
外部需求 → 日本,us_ord_comp,機械,6,6,3,0.5397,0.6787,-0.115,-0.0896,-0.6132,-0.4143,False,False
外部需求 → 日本,us_ord_comp,機械,6,6,6,0.0351,0.1884,-0.278,-0.4074,-2.1072,-1.3154,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,1,0,0.9877,0.6241,0.0013,0.0929,0.0154,0.4901,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,1,3,0.2167,0.1815,0.1194,0.3033,1.2354,1.336,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,1,6,0.5406,0.0197,-0.0548,0.4523,-0.6119,2.3314,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,3,0,0.7837,0.9343,-0.0344,0.0251,-0.2745,0.0824,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,3,3,0.0574,0.8937,0.2448,-0.0407,1.9003,-0.1336,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,3,6,0.517,0.2615,0.1031,0.374,0.648,1.1229,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,6,0,0.267,0.884,0.18,-0.0515,1.11,-0.1459,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,6,3,0.0717,0.3201,0.3206,0.3188,1.8012,0.9942,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,1,6,6,0.7243,0.232,0.0474,0.4354,0.3527,1.1951,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,1,0,0.744,0.7939,-0.0274,0.0298,-0.3266,0.2612,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,1,3,0.0348,0.7636,0.1887,-0.0348,2.1105,-0.3008,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,1,6,0.6327,0.1774,0.0409,0.15,0.478,1.3487,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,3,0,0.4433,0.9182,0.1598,0.0311,0.7666,0.1027,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,3,3,0.0343,0.8524,0.3535,0.0418,2.1164,0.1861,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,3,6,0.2359,0.9529,0.2331,-0.0144,1.1852,-0.0591,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,6,0,0.0815,0.4713,0.5377,0.2034,1.7422,0.7204,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,6,3,0.0123,0.7504,0.6043,0.0707,2.5032,0.3181,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,3,6,6,0.7643,0.9241,0.0699,-0.0377,0.2999,-0.0953,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,1,0,0.1338,0.9505,0.0969,-0.0057,1.4991,-0.0621,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,1,3,0.0607,0.4233,0.1408,0.0722,1.8755,0.8007,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,1,6,0.8489,0.218,0.011,0.0924,0.1905,1.2319,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,3,0,0.0238,0.8416,0.3159,0.0437,2.2609,0.1999,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,3,3,0.0121,0.8985,0.3491,0.0265,2.5097,0.1276,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,3,6,0.7265,0.9042,0.042,-0.0269,0.3497,-0.1204,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,6,0,0.0002,0.3609,0.6902,0.186,3.7182,0.9137,True,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,6,3,0.0218,0.9595,0.4118,0.0172,2.293,0.0508,False,False
外部需求 → 日本,us_ord_comp,水産・農林業,6,6,6,0.5139,0.9145,-0.1448,0.0539,-0.6528,0.1073,False,False
外部需求 → 日本,us_ord_comp,海運業,1,1,0,0.2663,0.6921,0.1903,0.1682,1.1117,0.396,False,False
外部需求 → 日本,us_ord_comp,海運業,1,1,3,0.3581,0.2096,0.1571,-0.6688,0.919,-1.2545,False,False
外部需求 → 日本,us_ord_comp,海運業,1,1,6,0.2956,0.6046,0.1717,0.2559,1.0458,0.5177,False,False
外部需求 → 日本,us_ord_comp,海運業,1,3,0,0.5357,0.2434,0.1478,0.7347,0.6194,1.1666,False,False
外部需求 → 日本,us_ord_comp,海運業,1,3,3,0.8654,0.7159,-0.042,-0.2858,-0.1694,-0.3639,False,False
外部需求 → 日本,us_ord_comp,海運業,1,3,6,0.5553,0.5584,0.1328,0.5042,0.5899,0.5853,False,False
外部需求 → 日本,us_ord_comp,海運業,1,6,0,0.714,0.3521,0.0925,0.8188,0.3664,0.9306,False,False
外部需求 → 日本,us_ord_comp,海運業,1,6,3,0.821,0.933,0.0683,0.1096,0.2263,0.0841,False,False
外部需求 → 日本,us_ord_comp,海運業,1,6,6,0.5751,0.9625,0.1098,-0.0476,0.5605,-0.047,False,False
外部需求 → 日本,us_ord_comp,海運業,3,1,0,0.6595,0.3773,0.0639,0.249,0.4406,0.8828,False,False
外部需求 → 日本,us_ord_comp,海運業,3,1,3,0.8286,0.5844,-0.033,-0.2188,-0.2165,-0.547,False,False
外部需求 → 日本,us_ord_comp,海運業,3,1,6,0.2027,0.2321,0.1474,0.4106,1.274,1.195,False,False
外部需求 → 日本,us_ord_comp,海運業,3,3,0,0.686,0.5183,0.1073,0.3359,0.4043,0.6459,False,False
外部需求 → 日本,us_ord_comp,海運業,3,3,3,0.7612,0.6922,-0.1135,-0.3654,-0.304,-0.3958,False,False
外部需求 → 日本,us_ord_comp,海運業,3,3,6,0.4365,0.6578,0.2194,0.3159,0.7782,0.4429,False,False
外部需求 → 日本,us_ord_comp,海運業,3,6,0,0.9773,0.8289,-0.0148,0.2407,-0.0285,0.2162,False,False
外部需求 → 日本,us_ord_comp,海運業,3,6,3,0.8518,0.8467,0.091,-0.2096,0.1868,-0.1933,False,False
外部需求 → 日本,us_ord_comp,海運業,3,6,6,0.5892,0.8561,-0.1792,-0.1551,-0.5399,-0.1814,False,False
外部需求 → 日本,us_ord_comp,海運業,6,1,0,0.957,0.9635,0.0048,0.011,0.0539,0.0458,False,False
外部需求 → 日本,us_ord_comp,海運業,6,1,3,0.6773,0.835,0.0547,0.0547,0.4161,0.2083,False,False
外部需求 → 日本,us_ord_comp,海運業,6,1,6,0.5753,0.8538,0.0627,-0.0572,0.5603,-0.1843,False,False
外部需求 → 日本,us_ord_comp,海運業,6,3,0,0.8805,0.9337,-0.0436,-0.0515,-0.1504,-0.0832,False,False
外部需求 → 日本,us_ord_comp,海運業,6,3,3,0.9438,0.9435,0.0217,-0.0381,0.0705,-0.0708,False,False
外部需求 → 日本,us_ord_comp,海運業,6,3,6,0.6921,0.775,-0.0975,-0.1948,-0.396,-0.2859,False,False
外部需求 → 日本,us_ord_comp,海運業,6,6,0,0.9563,0.9674,-0.0295,-0.0415,-0.0549,-0.0408,False,False
外部需求 → 日本,us_ord_comp,海運業,6,6,3,0.8464,0.7395,-0.0843,-0.3001,-0.1937,-0.3325,False,False
外部需求 → 日本,us_ord_comp,海運業,6,6,6,0.0993,0.2424,-0.5311,-0.8321,-1.6485,-1.1689,False,False
外部需求 → 日本,us_ord_comp,石油・石炭製品,1,1,0,0.7227,0.0384,0.0403,0.7139,0.3549,2.0705,False,False
外部需求 → 日本,us_ord_comp,石油・石炭製品,1,1,3,0.5876,0.5643,-0.0654,0.2078,-0.5423,0.5765,False,False
外部需求 → 日本,us_ord_comp,石油・石炭製品,1,1,6,0.7803,0.9878,0.0275,0.0062,0.2789,0.0152,False,False
外部需求 → 日本,us_ord_comp,石油・石炭製品,1,3,0,0.5545,0.1946,0.1116,0.9432,0.5911,1.297,False,False
外部需求 → 日本,us_ord_comp,石油・石炭製品,1,3,3,0.7414,0.9937,0.0629,-0.0054,0.3299,-0.0078,False,False
外部需求 → 日本,us_ord_comp,石油・石炭製品,1,3,6,0.4421,0.4313,0.1575,-0.4903,0.7686,-0.787,False,False
