factor,ticker,k,sign,r_disc,t_disc,replicated
agri,7995.T,5,-1.0,-0.1422,-3.08,False
agri,8022.T,21,1.0,0.167,3.57,False
agri,8079.T,20,-1.0,-0.1726,-3.7,False
agri,8130.T,15,-1.0,-0.1789,-3.86,False
agri,8133.T,7,-1.0,-0.1729,-3.76,False
agri,8153.T,8,1.0,0.1697,3.68,False
agri,8200.T,8,1.0,0.1405,3.03,False
agri,8219.T,20,-1.0,-0.1477,-3.15,False
agri,8281.T,8,1.0,0.16,3.47,False
agri,8337.T,6,-1.0,-0.1465,-3.17,False
agri,8381.T,20,-1.0,-0.1578,-3.37,False
agri,8399.T,21,-1.0,-0.1673,-3.58,False
agri,8425.T,14,1.0,0.1716,3.7,False
agri,8714.T,6,-1.0,-0.1863,-4.06,False
agri,8848.T,13,-1.0,-0.1582,-3.41,False
agri,8850.T,25,-1.0,-0.1781,-3.8,False
agri,8892.T,7,-1.0,-0.1446,-3.13,False
agri,9119.T,7,1.0,0.1574,3.41,False
agri,9412.T,5,1.0,0.1629,3.54,False
agri,9543.T,11,-1.0,-0.1752,-3.79,False
agri,9551.T,9,1.0,0.3986,3.1,False
agri,9715.T,8,1.0,0.1391,3.0,False
agri,9716.T,1,-1.0,-0.1475,-3.21,False
agri,9793.T,8,1.0,0.1833,3.99,False
agri,9824.T,22,1.0,0.1607,3.43,False
agri,9842.T,23,1.0,0.2075,4.46,False
agri,9869.T,20,-1.0,-0.152,-3.25,False
agri,9900.T,23,1.0,0.1554,3.31,False
agri,9936.T,20,-1.0,-0.1417,-3.02,False
agri,9948.T,3,1.0,0.1501,3.26,False
agri,9956.T,4,-1.0,-0.1604,-3.49,False
agri,9997.T,16,1.0,0.1632,3.51,False
corn,1802.T,19,1.0,0.1844,3.07,False
corn,1963.T,14,1.0,0.1816,3.05,False
corn,2002.T,1,1.0,0.1872,3.22,False
corn,3401.T,12,1.0,0.1831,3.09,False
corn,3402.T,12,1.0,0.1921,3.25,False
corn,3407.T,2,-1.0,-0.1813,-3.11,False
corn,3659.T,18,-1.0,-0.3054,-4.63,False
corn,4063.T,6,1.0,0.1879,3.21,False
corn,5019.T,14,1.0,0.1832,3.08,False
corn,5020.T,19,-1.0,-0.2002,-3.35,False
corn,5406.T,1,-1.0,-0.1766,-3.04,False
corn,5714.T,19,-1.0,-0.1824,-3.04,False
corn,6753.T,24,1.0,0.2067,3.43,False
corn,6954.T,12,1.0,0.1962,3.32,False
corn,7733.T,26,1.0,0.1881,3.09,False
corn,7751.T,15,1.0,0.1948,3.28,False
corn,8604.T,26,1.0,0.1834,3.01,False
corn,8697.T,7,-1.0,-0.2214,-3.8,False
corn,8725.T,21,-1.0,-0.1843,-3.06,True
corn,8766.T,21,-1.0,-0.2549,-4.3,False
corn,9107.T,19,-1.0,-0.2055,-3.44,False
corn,9502.T,19,1.0,0.1909,3.18,False
corn,1414.T,18,-1.0,-0.1846,-3.08,False
corn,1719.T,26,1.0,0.2075,3.43,False
corn,1820.T,19,1.0,0.1838,3.06,False
corn,1893.T,18,-1.0,-0.1823,-3.04,False
corn,2181.T,19,1.0,0.1938,3.23,False
corn,2607.T,19,1.0,0.1939,3.24,False
corn,2897.T,19,1.0,0.1998,3.34,False
corn,3064.T,16,1.0,0.1818,3.04,False
corn,3116.T,13,-1.0,-0.1792,-3.01,False
corn,4182.T,14,1.0,0.2017,3.4,False
corn,4186.T,25,-1.0,-0.1861,-3.07,False
corn,4631.T,23,-1.0,-0.2174,-3.62,False
corn,4922.T,19,1.0,0.1962,3.28,False
corn,4927.T,8,1.0,0.1984,3.27,False
corn,6005.T,19,1.0,0.201,3.36,False
corn,6268.T,12,1.0,0.2344,4.0,False
corn,7259.T,24,1.0,0.183,3.02,False
corn,7550.T,19,1.0,0.2149,3.6,False
corn,8410.T,21,-1.0,-0.1825,-3.03,False
corn,8570.T,17,1.0,0.2352,3.98,False
corn,9504.T,19,1.0,0.2115,3.54,False
corn,9507.T,19,1.0,0.2112,3.54,False
corn,9509.T,19,1.0,0.1848,3.08,False
corn,1833.T,19,1.0,0.2456,4.15,False
corn,1835.T,23,1.0,0.192,3.18,False
corn,2664.T,25,-1.0,-0.1858,-3.06,False
corn,2685.T,26,-1.0,-0.1862,-3.06,False
corn,2791.T,22,1.0,0.2302,3.85,False
corn,3167.T,4,-1.0,-0.2297,-3.97,False
corn,3186.T,26,-1.0,-0.2958,-3.43,False
corn,3661.T,13,1.0,0.2443,3.52,False
corn,4041.T,16,1.0,0.1871,3.14,True
corn,4290.T,20,-1.0,-0.1891,-3.15,False
corn,4547.T,19,1.0,0.1975,3.3,False
corn,4825.T,8,1.0,0.192,3.27,False
corn,5262.T,22,1.0,0.1836,3.04,False
corn,547A.T,17,1.0,0.226,3.81,False
corn,5741.T,21,1.0,0.2302,3.86,False
corn,5857.T,5,-1.0,-0.2261,-3.9,False
corn,6013.T,13,1.0,0.2171,3.68,False
corn,6278.T,2,-1.0,-0.1828,-3.14,False
corn,6287.T,2,-1.0,-0.1861,-3.2,False
corn,6588.T,4,1.0,0.177,3.03,False
corn,6630.T,24,1.0,0.2088,3.46,False
corn,6768.T,4,-1.0,-0.1858,-3.18,False
corn,6807.T,25,-1.0,-0.2009,-3.32,False
corn,7283.T,15,-1.0,-0.1825,-3.06,False
corn,7433.T,25,-1.0,-0.2191,-3.63,False
corn,7599.T,13,1.0,0.2043,3.46,False
corn,7606.T,1,1.0,0.1753,3.01,False
corn,7613.T,7,1.0,0.1999,3.41,False
corn,7966.T,23,-1.0,-0.1837,-3.04,False
corn,8051.T,19,1.0,0.1937,3.23,False
corn,8194.T,17,1.0,0.1806,3.02,False
corn,8370.T,4,-1.0,-0.3013,-3.28,False
corn,9678.T,22,1.0,0.2017,3.35,False
corn,9889.T,17,1.0,0.1839,3.07,False
wheat,2413.T,13,1.0,0.21,3.09,False
wheat,3401.T,6,-1.0,-0.2066,-3.09,False
wheat,3659.T,18,-1.0,-0.2167,-3.16,False
wheat,4042.T,11,-1.0,-0.2045,-3.02,False
wheat,4151.T,26,-1.0,-0.2176,-3.11,False
wheat,4523.T,26,-1.0,-0.262,-3.78,False
wheat,5401.T,12,1.0,0.2173,3.21,False
wheat,6146.T,25,-1.0,-0.2255,-3.23,False
wheat,6273.T,12,1.0,0.2041,3.01,False
wheat,6861.T,25,-1.0,-0.2143,-3.06,False
wheat,6954.T,24,1.0,0.2258,3.25,False
wheat,7751.T,20,1.0,0.219,3.17,False
wheat,7752.T,1,-1.0,-0.2228,-3.38,False
wheat,7974.T,24,-1.0,-0.2169,-3.11,False
wheat,8035.T,19,-1.0,-0.2097,-3.04,False
wheat,8725.T,6,1.0,0.2351,3.54,False
wheat,9766.T,11,-1.0,-0.224,-3.32,False
wheat,9983.T,25,1.0,0.2112,3.02,False
wheat,1333.T,1,1.0,0.3131,3.09,True
wheat,1893.T,2,-1.0,-0.2108,-3.18,False
wheat,2201.T,13,1.0,0.2181,3.22,False
wheat,2229.T,13,1.0,0.2044,3.0,False
wheat,3038.T,1,1.0,0.2513,3.84,False
wheat,3132.T,23,1.0,0.5164,3.62,False
wheat,3291.T,5,-1.0,-0.2142,-3.22,False
wheat,3391.T,13,1.0,0.2369,3.51,False
wheat,4091.T,22,-1.0,-0.2273,-3.28,False
wheat,4205.T,20,1.0,0.2629,3.85,False
wheat,4631.T,13,-1.0,-0.215,-3.17,False
wheat,4666.T,13,1.0,0.2047,3.01,False
wheat,6268.T,12,1.0,0.2201,3.25,False
wheat,6481.T,13,-1.0,-0.2182,-3.22,False
wheat,9401.T,22,1.0,0.2133,3.07,False
wheat,9404.T,13,1.0,0.2065,3.04,False
wheat,1662.T,23,-1.0,-0.2283,-3.29,False
wheat,1766.T,13,1.0,0.28,4.2,False
wheat,1885.T,22,1.0,0.21,3.02,False
wheat,2270.T,18,-1.0,-0.2078,-3.02,False
wheat,2730.T,18,-1.0,-0.2735,-4.04,False
wheat,3002.T,9,1.0,0.2158,3.21,False
wheat,3569.T,3,-1.0,-0.2321,-3.52,False
wheat,3661.T,13,1.0,0.2547,3.68,False
wheat,4047.T,11,-1.0,-0.2465,-3.68,False
wheat,4109.T,25,1.0,0.2606,3.77,False
wheat,4553.T,26,-1.0,-0.2154,-3.07,False
wheat,4634.T,16,-1.0,-0.2175,-3.18,False
wheat,4694.T,19,1.0,0.2307,3.36,False
wheat,4722.T,12,-1.0,-0.2043,-3.01,False
wheat,5857.T,5,-1.0,-0.2279,-3.43,False
wheat,6080.T,7,1.0,0.2844,3.07,False
wheat,6287.T,9,-1.0,-0.2039,-3.03,False
wheat,6588.T,6,-1.0,-0.2417,-3.64,False
wheat,6703.T,19,-1.0,-0.2092,-3.03,False
wheat,6807.T,25,-1.0,-0.2282,-3.27,False
wheat,7173.T,25,1.0,0.3977,3.41,False
wheat,7246.T,13,-1.0,-0.2115,-3.11,False
wheat,7433.T,25,-1.0,-0.2108,-3.01,False
wheat,7575.T,8,-1.0,-0.2105,-3.14,False
wheat,7599.T,13,1.0,0.2231,3.29,False
wheat,7606.T,1,1.0,0.2107,3.19,False
wheat,7734.T,11,-1.0,-0.2128,-3.15,False
wheat,7966.T,23,-1.0,-0.233,-3.36,False
wheat,8133.T,24,-1.0,-0.2721,-3.96,False
wheat,8173.T,2,1.0,0.2284,3.46,False
wheat,8281.T,3,-1.0,-0.2013,-3.03,False
wheat,8346.T,1,1.0,0.2245,3.41,False
wheat,8613.T,13,1.0,0.2144,3.16,False
wheat,8628.T,26,1.0,0.2322,3.33,False
wheat,8706.T,14,-1.0,-0.2132,-3.13,False
soy,2002.T,12,1.0,0.2079,3.07,False
soy,2282.T,21,1.0,0.229,3.32,False
soy,2503.T,19,-1.0,-0.2212,-3.22,False
soy,3401.T,18,-1.0,-0.2416,-3.54,False
soy,3659.T,18,-1.0,-0.3021,-4.5,False
soy,3861.T,22,-1.0,-0.2096,-3.02,False
soy,4901.T,3,-1.0,-0.2182,-3.29,False
soy,4902.T,17,-1.0,-0.2177,-3.18,False
soy,5201.T,2,-1.0,-0.2122,-3.21,False
soy,5233.T,17,1.0,0.2791,4.14,False
soy,6273.T,25,-1.0,-0.2197,-3.14,False
soy,6471.T,24,1.0,0.2157,3.09,False
soy,6503.T,24,1.0,0.2306,3.32,False
soy,6702.T,20,-1.0,-0.2202,-3.19,False
soy,6753.T,4,-1.0,-0.238,-3.6,False
soy,6857.T,22,-1.0,-0.2086,-3.0,False
soy,6981.T,25,-1.0,-0.2118,-3.03,False
soy,7261.T,21,1.0,0.2101,3.03,False
soy,7733.T,7,-1.0,-0.266,-4.03,False
soy,8304.T,5,-1.0,-0.2341,-3.53,False
soy,8725.T,21,-1.0,-0.2201,-3.18,False
soy,8750.T,21,-1.0,-0.2113,-3.05,False
soy,9532.T,19,-1.0,-0.2519,-3.69,False
soy,1893.T,18,-1.0,-0.2161,-3.15,False
soy,1959.T,10,-1.0,-0.2057,-3.05,False
soy,2127.T,25,-1.0,-0.2625,-3.8,False
soy,2670.T,8,1.0,0.2117,3.15,False
soy,3064.T,14,1.0,0.2211,3.25,False
soy,3132.T,19,-1.0,-0.4503,-3.03,False
soy,3941.T,2,-1.0,-0.2252,-3.41,False
soy,4733.T,6,1.0,0.2012,3.01,False
soy,5471.T,25,-1.0,-0.2532,-3.65,False
soy,5844.T,10,1.0,0.2044,3.03,False
soy,6136.T,25,-1.0,-0.2277,-3.27,False
soy,6856.T,5,-1.0,-0.2085,-3.13,False
soy,7259.T,24,1.0,0.2207,3.17,False
soy,7476.T,21,1.0,0.2096,3.02,False
soy,7956.T,23,-1.0,-0.2246,-3.23,False
soy,8020.T,7,-1.0,-0.21,-3.13,False
soy,8060.T,12,1.0,0.2133,3.15,False
soy,8282.T,4,-1.0,-0.2023,-3.04,False
soy,9505.T,2,-1.0,-0.2258,-3.42,False
soy,9508.T,8,-1.0,-0.2025,-3.01,False
soy,9759.T,25,-1.0,-0.2339,-3.36,False
soy,1518.T,3,-1.0,-0.226,-3.42,False
soy,2175.T,23,-1.0,-0.2196,-3.16,False
soy,2281.T,23,-1.0,-0.2766,-4.04,False
soy,2379.T,25,-1.0,-0.2152,-3.08,False
soy,2664.T,25,-1.0,-0.2153,-3.08,False
soy,2681.T,23,-1.0,-0.2564,-3.72,False
soy,2752.T,18,-1.0,-0.2244,-3.27,False
soy,2918.T,25,-1.0,-0.2144,-3.07,False
soy,3395.T,25,-1.0,-0.227,-3.25,False
soy,3608.T,6,1.0,0.2185,3.28,False
soy,3844.T,8,1.0,0.2444,3.67,False
soy,4023.T,17,1.0,0.2214,3.23,False
soy,4471.T,23,-1.0,-0.2332,-3.37,False
soy,4928.T,8,1.0,0.2521,3.79,False
soy,4971.T,23,1.0,0.2216,3.19,False
soy,5208.T,25,-1.0,-0.2226,-3.19,False
soy,547A.T,17,1.0,0.2209,3.23,True
soy,5702.T,17,1.0,0.2095,3.05,False
soy,5857.T,4,-1.0,-0.2515,-3.82,False
soy,5970.T,17,-1.0,-0.2302,-3.37,False
soy,5988.T,4,-1.0,-0.2389,-3.62,False
soy,6118.T,25,-1.0,-0.2383,-3.43,False
soy,6135.T,24,1.0,0.2284,3.28,False
soy,6222.T,18,-1.0,-0.2216,-3.23,False
soy,6254.T,23,-1.0,-0.2209,-3.18,False
soy,6278.T,25,-1.0,-0.2174,-3.11,False
soy,6432.T,19,1.0,0.2623,3.85,False
soy,6652.T,23,-1.0,-0.2143,-3.08,False
soy,6875.T,25,-1.0,-0.2522,-3.64,False
soy,6996.T,22,-1.0,-0.2092,-3.01,False
soy,7224.T,17,1.0,0.2574,3.8,False
soy,7599.T,24,-1.0,-0.2457,-3.55,False
soy,7611.T,22,1.0,0.272,3.98,False
soy,7613.T,23,-1.0,-0.2305,-3.32,False
soy,8061.T,25,-1.0,-0.267,-3.87,False
soy,8097.T,23,-1.0,-0.2114,-3.04,False
soy,8173.T,20,1.0,0.2194,3.18,False
soy,8179.T,12,1.0,0.2063,3.04,False
soy,8346.T,11,-1.0,-0.2399,-3.57,False
soy,8367.T,10,1.0,0.2097,3.11,False
soy,8584.T,17,1.0,0.2411,3.54,False
soy,8714.T,10,1.0,0.2315,3.45,False
soy,9543.T,23,-1.0,-0.2712,-3.95,False
soy,9900.T,2,-1.0,-0.2126,-3.21,False
soy,9974.T,16,1.0,0.2213,3.24,False
soy,9997.T,25,-1.0,-0.2209,-3.16,False
sugar,1332.T,20,-1.0,-0.2095,-3.03,False
sugar,4021.T,15,-1.0,-0.2059,-3.01,False
sugar,4042.T,3,-1.0,-0.224,-3.39,False
sugar,4324.T,7,1.0,0.2233,3.34,False
sugar,5713.T,1,1.0,0.2176,3.3,False
sugar,6305.T,18,1.0,0.2083,3.03,False
sugar,6504.T,1,1.0,0.2366,3.6,False
sugar,6861.T,4,1.0,0.2177,3.28,False
sugar,1860.T,23,1.0,0.2526,3.66,False
sugar,1878.T,14,1.0,0.2085,3.06,False
sugar,3048.T,15,-1.0,-0.207,-3.03,False
sugar,417A.T,16,1.0,0.2081,3.04,False
sugar,4203.T,7,1.0,0.2293,3.44,False
sugar,4536.T,15,-1.0,-0.2133,-3.13,False
sugar,4681.T,26,1.0,0.2388,3.43,False
sugar,6481.T,7,1.0,0.2198,3.29,False
sugar,7003.T,8,-1.0,-0.2199,-3.28,False
sugar,7936.T,14,1.0,0.2211,3.25,False
sugar,8088.T,17,1.0,0.2829,4.2,False
sugar,9627.T,1,-1.0,-0.2399,-3.66,False
sugar,1968.T,6,-1.0,-0.2607,-3.95,False
sugar,2146.T,7,1.0,0.2107,3.15,False
sugar,2281.T,20,-1.0,-0.2101,-3.04,False
sugar,3036.T,9,-1.0,-0.219,-3.26,False
sugar,3110.T,4,1.0,0.2101,3.16,False
sugar,4023.T,23,1.0,0.2373,3.43,False
sugar,4028.T,7,1.0,0.2334,3.5,False
sugar,4547.T,19,1.0,0.2236,3.25,False
sugar,4996.T,11,1.0,0.2192,3.25,False
sugar,6277.T,19,-1.0,-0.2074,-3.01,False
sugar,6278.T,18,1.0,0.2129,3.1,False
sugar,6331.T,17,1.0,0.2062,3.0,False
sugar,6407.T,7,1.0,0.2092,3.12,True
sugar,6804.T,12,1.0,0.222,3.28,False
sugar,6996.T,7,1.0,0.2368,3.56,False
sugar,7552.T,19,-1.0,-0.2541,-3.72,False
sugar,7860.T,11,-1.0,-0.2202,-3.26,False
sugar,8278.T,1,-1.0,-0.2047,-3.09,False
sugar,8346.T,11,-1.0,-0.2242,-3.33,False
sugar,9699.T,23,1.0,0.2558,3.71,False
coffee,1925.T,12,1.0,0.1433,3.13,False
coffee,2501.T,19,-1.0,-0.1393,-3.02,False
coffee,2503.T,19,-1.0,-0.171,-3.73,False
coffee,3086.T,19,-1.0,-0.1517,-3.3,False
coffee,3697.T,1,1.0,0.4049,3.31,False
coffee,4004.T,2,1.0,0.137,3.02,False
coffee,4502.T,17,1.0,0.1453,3.16,False
coffee,4911.T,17,1.0,0.1489,3.24,False
coffee,5711.T,1,-1.0,-0.1418,-3.14,False
coffee,6301.T,2,1.0,0.175,3.89,False
coffee,6770.T,26,-1.0,-0.1436,-3.09,False
coffee,6963.T,24,1.0,0.1491,3.22,False
coffee,6988.T,7,1.0,0.1459,3.21,False
coffee,8002.T,2,1.0,0.1407,3.11,True
coffee,8354.T,3,1.0,0.1475,3.26,False
coffee,8411.T,3,1.0,0.1601,3.54,False
coffee,9433.T,17,1.0,0.1441,3.13,False
coffee,9766.T,16,1.0,0.1411,3.07,False
coffee,2670.T,17,1.0,0.1582,3.45,False
coffee,3107.T,22,1.0,0.1414,3.06,False
coffee,3132.T,13,-1.0,-0.5156,-3.61,False
coffee,3291.T,7,-1.0,-0.1911,-3.06,False
coffee,4544.T,26,1.0,0.1521,3.28,False
coffee,5232.T,15,-1.0,-0.1457,-3.18,False
coffee,5444.T,2,1.0,0.1455,3.22,False
coffee,5947.T,17,1.0,0.1382,3.0,False
coffee,6136.T,12,1.0,0.1433,3.13,False
coffee,6436.T,9,-1.0,-0.1617,-3.56,False
coffee,6448.T,19,1.0,0.1387,3.01,False
coffee,6586.T,19,1.0,0.1395,3.02,False
coffee,6707.T,21,1.0,0.1516,3.29,False
coffee,7867.T,8,1.0,0.1404,3.08,False
coffee,1766.T,9,-1.0,-0.1381,-3.03,False
coffee,2590.T,26,1.0,0.1646,3.56,False
coffee,2602.T,26,1.0,0.1599,3.45,False
coffee,2931.T,17,1.0,0.2785,3.61,False
coffee,3191.T,11,1.0,0.4061,4.12,False
coffee,3661.T,13,1.0,0.2265,3.25,False
coffee,4078.T,9,-1.0,-0.1594,-3.5,True
coffee,4109.T,2,1.0,0.1391,3.07,False
coffee,5202.T,19,1.0,0.1508,3.28,False
coffee,6143.T,24,1.0,0.1512,3.27,False
coffee,6622.T,1,-1.0,-0.1521,-3.37,False
coffee,6810.T,2,1.0,0.1557,3.21,False
coffee,6875.T,3,1.0,0.1425,3.14,False
coffee,7241.T,13,1.0,0.151,3.3,False
coffee,7965.T,26,1.0,0.1555,3.35,False
coffee,8154.T,9,-1.0,-0.1693,-3.73,False
coffee,8366.T,3,1.0,0.1391,3.07,False
coffee,8848.T,7,-1.0,-0.1369,-3.01,False
coffee,9267.T,17,1.0,0.1714,3.02,True
cocoa,1808.T,19,1.0,0.1763,3.85,False
cocoa,1925.T,1,-1.0,-0.1688,-3.75,False
cocoa,1928.T,1,-1.0,-0.1742,-3.87,False
cocoa,1963.T,2,1.0,0.142,3.14,False
cocoa,2269.T,12,1.0,0.1589,3.01,False
cocoa,2413.T,14,-1.0,-0.1589,-3.47,False
cocoa,3401.T,1,-1.0,-0.1567,-3.47,False
cocoa,3405.T,1,-1.0,-0.1593,-3.53,False
cocoa,4042.T,8,-1.0,-0.1383,-3.03,False
cocoa,4208.T,26,1.0,0.1441,3.1,False
cocoa,4307.T,15,-1.0,-0.1428,-3.11,False
cocoa,4502.T,8,1.0,0.148,3.25,False
cocoa,5020.T,7,-1.0,-0.1996,-4.43,False
cocoa,5301.T,24,-1.0,-0.1485,-3.21,False
cocoa,5713.T,5,-1.0,-0.1612,-3.56,False
cocoa,6302.T,5,-1.0,-0.1373,-3.02,False
cocoa,6361.T,24,-1.0,-0.1705,-3.69,False
cocoa,6501.T,26,-1.0,-0.1533,-3.31,False
cocoa,6701.T,22,1.0,0.1621,3.52,False
cocoa,6724.T,15,1.0,0.1475,3.21,True
cocoa,7203.T,24,-1.0,-0.1571,-3.4,True
cocoa,7741.T,19,-1.0,-0.14,-3.04,False
cocoa,7751.T,7,1.0,0.1474,3.24,False
cocoa,8002.T,5,-1.0,-0.1409,-3.1,False
cocoa,8053.T,13,-1.0,-0.1395,-3.05,False
cocoa,8058.T,10,1.0,0.1544,3.39,False
cocoa,8304.T,19,-1.0,-0.1454,-3.16,False
cocoa,8591.T,7,1.0,0.1532,3.37,False
cocoa,8795.T,12,-1.0,-0.148,-3.24,False
cocoa,9104.T,26,-1.0,-0.1461,-3.15,False
cocoa,9432.T,19,-1.0,-0.1799,-3.93,False
cocoa,9433.T,19,-1.0,-0.1392,-3.02,False
cocoa,9531.T,1,-1.0,-0.1395,-3.08,False
cocoa,9843.T,13,-1.0,-0.1438,-3.14,False
cocoa,2327.T,1,1.0,0.149,3.3,False
cocoa,2593.T,1,-1.0,-0.1523,-3.37,False
cocoa,2607.T,21,1.0,0.1689,3.67,False
cocoa,3105.T,2,-1.0,-0.1487,-3.29,False
cocoa,3132.T,8,-1.0,-0.4966,-3.43,False
cocoa,3349.T,3,1.0,0.1377,3.04,False
cocoa,3360.T,23,1.0,0.1397,3.02,False
cocoa,3591.T,1,-1.0,-0.1525,-3.38,False
cocoa,4206.T,7,-1.0,-0.1478,-3.25,False
cocoa,4401.T,19,-1.0,-0.1523,-3.31,False
cocoa,4540.T,21,1.0,0.151,3.27,False
cocoa,4665.T,19,-1.0,-0.1422,-3.08,False
cocoa,4732.T,19,-1.0,-0.1551,-3.37,False
cocoa,4733.T,18,1.0,0.1415,3.07,False
cocoa,4967.T,13,-1.0,-0.1384,-3.02,False
cocoa,6457.T,19,-1.0,-0.1394,-3.02,False
cocoa,6481.T,7,1.0,0.1395,3.06,False
cocoa,6592.T,21,1.0,0.1502,3.25,False
cocoa,6849.T,24,1.0,0.1738,3.77,False
cocoa,6856.T,7,1.0,0.1428,3.14,False
cocoa,7003.T,9,-1.0,-0.1459,-3.2,False
cocoa,7259.T,24,-1.0,-0.1447,-3.12,True
cocoa,7936.T,21,-1.0,-0.1389,-3.0,False
cocoa,8111.T,21,1.0,0.158,3.43,False
cocoa,8113.T,2,1.0,0.1431,3.16,False
cocoa,8129.T,20,-1.0,-0.1623,-3.53,False
cocoa,8227.T,1,-1.0,-0.1376,-3.04,False
cocoa,9449.T,10,-1.0,-0.1492,-3.27,False
cocoa,9508.T,1,-1.0,-0.1359,-3.0,False
cocoa,9627.T,14,-1.0,-0.1755,-3.63,False
cocoa,9989.T,19,-1.0,-0.1517,-3.3,False
cocoa,1950.T,14,-1.0,-0.1808,-3.97,False
cocoa,1975.T,21,1.0,0.1546,3.35,False
cocoa,2124.T,11,-1.0,-0.1461,-3.2,False
cocoa,2146.T,25,-1.0,-0.1486,-3.21,False
cocoa,2175.T,12,1.0,0.1528,3.11,False
cocoa,2220.T,1,-1.0,-0.1416,-3.13,False
cocoa,2270.T,21,1.0,0.1491,3.23,False
cocoa,2281.T,13,-1.0,-0.1422,-3.11,False
cocoa,2590.T,26,1.0,0.1778,3.85,False
cocoa,2681.T,3,1.0,0.1454,3.21,False
cocoa,2760.T,21,1.0,0.1813,3.95,False
cocoa,3002.T,21,1.0,0.1691,3.68,False
cocoa,3101.T,1,-1.0,-0.1464,-3.24,False
cocoa,3167.T,21,1.0,0.1633,3.55,False
cocoa,3387.T,13,-1.0,-0.141,-3.08,False
cocoa,3395.T,18,1.0,0.1576,3.43,False
cocoa,3608.T,9,-1.0,-0.2372,-3.75,False
cocoa,3661.T,24,1.0,0.2468,3.56,False
cocoa,4023.T,12,-1.0,-0.1609,-3.53,False
cocoa,4044.T,5,1.0,0.14,3.08,False
cocoa,4047.T,1,1.0,0.1414,3.13,False
cocoa,4553.T,8,1.0,0.1513,3.32,False
cocoa,4559.T,1,-1.0,-0.1447,-3.2,False
cocoa,4686.T,7,-1.0,-0.1681,-3.71,False
cocoa,4694.T,19,-1.0,-0.1768,-3.86,False
cocoa,4776.T,7,-1.0,-0.1545,-3.4,False
cocoa,4919.T,1,-1.0,-0.1513,-3.35,False
cocoa,4985.T,1,-1.0,-0.192,-4.28,False
cocoa,5351.T,22,1.0,0.147,3.18,False
cocoa,5702.T,7,-1.0,-0.1391,-3.06,False
cocoa,5715.T,20,-1.0,-0.1455,-3.15,False
cocoa,5741.T,19,1.0,0.1604,3.49,False
cocoa,6250.T,4,1.0,0.1802,4.0,False
cocoa,6371.T,11,1.0,0.1462,3.2,False
cocoa,6458.T,21,1.0,0.1482,3.21,False
cocoa,6463.T,7,-1.0,-0.1755,-3.88,False
cocoa,6490.T,18,1.0,0.1534,3.34,False
cocoa,6507.T,19,-1.0,-0.1405,-3.05,False
cocoa,6652.T,18,1.0,0.1425,3.1,False
cocoa,6768.T,14,-1.0,-0.1449,-3.16,False
cocoa,6929.T,22,-1.0,-0.1483,-3.21,False
cocoa,6995.T,24,-1.0,-0.1665,-3.61,False
cocoa,7239.T,1,1.0,0.1446,3.2,False
cocoa,7242.T,5,-1.0,-0.1432,-3.15,False
cocoa,7246.T,24,-1.0,-0.149,-3.22,True
cocoa,7278.T,24,-1.0,-0.1419,-3.06,True
cocoa,7456.T,20,-1.0,-0.1424,-3.09,False
cocoa,7513.T,15,1.0,0.1532,3.34,False
cocoa,7545.T,13,-1.0,-0.1474,-3.22,False
cocoa,7581.T,1,-1.0,-0.1392,-3.08,False
cocoa,7839.T,11,1.0,0.1675,3.53,False
cocoa,7860.T,15,-1.0,-0.1379,-3.0,False
cocoa,7947.T,1,-1.0,-0.1428,-3.16,False
cocoa,7981.T,1,-1.0,-0.1724,-3.83,False
cocoa,7995.T,25,-1.0,-0.1477,-3.18,False
cocoa,8022.T,20,-1.0,-0.1413,-3.06,False
cocoa,8078.T,21,1.0,0.1419,3.07,False
cocoa,8079.T,20,-1.0,-0.1501,-3.26,False
cocoa,8130.T,1,-1.0,-0.1627,-3.61,False
cocoa,8133.T,7,-1.0,-0.1765,-3.9,False
cocoa,8153.T,1,-1.0,-0.1592,-3.53,False
cocoa,8179.T,1,-1.0,-0.1429,-3.16,False
cocoa,8281.T,21,1.0,0.1507,3.26,False
cocoa,8425.T,21,1.0,0.1472,3.19,False
cocoa,8585.T,21,1.0,0.1452,3.14,False
cocoa,8771.T,1,1.0,0.1881,3.33,False
cocoa,8897.T,3,1.0,0.1484,3.28,False
cocoa,9412.T,5,1.0,0.1813,4.02,False
cocoa,9511.T,21,1.0,0.161,3.5,False
cocoa,9543.T,17,-1.0,-0.1384,-3.01,False
cocoa,9603.T,2,-1.0,-0.1361,-3.0,False
cocoa,9682.T,7,-1.0,-0.1452,-3.19,False
cocoa,9743.T,7,-1.0,-0.1403,-3.08,False
cocoa,9793.T,4,1.0,0.145,3.2,False
cocoa,9830.T,1,-1.0,-0.1388,-3.07,False
cocoa,9832.T,1,-1.0,-0.1644,-3.65,False
cocoa,9948.T,8,1.0,0.1449,3.18,False
cocoa,9974.T,21,1.0,0.1492,3.04,False
cocoa,9997.T,16,1.0,0.1683,3.68,False
metals,1332.T,4,-1.0,-0.1507,-3.27,False
metals,1925.T,12,1.0,0.1424,3.06,False
metals,3099.T,15,1.0,0.1837,3.96,False
metals,3861.T,9,-1.0,-0.1462,-3.16,False
metals,4042.T,20,1.0,0.1449,3.09,False
metals,4568.T,23,1.0,0.1515,3.22,False
