family,src,target,w,h,L,p_H1,p_H2,slope_H1,slope_H2,t_H1,t_H2,found,rep
日本价格 → 行业 / 主题,jp:coal,不動産業,1,1,6,0.3495,0.3356,-0.1116,-0.0315,-0.9356,-0.9628,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,1,3,0,0.9064,0.8555,0.0311,-0.0139,0.1175,-0.1821,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,1,3,3,0.7264,0.8191,-0.0802,0.0142,-0.35,0.2287,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,1,3,6,0.4187,0.471,-0.1989,-0.0461,-0.8086,-0.7209,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,1,6,0,0.7881,0.9821,-0.1143,-0.0022,-0.2688,-0.0224,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,1,6,3,0.4036,0.7889,-0.2546,-0.0311,-0.8353,-0.2677,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,1,6,6,0.5238,0.8351,0.1685,0.0254,0.6374,0.2081,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,1,0,0.2293,0.8907,-0.0733,-0.002,-1.2022,-0.1374,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,1,3,0.9862,0.828,0.0006,0.0028,0.0173,0.2173,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,1,6,0.2025,0.4078,-0.0588,-0.0096,-1.2744,-0.8278,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,3,0,0.1237,0.7575,-0.1311,0.0088,-1.5393,0.3087,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,3,3,0.4663,0.4697,-0.0666,-0.024,-0.7286,-0.723,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,3,6,0.6323,0.8848,-0.0434,-0.0044,-0.4784,-0.1448,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,6,0,0.0968,0.7521,-0.2328,-0.0147,-1.6604,-0.3159,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,6,3,0.2451,0.618,-0.1043,-0.0292,-1.1624,-0.4987,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,3,6,6,0.234,0.4779,0.1078,0.0426,1.1902,0.7097,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,1,0,0.1777,0.9764,-0.0351,0.0002,-1.3478,0.0295,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,1,3,0.3083,0.8943,-0.0286,-0.001,-1.0187,-0.1328,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,1,6,0.7068,0.9947,0.0109,-0.0,0.3762,-0.0067,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,3,0,0.0706,0.8128,-0.0869,-0.0041,-1.8082,-0.2368,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,3,3,0.3144,0.6481,-0.0475,-0.0086,-1.0061,-0.4564,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,3,6,0.3778,0.5212,0.0455,0.0134,0.8819,0.6415,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,6,0,0.0654,0.6731,-0.1456,-0.0128,-1.8428,-0.4219,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,6,3,0.9771,0.9149,-0.0016,0.0037,-0.0287,0.1069,False,False
日本价格 → 行业 / 主题,jp:coal,不動産業,6,6,6,0.0906,0.4705,0.0999,0.026,1.6923,0.7217,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,1,0,0.5405,0.7412,-0.0681,-0.0162,-0.612,-0.3303,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,1,3,0.9956,0.3058,-0.0007,-0.0558,-0.0055,-1.024,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,1,6,0.4421,0.1697,0.0921,-0.0688,0.7686,-1.3732,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,3,0,0.4031,0.9263,0.1061,-0.0071,0.8361,-0.0925,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,3,3,0.2815,0.9863,-0.1786,-0.0019,-1.077,-0.0172,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,3,6,0.4346,0.0167,0.1181,-0.2245,0.7813,-2.3926,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,6,0,0.7539,0.9447,-0.0669,-0.0085,-0.3135,-0.0693,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,6,3,0.8579,0.0595,-0.0537,-0.2432,-0.179,-1.8845,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,1,6,6,0.7675,0.0101,-0.0876,-0.3354,-0.2956,-2.5717,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,1,0,0.5719,0.7606,0.013,-0.0048,0.5653,-0.3047,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,1,3,0.5835,0.9118,-0.0207,-0.0024,-0.5483,-0.1108,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,1,6,0.7087,0.0503,0.0152,-0.0381,0.3736,-1.957,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,3,0,0.4798,0.865,0.0317,-0.0057,0.7067,-0.17,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,3,3,0.4028,0.4959,-0.065,-0.0316,-0.8366,-0.6809,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,3,6,0.9667,0.0076,0.0026,-0.1086,0.0417,-2.6713,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,6,0,0.7749,0.5149,-0.0295,-0.0396,-0.2859,-0.6512,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,6,3,0.6292,0.032,-0.0643,-0.1441,-0.4829,-2.1443,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,3,6,6,0.2325,0.0318,-0.1292,-0.1341,-1.1939,-2.1467,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,1,0,0.7912,0.8718,-0.0048,-0.0014,-0.2648,-0.1614,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,1,3,0.6935,0.2394,-0.008,-0.0123,-0.3941,-1.1765,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,1,6,0.7044,0.0426,-0.0065,-0.018,-0.3794,-2.0274,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,3,0,0.7763,0.5889,-0.0123,-0.0118,-0.2841,-0.5405,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,3,3,0.5494,0.0928,-0.0298,-0.043,-0.5987,-1.6808,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,3,6,0.2012,0.0686,-0.0497,-0.0414,-1.2781,-1.8212,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,6,0,0.6329,0.1634,-0.0413,-0.0568,-0.4777,-1.3936,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,6,3,0.288,0.0367,-0.0887,-0.0873,-1.0626,-2.0887,False,False
日本价格 → 行业 / 主题,jp:coal,保険業,6,6,6,0.0196,0.0794,-0.1376,-0.0583,-2.3345,-1.7541,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,1,0,0.2916,0.5053,0.0328,0.0102,1.0545,0.6662,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,1,3,0.7972,0.7545,-0.0081,0.0052,-0.2569,0.3126,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,1,6,0.5498,0.2403,-0.0159,0.0196,-0.598,1.1742,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,3,0,0.7666,0.5913,0.0179,-0.0164,0.2968,-0.5369,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,3,3,0.731,0.589,-0.0188,-0.017,-0.3438,-0.5402,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,3,6,0.4762,0.7235,-0.036,-0.0132,-0.7124,-0.3538,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,6,0,0.9963,0.6856,-0.0004,-0.0238,-0.0046,-0.4048,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,6,3,0.5245,0.7086,-0.0515,-0.0242,-0.6364,-0.3738,False,False
日本价格 → 行业 / 主题,jp:coal,化学,1,6,6,0.2535,0.1553,-0.1029,-0.0922,-1.142,-1.4209,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,1,0,0.3338,0.5428,0.01,-0.0038,0.9664,-0.6086,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,1,3,0.8013,0.6157,-0.0023,-0.003,-0.2517,-0.502,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,1,6,0.8561,0.7998,0.0017,-0.0018,0.1814,-0.2536,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,3,0,0.3983,0.4463,0.0182,-0.0108,0.8446,-0.7616,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,3,3,0.9144,0.9506,-0.0025,0.0012,-0.1075,0.062,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,3,6,0.5732,0.1298,-0.0106,-0.0243,-0.5634,-1.5149,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,6,0,0.7119,0.7695,0.0159,-0.0095,0.3693,-0.293,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,6,3,0.7046,0.5012,-0.0134,-0.0224,-0.3791,-0.6727,False,False
日本价格 → 行业 / 主题,jp:coal,化学,3,6,6,0.4948,0.0178,-0.0302,-0.0636,-0.6827,-2.3693,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,1,0,0.4555,0.5286,0.0041,-0.002,0.7463,-0.6302,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,1,3,0.9896,0.6399,0.0001,-0.0016,0.013,-0.4678,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,1,6,0.8048,0.2181,-0.0012,-0.0039,-0.2471,-1.2316,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,3,0,0.5825,0.7511,0.0087,-0.0032,0.5497,-0.3171,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,3,3,0.7388,0.4886,-0.0049,-0.0073,-0.3334,-0.6925,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,3,6,0.5276,0.017,-0.0093,-0.0203,-0.6316,-2.3861,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,6,0,0.8938,0.6128,0.0038,-0.0102,0.1335,-0.5061,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,6,3,0.5892,0.1303,-0.0145,-0.0274,-0.54,-1.5129,False,False
日本价格 → 行业 / 主题,jp:coal,化学,6,6,6,0.6809,0.0093,-0.0151,-0.0384,-0.4112,-2.5994,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,1,0,0.4464,0.9483,0.0476,0.0031,0.7614,0.0649,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,1,3,0.007,0.7277,0.2288,0.0147,2.6959,0.3481,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,1,6,0.7391,0.087,0.0283,-0.0721,0.333,-1.7116,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,3,0,0.34,0.3067,0.1994,0.0678,0.9541,1.0221,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,3,3,0.0035,0.9835,0.5024,0.0017,2.9225,0.0207,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,3,6,0.396,0.1462,-0.1464,-0.117,-0.8489,-1.4529,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,6,0,0.0521,0.5253,0.7263,0.0824,1.9425,0.6352,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,6,3,0.0614,0.4723,0.3703,-0.1101,1.8705,-0.7187,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,1,6,6,0.3784,0.7806,-0.1993,-0.0446,-0.8809,-0.2785,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,1,0,0.0866,0.2544,0.0428,0.0161,1.7137,1.1398,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,1,3,0.0001,0.9537,0.093,0.001,3.9661,0.0581,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,1,6,0.7019,0.2101,-0.0109,-0.0194,-0.3828,-1.2533,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,3,0,0.0015,0.2666,0.2064,0.0375,3.1781,1.1109,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,3,3,0.0002,0.4068,0.1992,-0.0366,3.7439,-0.8295,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,3,6,0.1965,0.6396,-0.0888,-0.0167,-1.2915,-0.4682,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,6,0,0.0,0.9388,0.42,0.005,4.8149,0.0768,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,6,3,0.1585,0.4784,0.1171,-0.0513,1.41,-0.7088,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,3,6,6,0.2681,0.9224,-0.102,-0.0074,-1.1075,-0.0975,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,1,0,0.0004,0.5255,0.056,0.0051,3.5489,0.635,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,1,3,0.0599,0.5238,0.0347,-0.0056,1.8818,-0.6375,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,1,6,0.3545,0.6058,-0.0157,-0.0045,-0.9259,-0.5161,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,3,0,0.0,0.9354,0.1654,0.0018,4.6878,0.081,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,3,3,0.4421,0.4883,0.0412,-0.0162,0.7686,-0.693,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,3,6,0.357,0.8261,-0.0419,-0.0054,-0.9211,-0.2197,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,6,0,0.0001,0.7407,0.2145,-0.0126,3.9523,-0.3309,True,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,6,3,0.9903,0.5984,-0.0008,-0.0193,-0.0121,-0.5266,False,False
日本价格 → 行业 / 主题,jp:coal,医薬品,6,6,6,0.773,0.7748,0.0202,-0.0134,0.2884,-0.2861,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,1,1,0,0.7062,0.2717,-0.0132,0.0225,-0.3769,1.0992,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,1,1,3,0.0269,0.0015,0.0933,0.0469,2.2134,3.1732,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,1,1,6,0.2801,0.0209,0.0454,0.0383,1.08,2.3104,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,1,3,0,0.5337,0.0315,-0.0481,0.0834,-0.6223,2.1509,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,1,3,3,0.0008,0.0001,0.214,0.1082,3.357,4.0258,True,True
日本价格 → 行业 / 主题,jp:coal,卸売業,1,3,6,0.9403,0.0,0.0062,0.1128,0.0749,4.957,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,1,6,0,0.1115,0.003,0.1738,0.1872,1.5917,2.9717,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,1,6,3,0.0038,0.0,0.2373,0.2153,2.8921,5.2068,True,True
日本价格 → 行业 / 主题,jp:coal,卸売業,1,6,6,0.9785,0.0,-0.0026,0.248,-0.027,5.5711,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,1,0,0.6161,0.0418,-0.0063,0.0146,-0.5014,2.0354,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,1,3,0.0866,0.0003,0.0265,0.0174,1.7138,3.6271,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,1,6,0.2981,0.0016,0.0181,0.0171,1.0405,3.1578,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,3,0,0.7553,0.0028,0.0114,0.0477,0.3117,2.9876,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,3,3,0.0004,0.0,0.066,0.0521,3.5681,5.7237,True,True
日本价格 → 行业 / 主题,jp:coal,卸売業,3,3,6,0.8898,0.0,-0.0044,0.0537,-0.1385,4.6082,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,6,0,0.0804,0.0,0.08,0.0996,1.7486,4.5978,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,6,3,0.0296,0.0,0.0694,0.1063,2.1754,7.5027,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,3,6,6,0.9405,0.0,-0.0028,0.1147,-0.0746,5.193,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,1,0,0.4756,0.0023,0.0065,0.0103,0.7134,3.0507,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,1,3,0.0036,0.0,0.0177,0.0112,2.9102,5.4309,True,True
日本价格 → 行业 / 主题,jp:coal,卸売業,6,1,6,0.9076,0.0,0.0012,0.0124,0.1161,4.9623,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,3,0,0.1364,0.0,0.0298,0.0312,1.4894,4.443,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,3,3,0.1693,0.0,0.0241,0.0329,1.3744,8.3999,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,3,6,0.9026,0.0,-0.0024,0.0346,-0.1224,5.4783,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,6,0,0.0091,0.0,0.0578,0.0643,2.61,6.6157,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,6,3,0.3018,0.0,0.0262,0.0685,1.0326,8.0609,False,False
日本价格 → 行业 / 主题,jp:coal,卸売業,6,6,6,0.6979,0.0,0.01,0.0615,0.3882,4.4186,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,1,0,0.2031,0.8832,0.0777,0.0041,1.2728,0.1469,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,1,3,0.0009,0.4265,0.1935,0.0201,3.3094,0.7953,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,1,6,0.6039,0.4404,-0.0334,-0.0256,-0.5188,-0.7716,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,3,0,0.1406,0.5165,0.2947,0.03,1.4734,0.6487,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,3,3,0.0423,0.1037,0.3059,0.0717,2.0308,1.627,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,3,6,0.0525,0.8686,-0.2385,0.0084,-1.9387,0.1655,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,6,0,0.0606,0.2229,0.5886,0.0925,1.8762,1.2188,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,6,3,0.6843,0.3924,0.0632,0.0819,0.4066,0.8553,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,1,6,6,0.0586,0.3804,-0.3141,0.069,-1.891,0.8772,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,1,0,0.0441,0.5318,0.0426,0.0058,2.0135,0.6252,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,1,3,0.0001,0.1739,0.0619,0.0122,3.8323,1.3597,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,1,6,0.1093,0.9022,-0.0318,0.0012,-1.6014,0.1229,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,3,0,0.0005,0.3602,0.2126,0.019,3.459,0.915,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,3,3,0.0648,0.5328,0.0973,0.0145,1.8464,0.6238,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,3,6,0.0001,0.3158,-0.1307,0.0222,-3.9427,1.0031,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,6,0,0.0002,0.3802,0.3009,0.0338,3.6657,0.8775,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,6,3,0.5337,0.3725,-0.0379,0.0388,-0.6223,0.8918,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,3,6,6,0.1385,0.1617,-0.1011,0.047,-1.4815,1.3994,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,1,0,0.0003,0.2762,0.0432,0.0054,3.6463,1.089,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,1,3,0.4846,0.3494,0.0113,0.0047,0.699,0.9358,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,1,6,0.0054,0.5277,-0.0237,0.003,-2.785,0.6316,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,3,0,0.0009,0.3872,0.1283,0.0106,3.3343,0.8648,True,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,3,3,0.6967,0.3602,-0.014,0.0121,-0.3898,0.9149,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,3,6,0.1901,0.2185,-0.0427,0.0147,-1.3102,1.2305,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,6,0,0.0505,0.3078,0.1087,0.0234,1.9558,1.0198,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,6,3,0.1291,0.2179,-0.0608,0.0275,-1.5176,1.2322,False,False
日本价格 → 行业 / 主题,jp:coal,小売業,6,6,6,0.5216,0.2359,0.039,0.0239,0.6409,1.1853,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,1,0,0.7552,0.212,-0.0241,-0.0357,-0.3118,-1.2481,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,1,3,0.0406,0.5346,0.1525,0.0204,2.0481,0.621,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,1,6,0.2342,0.0256,0.0806,-0.0604,1.1896,-2.2319,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,3,0,0.719,0.0011,0.0602,-0.1567,0.3597,-3.2654,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,3,3,0.0203,0.7612,0.2998,-0.0173,2.3199,-0.3039,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,3,6,0.2,0.2965,0.1718,-0.0578,1.2816,-1.0439,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,6,0,0.0971,0.0879,0.3665,-0.1505,1.6589,-1.7068,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,6,3,0.0007,0.4985,0.4731,-0.0618,3.3999,-0.6768,True,False
日本价格 → 行业 / 主题,jp:coal,建設業,1,6,6,0.2821,0.6688,0.2032,0.0417,1.0757,0.4278,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,1,0,0.5857,0.0074,0.0112,-0.0277,0.545,-2.6787,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,1,3,0.0005,0.7322,0.0706,-0.0036,3.487,-0.3422,True,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,1,6,0.425,0.3155,0.0192,-0.0098,0.7978,-1.0038,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,3,0,0.2387,0.0704,0.0704,-0.0461,1.1782,-1.8093,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,3,3,0.0,0.1866,0.1759,-0.0356,4.3207,-1.3206,True,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,3,6,0.5423,0.8483,0.0354,0.0049,0.6093,0.1913,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,6,0,0.0,0.0932,0.2514,-0.0747,4.5201,-1.6789,True,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,6,3,0.0036,0.5619,0.214,-0.0248,2.9088,-0.5801,True,False
日本价格 → 行业 / 主题,jp:coal,建設業,3,6,6,0.6807,0.3503,-0.0328,0.0469,-0.4116,0.934,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,1,0,0.0141,0.1062,0.0314,-0.0094,2.4558,-1.6153,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,1,3,0.0571,0.5599,0.0345,-0.0032,1.9029,-0.583,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,1,6,0.4925,0.8454,0.0066,0.0011,0.6863,0.195,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,3,0,0.0001,0.1091,0.0996,-0.0248,3.9196,-1.6022,True,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,3,3,0.0328,0.5371,0.0843,-0.0094,2.134,-0.6172,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,3,6,0.5476,0.3904,-0.017,0.0146,-0.6013,0.8588,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,6,0,0.0,0.2386,0.1871,-0.0302,4.9459,-1.1785,True,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,6,3,0.2165,0.7659,0.0687,0.0067,1.2359,0.2977,False,False
日本价格 → 行业 / 主题,jp:coal,建設業,6,6,6,0.1262,0.3331,-0.0888,0.0285,-1.5294,0.9678,False,False
日本价格 → 行业 / 主题,jp:coal,情報・通信業,1,1,0,0.0464,0.5372,-0.0711,-0.0274,-1.9922,-0.6171,False,False
日本价格 → 行业 / 主题,jp:coal,情報・通信業,1,1,3,0.3262,0.9861,0.0501,-0.0009,0.9819,-0.0174,False,False
日本价格 → 行业 / 主题,jp:coal,情報・通信業,1,1,6,0.0896,0.4275,0.0733,0.0304,1.6976,0.7935,False,False
