family,lead,target,w,tgt,half,slope,t,n,p,hit
JP→JP,保険業,情報・通信業,20,6-20,H2,0.01791,0.39863,2435,0.69017,0.51745
JP→JP,保険業,機械,20,6-20,H2,-0.01901,-0.51949,2435,0.60342,0.49158
JP→JP,保険業,水産・農林業,20,6-20,H2,0.00551,0.11457,2435,0.90879,0.49569
JP→JP,保険業,海運業,20,6-20,H2,0.06273,0.5351,2435,0.59258,0.50185
JP→JP,保険業,石油・石炭製品,20,6-20,H2,-0.01841,-0.21107,2435,0.83284,0.5154
JP→JP,保険業,精密機器,20,6-20,H2,-0.04543,-1.4288,2435,0.15306,0.46571
JP→JP,保険業,繊維製品,20,6-20,H2,0.02366,0.72289,2435,0.46975,0.50226
JP→JP,保険業,証券、商品先物取引業,20,6-20,H2,0.03348,0.82264,2435,0.41071,0.51376
JP→JP,保険業,輸送用機器,20,6-20,H2,-0.03194,-0.82768,2435,0.40785,0.48747
JP→JP,保険業,金属製品,20,6-20,H2,0.02335,0.91045,2435,0.36258,0.49733
JP→JP,保険業,鉄鋼,20,6-20,H2,-0.04421,-0.95202,2435,0.34109,0.47392
JP→JP,保険業,鉱業,20,6-20,H2,0.01802,0.25104,2435,0.80178,0.46078
JP→JP,保険業,銀行業,20,6-20,H2,0.02887,0.58603,2435,0.55786,0.50185
JP→JP,保険業,電気・ガス業,20,6-20,H2,0.00972,0.15156,2435,0.87954,0.50883
JP→JP,保険業,電気機器,20,6-20,H2,-0.01492,-0.36429,2435,0.71564,0.49897
JP→JP,保険業,非鉄金属,20,6-20,H2,-0.00296,-0.04543,2435,0.96376,0.47926
JP→JP,保険業,食料品,20,6-20,H2,0.07714,1.93254,2435,0.05329,0.52444
JP→JP,化学,その他製品,20,6-20,H2,-0.02828,-0.59206,2435,0.55381,0.46489
JP→JP,化学,その他金融業,20,6-20,H2,0.01093,0.12872,2435,0.89758,0.50144
JP→JP,化学,ガラス・土石製品,20,6-20,H2,-0.08522,-0.79675,2435,0.42559,0.50185
JP→JP,化学,ゴム製品,20,6-20,H2,0.15557,0.99698,2435,0.31877,0.51745
JP→JP,化学,サービス業,20,6-20,H2,0.06064,0.62748,2435,0.53035,0.51047
JP→JP,化学,パルプ・紙,20,6-20,H2,0.20406,1.56306,2435,0.11804,0.49897
JP→JP,化学,不動産業,20,6-20,H2,0.04735,0.48619,2435,0.62683,0.49528
JP→JP,化学,保険業,20,6-20,H2,0.28118,1.93649,2435,0.05281,0.49774
JP→JP,化学,医薬品,20,6-20,H2,0.23121,1.86132,2435,0.0627,0.53306
JP→JP,化学,卸売業,20,6-20,H2,0.00196,0.03621,2435,0.97111,0.48008
JP→JP,化学,小売業,20,6-20,H2,0.2338,2.99075,2435,0.00278,0.56632
JP→JP,化学,建設業,20,6-20,H2,0.08232,1.1611,2435,0.2456,0.52649
JP→JP,化学,情報・通信業,20,6-20,H2,0.01855,0.15986,2435,0.87299,0.5076
JP→JP,化学,機械,20,6-20,H2,-0.18212,-1.82927,2435,0.06736,0.45708
JP→JP,化学,水産・農林業,20,6-20,H2,0.38643,3.12885,2435,0.00175,0.55483
JP→JP,化学,海運業,20,6-20,H2,0.09167,0.30357,2435,0.76146,0.49446
JP→JP,化学,石油・石炭製品,20,6-20,H2,0.32548,1.28451,2435,0.19896,0.50719
JP→JP,化学,精密機器,20,6-20,H2,0.08838,1.00333,2435,0.3157,0.49281
JP→JP,化学,繊維製品,20,6-20,H2,-0.1407,-1.81207,2435,0.06998,0.49405
JP→JP,化学,証券、商品先物取引業,20,6-20,H2,0.04466,0.41068,2435,0.68131,0.50883
JP→JP,化学,輸送用機器,20,6-20,H2,-0.24358,-2.34429,2435,0.01906,0.46448
JP→JP,化学,金属製品,20,6-20,H2,-0.09915,-1.19651,2435,0.2315,0.50062
JP→JP,化学,鉄鋼,20,6-20,H2,0.09799,0.81809,2435,0.4133,0.5191
JP→JP,化学,鉱業,20,6-20,H2,-0.14012,-0.76733,2435,0.44289,0.49363
JP→JP,化学,銀行業,20,6-20,H2,0.00888,0.06158,2435,0.9509,0.50349
JP→JP,化学,電気・ガス業,20,6-20,H2,0.0754,0.4531,2435,0.65048,0.48912
JP→JP,化学,電気機器,20,6-20,H2,-0.19863,-1.70698,2435,0.08783,0.47433
JP→JP,化学,非鉄金属,20,6-20,H2,-0.28656,-1.48471,2435,0.13762,0.49405
JP→JP,化学,食料品,20,6-20,H2,0.24511,2.19776,2435,0.02797,0.54415
JP→JP,医薬品,その他製品,20,6-20,H2,-0.01853,-0.77863,2435,0.43619,0.47351
JP→JP,医薬品,その他金融業,20,6-20,H2,0.02859,0.79813,2435,0.4248,0.53799
JP→JP,医薬品,ガラス・土石製品,20,6-20,H2,-0.02697,-0.5248,2435,0.59972,0.47433
JP→JP,医薬品,ゴム製品,20,6-20,H2,-0.04739,-0.88405,2435,0.37667,0.48747
JP→JP,医薬品,サービス業,20,6-20,H2,0.01553,0.28128,2435,0.77849,0.51499
JP→JP,医薬品,パルプ・紙,20,6-20,H2,0.01106,0.17282,2435,0.86279,0.5232
JP→JP,医薬品,不動産業,20,6-20,H2,-0.02334,-0.53018,2435,0.59598,0.50554
JP→JP,医薬品,保険業,20,6-20,H2,-0.02343,-0.3773,2435,0.70595,0.4924
JP→JP,医薬品,化学,20,6-20,H2,0.01587,0.63252,2435,0.52704,0.50637
JP→JP,医薬品,卸売業,20,6-20,H2,0.02132,0.98582,2435,0.32422,0.49035
JP→JP,医薬品,小売業,20,6-20,H2,-0.03114,-0.75204,2435,0.45203,0.50595
JP→JP,医薬品,建設業,20,6-20,H2,0.01593,0.43134,2435,0.66622,0.51704
JP→JP,医薬品,情報・通信業,20,6-20,H2,0.05694,0.99622,2435,0.31914,0.53511
JP→JP,医薬品,機械,20,6-20,H2,0.01028,0.21447,2435,0.83018,0.48049
JP→JP,医薬品,水産・農林業,20,6-20,H2,0.01924,0.34146,2435,0.73276,0.52402
JP→JP,医薬品,海運業,20,6-20,H2,-0.06891,-0.55527,2435,0.57871,0.46366
JP→JP,医薬品,石油・石炭製品,20,6-20,H2,0.01712,0.18187,2435,0.85569,0.50103
JP→JP,医薬品,精密機器,20,6-20,H2,-0.04543,-1.32264,2435,0.18596,0.47187
JP→JP,医薬品,繊維製品,20,6-20,H2,-0.00684,-0.14696,2435,0.88316,0.49363
JP→JP,医薬品,証券、商品先物取引業,20,6-20,H2,-0.11444,-2.141,2435,0.03227,0.46078
JP→JP,医薬品,輸送用機器,20,6-20,H2,0.01467,0.2921,2435,0.77021,0.5076
JP→JP,医薬品,金属製品,20,6-20,H2,-0.02069,-0.49948,2435,0.61744,0.49281
JP→JP,医薬品,鉄鋼,20,6-20,H2,-0.05245,-1.01612,2435,0.30957,0.49979
JP→JP,医薬品,鉱業,20,6-20,H2,0.07207,0.75924,2435,0.44771,0.50554
JP→JP,医薬品,銀行業,20,6-20,H2,-0.10654,-1.60648,2435,0.10817,0.44723
JP→JP,医薬品,電気・ガス業,20,6-20,H2,0.00558,0.07416,2435,0.94089,0.54045
JP→JP,医薬品,電気機器,20,6-20,H2,0.01222,0.21336,2435,0.83105,0.48953
JP→JP,医薬品,非鉄金属,20,6-20,H2,0.13843,1.90779,2435,0.05642,0.53799
JP→JP,医薬品,食料品,20,6-20,H2,-0.00963,-0.16583,2435,0.86829,0.52074
JP→JP,卸売業,その他製品,20,6-20,H2,-0.07081,-0.99988,2435,0.31737,0.47474
JP→JP,卸売業,その他金融業,20,6-20,H2,-0.04665,-0.43631,2435,0.66261,0.47105
JP→JP,卸売業,ガラス・土石製品,20,6-20,H2,0.01925,0.14676,2435,0.88332,0.49938
JP→JP,卸売業,ゴム製品,20,6-20,H2,-0.05427,-0.33313,2435,0.73904,0.48871
JP→JP,卸売業,サービス業,20,6-20,H2,0.15187,1.17151,2435,0.24139,0.52197
JP→JP,卸売業,パルプ・紙,20,6-20,H2,-0.44458,-2.89124,2435,0.00384,0.45626
JP→JP,卸売業,不動産業,20,6-20,H2,0.09762,0.69516,2435,0.48696,0.50103
JP→JP,卸売業,保険業,20,6-20,H2,0.03549,0.23214,2435,0.81643,0.51581
JP→JP,卸売業,化学,20,6-20,H2,-0.12217,-1.69382,2435,0.0903,0.46982
JP→JP,卸売業,医薬品,20,6-20,H2,-0.04281,-0.28641,2435,0.77456,0.48789
JP→JP,卸売業,小売業,20,6-20,H2,-0.0715,-0.81154,2435,0.41705,0.4809
JP→JP,卸売業,建設業,20,6-20,H2,-0.10554,-0.97224,2435,0.33093,0.45421
JP→JP,卸売業,情報・通信業,20,6-20,H2,0.20669,1.40295,2435,0.16063,0.53799
JP→JP,卸売業,機械,20,6-20,H2,0.07665,0.68638,2435,0.49248,0.48994
JP→JP,卸売業,水産・農林業,20,6-20,H2,-0.23258,-2.02656,2435,0.04271,0.47269
JP→JP,卸売業,海運業,20,6-20,H2,0.01663,0.04477,2435,0.96429,0.4961
JP→JP,卸売業,石油・石炭製品,20,6-20,H2,-0.28324,-1.00325,2435,0.31574,0.47433
JP→JP,卸売業,精密機器,20,6-20,H2,-0.14918,-1.24823,2435,0.21195,0.49199
JP→JP,卸売業,繊維製品,20,6-20,H2,-0.05834,-0.40817,2435,0.68315,0.52115
JP→JP,卸売業,証券、商品先物取引業,20,6-20,H2,-0.0002,-0.00141,2435,0.99887,0.48337
JP→JP,卸売業,輸送用機器,20,6-20,H2,0.04654,0.36044,2435,0.71852,0.50637
JP→JP,卸売業,金属製品,20,6-20,H2,-0.09826,-0.93791,2435,0.34829,0.4924
JP→JP,卸売業,鉄鋼,20,6-20,H2,0.02024,0.15125,2435,0.87978,0.48378
JP→JP,卸売業,鉱業,20,6-20,H2,0.202,0.86572,2435,0.38664,0.51253
JP→JP,卸売業,銀行業,20,6-20,H2,-0.14977,-0.77071,2435,0.44088,0.45503
JP→JP,卸売業,電気・ガス業,20,6-20,H2,-0.17765,-0.83235,2435,0.40521,0.47187
JP→JP,卸売業,電気機器,20,6-20,H2,0.07294,0.46452,2435,0.64228,0.52033
JP→JP,卸売業,非鉄金属,20,6-20,H2,0.18668,0.9088,2435,0.36345,0.52936
JP→JP,卸売業,食料品,20,6-20,H2,-0.08447,-0.73243,2435,0.46391,0.49815
JP→JP,小売業,その他製品,20,6-20,H2,0.03674,0.98299,2435,0.32561,0.52649
JP→JP,小売業,その他金融業,20,6-20,H2,-0.00423,-0.07301,2435,0.9418,0.49979
JP→JP,小売業,ガラス・土石製品,20,6-20,H2,-0.10234,-1.40505,2435,0.16001,0.48624
JP→JP,小売業,ゴム製品,20,6-20,H2,-0.02304,-0.27436,2435,0.78381,0.5117
JP→JP,小売業,サービス業,20,6-20,H2,0.13714,1.95262,2435,0.05086,0.50883
JP→JP,小売業,パルプ・紙,20,6-20,H2,-0.23934,-2.91099,2435,0.0036,0.48008
JP→JP,小売業,不動産業,20,6-20,H2,-0.02714,-0.39688,2435,0.69146,0.50431
JP→JP,小売業,保険業,20,6-20,H2,-0.07787,-0.95836,2435,0.33788,0.48706
JP→JP,小売業,化学,20,6-20,H2,-0.03786,-0.95178,2435,0.34121,0.47803
JP→JP,小売業,医薬品,20,6-20,H2,-0.05375,-0.58578,2435,0.55803,0.50431
JP→JP,小売業,卸売業,20,6-20,H2,0.00496,0.16469,2435,0.86919,0.50554
JP→JP,小売業,建設業,20,6-20,H2,-0.06635,-1.23089,2435,0.21836,0.48706
JP→JP,小売業,情報・通信業,20,6-20,H2,0.19246,2.07196,2435,0.03827,0.51663
JP→JP,小売業,機械,20,6-20,H2,0.06703,0.99357,2435,0.32043,0.52526
JP→JP,小売業,水産・農林業,20,6-20,H2,-0.20206,-2.68633,2435,0.00722,0.45298
JP→JP,小売業,海運業,20,6-20,H2,0.11814,0.75483,2435,0.45035,0.52731
JP→JP,小売業,石油・石炭製品,20,6-20,H2,-0.1913,-1.34128,2435,0.17983,0.47105
JP→JP,小売業,精密機器,20,6-20,H2,-0.1455,-2.73355,2435,0.00627,0.45749
JP→JP,小売業,繊維製品,20,6-20,H2,-0.0949,-1.58585,2435,0.11277,0.48665
JP→JP,小売業,証券、商品先物取引業,20,6-20,H2,-0.02141,-0.33042,2435,0.74108,0.48912
JP→JP,小売業,輸送用機器,20,6-20,H2,0.07858,1.08593,2435,0.27751,0.55729
JP→JP,小売業,金属製品,20,6-20,H2,0.02717,0.43133,2435,0.66623,0.51211
JP→JP,小売業,鉄鋼,20,6-20,H2,-0.02733,-0.37705,2435,0.70613,0.5191
JP→JP,小売業,鉱業,20,6-20,H2,-0.04428,-0.32823,2435,0.74274,0.49938
JP→JP,小売業,銀行業,20,6-20,H2,-0.12015,-1.23726,2435,0.21599,0.47721
JP→JP,小売業,電気・ガス業,20,6-20,H2,-0.01181,-0.11972,2435,0.90471,0.53511
JP→JP,小売業,電気機器,20,6-20,H2,0.03964,0.53114,2435,0.59532,0.49651
JP→JP,小売業,非鉄金属,20,6-20,H2,-0.01381,-0.12557,2435,0.90007,0.51458
JP→JP,小売業,食料品,20,6-20,H2,-0.07163,-1.02415,2435,0.30576,0.50719
JP→JP,建設業,その他製品,20,6-20,H2,0.00492,0.13262,2435,0.8945,0.49487
JP→JP,建設業,その他金融業,20,6-20,H2,-0.0394,-0.73041,2435,0.46514,0.46489
JP→JP,建設業,ガラス・土石製品,20,6-20,H2,-0.03228,-0.40821,2435,0.68312,0.51047
JP→JP,建設業,ゴム製品,20,6-20,H2,0.07679,0.7786,2435,0.43622,0.52444
JP→JP,建設業,サービス業,20,6-20,H2,-0.06313,-0.97222,2435,0.33094,0.45257
JP→JP,建設業,パルプ・紙,20,6-20,H2,-0.00936,-0.09721,2435,0.92256,0.48049
JP→JP,建設業,不動産業,20,6-20,H2,0.03496,0.4437,2435,0.65726,0.49076
JP→JP,建設業,保険業,20,6-20,H2,0.05958,0.61693,2435,0.53728,0.52033
JP→JP,建設業,化学,20,6-20,H2,0.00696,0.17214,2435,0.86332,0.52444
JP→JP,建設業,医薬品,20,6-20,H2,0.06605,0.69203,2435,0.48892,0.51211
JP→JP,建設業,卸売業,20,6-20,H2,0.00832,0.19236,2435,0.84746,0.49692
JP→JP,建設業,小売業,20,6-20,H2,-0.07037,-1.21071,2435,0.226,0.45996
JP→JP,建設業,情報・通信業,20,6-20,H2,0.0255,0.28675,2435,0.7743,0.47844
JP→JP,建設業,機械,20,6-20,H2,0.03731,0.54529,2435,0.58556,0.51745
JP→JP,建設業,水産・農林業,20,6-20,H2,-0.01059,-0.11932,2435,0.90502,0.48953
JP→JP,建設業,海運業,20,6-20,H2,0.2042,0.95034,2435,0.34194,0.52279
JP→JP,建設業,石油・石炭製品,20,6-20,H2,0.01797,0.10789,2435,0.91408,0.53388
JP→JP,建設業,精密機器,20,6-20,H2,0.0244,0.38747,2435,0.69841,0.51622
JP→JP,建設業,繊維製品,20,6-20,H2,-0.04638,-0.70467,2435,0.48102,0.48706
JP→JP,建設業,証券、商品先物取引業,20,6-20,H2,-0.07182,-1.04338,2435,0.29677,0.48624
JP→JP,建設業,輸送用機器,20,6-20,H2,0.08022,1.02322,2435,0.3062,0.52485
JP→JP,建設業,金属製品,20,6-20,H2,-0.05454,-0.84053,2435,0.40061,0.50349
JP→JP,建設業,鉄鋼,20,6-20,H2,0.10064,1.32306,2435,0.18581,0.54004
JP→JP,建設業,鉱業,20,6-20,H2,0.36004,2.39398,2435,0.01667,0.56222
JP→JP,建設業,銀行業,20,6-20,H2,0.00748,0.07085,2435,0.94352,0.52115
JP→JP,建設業,電気・ガス業,20,6-20,H2,-0.04404,-0.3628,2435,0.71675,0.49692
JP→JP,建設業,電気機器,20,6-20,H2,0.02477,0.26899,2435,0.78794,0.50678
JP→JP,建設業,非鉄金属,20,6-20,H2,0.2047,1.76241,2435,0.078,0.55031
JP→JP,建設業,食料品,20,6-20,H2,-0.10123,-1.37588,2435,0.16886,0.46899
JP→JP,情報・通信業,その他製品,20,6-20,H2,0.00107,0.03824,2435,0.96949,0.52813
JP→JP,情報・通信業,その他金融業,20,6-20,H2,0.07263,1.81805,2435,0.06906,0.54908
JP→JP,情報・通信業,ガラス・土石製品,20,6-20,H2,0.05051,1.11195,2435,0.26616,0.52074
JP→JP,情報・通信業,ゴム製品,20,6-20,H2,0.08927,1.28225,2435,0.19975,0.5347
JP→JP,情報・通信業,サービス業,20,6-20,H2,0.09252,2.01192,2435,0.04423,0.5154
JP→JP,情報・通信業,パルプ・紙,20,6-20,H2,-0.03202,-0.40521,2435,0.68532,0.50144
JP→JP,情報・通信業,不動産業,20,6-20,H2,-0.06742,-1.65866,2435,0.09718,0.48624
JP→JP,情報・通信業,保険業,20,6-20,H2,-0.00945,-0.13552,2435,0.8922,0.52567
JP→JP,情報・通信業,化学,20,6-20,H2,0.03883,1.58198,2435,0.11365,0.52895
JP→JP,情報・通信業,医薬品,20,6-20,H2,-0.04087,-0.79906,2435,0.42425,0.47474
JP→JP,情報・通信業,卸売業,20,6-20,H2,-0.01411,-0.59948,2435,0.54885,0.51786
JP→JP,情報・通信業,小売業,20,6-20,H2,-0.05342,-1.30984,2435,0.19025,0.47926
JP→JP,情報・通信業,建設業,20,6-20,H2,-0.05934,-1.67253,2435,0.09442,0.48214
JP→JP,情報・通信業,機械,20,6-20,H2,0.03944,0.8198,2435,0.41233,0.52033
JP→JP,情報・通信業,水産・農林業,20,6-20,H2,-0.10249,-1.85676,2435,0.06334,0.47762
JP→JP,情報・通信業,海運業,20,6-20,H2,-0.24866,-1.82577,2435,0.06789,0.48542
JP→JP,情報・通信業,石油・石炭製品,20,6-20,H2,-0.0794,-0.80962,2435,0.41816,0.4809
JP→JP,情報・通信業,精密機器,20,6-20,H2,-0.03985,-0.82081,2435,0.41176,0.49281
JP→JP,情報・通信業,繊維製品,20,6-20,H2,0.0136,0.38132,2435,0.70296,0.49487
JP→JP,情報・通信業,証券、商品先物取引業,20,6-20,H2,-0.09219,-1.64483,2435,0.10001,0.47762
JP→JP,情報・通信業,輸送用機器,20,6-20,H2,0.07694,1.54062,2435,0.12341,0.5269
JP→JP,情報・通信業,金属製品,20,6-20,H2,0.02403,0.79172,2435,0.42852,0.50637
JP→JP,情報・通信業,鉄鋼,20,6-20,H2,-0.0849,-1.76952,2435,0.07681,0.49281
JP→JP,情報・通信業,鉱業,20,6-20,H2,-0.14908,-1.4925,2435,0.13557,0.49035
JP→JP,情報・通信業,銀行業,20,6-20,H2,-0.10085,-1.34857,2435,0.17748,0.47228
JP→JP,情報・通信業,電気・ガス業,20,6-20,H2,-0.08516,-1.16139,2435,0.24548,0.48337
JP→JP,情報・通信業,電気機器,20,6-20,H2,0.04638,0.86913,2435,0.38478,0.50062
JP→JP,情報・通信業,非鉄金属,20,6-20,H2,-0.05757,-0.57174,2435,0.5675,0.47433
JP→JP,情報・通信業,食料品,20,6-20,H2,-0.05506,-1.17932,2435,0.23827,0.5039
JP→JP,機械,その他製品,20,6-20,H2,-0.00852,-0.23279,2435,0.81593,0.50308
JP→JP,機械,その他金融業,20,6-20,H2,0.02947,0.56659,2435,0.57099,0.51006
JP→JP,機械,ガラス・土石製品,20,6-20,H2,-0.03344,-0.45329,2435,0.65034,0.49487
JP→JP,機械,ゴム製品,20,6-20,H2,0.07269,0.85491,2435,0.3926,0.52361
JP→JP,機械,サービス業,20,6-20,H2,-0.07724,-1.1459,2435,0.25184,0.47967
JP→JP,機械,パルプ・紙,20,6-20,H2,0.17043,2.05428,2435,0.03995,0.52731
JP→JP,機械,不動産業,20,6-20,H2,0.08511,1.22139,2435,0.22194,0.52279
JP→JP,機械,保険業,20,6-20,H2,0.1888,2.25888,2435,0.02389,0.53183
JP→JP,機械,化学,20,6-20,H2,-0.04699,-1.22423,2435,0.22086,0.45626
JP→JP,機械,医薬品,20,6-20,H2,0.08165,0.93564,2435,0.34946,0.51458
JP→JP,機械,卸売業,20,6-20,H2,0.00171,0.06065,2435,0.95164,0.49199
JP→JP,機械,小売業,20,6-20,H2,0.17051,3.63591,2435,0.00028,0.5577
JP→JP,機械,建設業,20,6-20,H2,0.08913,1.88913,2435,0.05887,0.53429
JP→JP,機械,情報・通信業,20,6-20,H2,-0.12377,-1.49468,2435,0.135,0.47187
JP→JP,機械,水産・農林業,20,6-20,H2,0.20536,2.97103,2435,0.00297,0.53388
JP→JP,機械,海運業,20,6-20,H2,-0.10685,-0.64521,2435,0.51879,0.50472
JP→JP,機械,石油・石炭製品,20,6-20,H2,0.06043,0.41771,2435,0.67616,0.51006
JP→JP,機械,精密機器,20,6-20,H2,0.07079,1.31619,2435,0.18811,0.53018
JP→JP,機械,繊維製品,20,6-20,H2,0.06807,1.19148,2435,0.23347,0.5117
JP→JP,機械,証券、商品先物取引業,20,6-20,H2,0.10427,1.48309,2435,0.13805,0.55031
JP→JP,機械,輸送用機器,20,6-20,H2,-0.06416,-0.86509,2435,0.38699,0.49856
JP→JP,機械,金属製品,20,6-20,H2,-0.0499,-0.80407,2435,0.42136,0.49117
JP→JP,機械,鉄鋼,20,6-20,H2,0.04496,0.66103,2435,0.50859,0.50308
JP→JP,機械,鉱業,20,6-20,H2,0.05257,0.43492,2435,0.66362,0.51704
JP→JP,機械,銀行業,20,6-20,H2,0.1073,1.20543,2435,0.22804,0.54086
JP→JP,機械,電気・ガス業,20,6-20,H2,0.13023,1.22856,2435,0.21924,0.50842
JP→JP,機械,電気機器,20,6-20,H2,-0.13795,-1.85846,2435,0.0631,0.47721
JP→JP,機械,非鉄金属,20,6-20,H2,-0.06241,-0.57702,2435,0.56393,0.48789
JP→JP,機械,食料品,20,6-20,H2,0.13011,1.85133,2435,0.06412,0.51006
JP→JP,水産・農林業,その他製品,20,6-20,H2,0.00184,0.07846,2435,0.93746,0.47392
JP→JP,水産・農林業,その他金融業,20,6-20,H2,-0.04519,-1.00857,2435,0.31318,0.47351
JP→JP,水産・農林業,ガラス・土石製品,20,6-20,H2,-0.04965,-0.88345,2435,0.37699,0.49528
JP→JP,水産・農林業,ゴム製品,20,6-20,H2,-0.04354,-0.68707,2435,0.49204,0.48214
JP→JP,水産・農林業,サービス業,20,6-20,H2,0.03205,0.6893,2435,0.49064,0.50554
JP→JP,水産・農林業,パルプ・紙,20,6-20,H2,-0.11168,-2.04472,2435,0.04088,0.4768
JP→JP,水産・農林業,不動産業,20,6-20,H2,0.02831,0.49288,2435,0.62209,0.52074
JP→JP,水産・農林業,保険業,20,6-20,H2,-0.03735,-0.58065,2435,0.56148,0.49117
JP→JP,水産・農林業,化学,20,6-20,H2,-0.02298,-0.70076,2435,0.48345,0.50103
JP→JP,水産・農林業,医薬品,20,6-20,H2,0.0039,0.0568,2435,0.95471,0.51581
JP→JP,水産・農林業,卸売業,20,6-20,H2,0.00023,0.0101,2435,0.99194,0.50144
JP→JP,水産・農林業,小売業,20,6-20,H2,-0.05019,-1.21605,2435,0.22396,0.48255
JP→JP,水産・農林業,建設業,20,6-20,H2,-0.03135,-0.81921,2435,0.41267,0.46571
JP→JP,水産・農林業,情報・通信業,20,6-20,H2,0.07153,1.15269,2435,0.24904,0.51335
JP→JP,水産・農林業,機械,20,6-20,H2,0.03435,0.71101,2435,0.47708,0.50719
JP→JP,水産・農林業,海運業,20,6-20,H2,0.22971,1.79958,2435,0.07193,0.52485
JP→JP,水産・農林業,石油・石炭製品,20,6-20,H2,0.01871,0.17078,2435,0.86439,0.5269
JP→JP,水産・農林業,精密機器,20,6-20,H2,-0.00533,-0.1448,2435,0.88487,0.51499
JP→JP,水産・農林業,繊維製品,20,6-20,H2,-0.00274,-0.05072,2435,0.95955,0.50308
JP→JP,水産・農林業,証券、商品先物取引業,20,6-20,H2,-0.03195,-0.70126,2435,0.48314,0.47433
JP→JP,水産・農林業,輸送用機器,20,6-20,H2,0.01606,0.26888,2435,0.78802,0.5154
JP→JP,水産・農林業,金属製品,20,6-20,H2,-0.04189,-0.86888,2435,0.38491,0.4883
JP→JP,水産・農林業,鉄鋼,20,6-20,H2,0.01927,0.34235,2435,0.73209,0.51417
JP→JP,水産・農林業,鉱業,20,6-20,H2,0.12351,1.45793,2435,0.14486,0.5232
JP→JP,水産・農林業,銀行業,20,6-20,H2,-0.04864,-0.75873,2435,0.44802,0.49281
JP→JP,水産・農林業,電気・ガス業,20,6-20,H2,0.03913,0.56275,2435,0.57361,0.53922
JP→JP,水産・農林業,電気機器,20,6-20,H2,0.02124,0.33241,2435,0.73958,0.49076
JP→JP,水産・農林業,非鉄金属,20,6-20,H2,0.08079,1.25701,2435,0.20875,0.51786
JP→JP,水産・農林業,食料品,20,6-20,H2,-0.07827,-1.47366,2435,0.14057,0.49733
JP→JP,海運業,その他製品,20,6-20,H2,0.00642,0.61276,2435,0.54003,0.51828
JP→JP,海運業,その他金融業,20,6-20,H2,0.0385,2.38379,2435,0.01714,0.52608
JP→JP,海運業,ガラス・土石製品,20,6-20,H2,0.00421,0.22622,2435,0.82103,0.49446
JP→JP,海運業,ゴム製品,20,6-20,H2,-0.02317,-0.9004,2435,0.36791,0.46324
JP→JP,海運業,サービス業,20,6-20,H2,0.00748,0.31096,2435,0.75583,0.50062
JP→JP,海運業,パルプ・紙,20,6-20,H2,0.01346,0.47113,2435,0.63755,0.49405
JP→JP,海運業,不動産業,20,6-20,H2,0.03182,1.86582,2435,0.06207,0.51581
JP→JP,海運業,保険業,20,6-20,H2,0.03526,1.45198,2435,0.14651,0.51417
JP→JP,海運業,化学,20,6-20,H2,-0.02673,-3.12397,2435,0.00178,0.44928
JP→JP,海運業,医薬品,20,6-20,H2,0.01569,0.66439,2435,0.50644,0.50678
JP→JP,海運業,卸売業,20,6-20,H2,-0.0056,-0.55288,2435,0.58035,0.50554
JP→JP,海運業,小売業,20,6-20,H2,0.00069,0.04674,2435,0.96272,0.52033
JP→JP,海運業,建設業,20,6-20,H2,0.00486,0.28886,2435,0.77269,0.48296
JP→JP,海運業,情報・通信業,20,6-20,H2,0.00032,0.01145,2435,0.99087,0.50267
