target,combo,k,signs,disc_auc,val_auc,val_ba,p,g1,g2,g3
T2_US_top,R3 + R5 + U1,3,−−+,0.7154,0.375,0.4429,0.8305,False,False,False
T2_US_top,R3 + R5 + U2,3,−−+,0.6867,0.2923,0.4588,0.9392,False,False,False
T2_US_top,R3 + R5 + T1,3,−−+,0.8129,0.6754,0.5892,0.1228,False,True,True
T2_US_top,R3 + R5 + T2,3,−−−,0.7104,0.4412,0.5116,0.6801,False,False,False
T2_US_top,R3 + R5 + T3,3,−−+,0.7195,0.3604,0.4984,0.8566,False,False,False
T2_US_top,R3 + R5 + E1,3,−−+,0.6676,0.5153,0.487,0.4659,False,True,False
T2_US_top,R3 + R5 + E2,3,−−−,0.6701,0.2814,0.468,0.948,False,False,False
T2_US_top,R3 + R5 + E3,3,−−+,0.8645,0.4239,0.477,0.7241,False,False,False
T2_US_top,R3 + R5 + E4,3,−−+,0.6229,0.4682,0.5,0.6035,False,False,False
T2_US_top,R3 + R5 + H1,3,−−−,0.7815,0.5106,0.5817,0.4799,False,True,False
T2_US_top,R3 + C1 + C2,3,−++,0.8126,0.6484,0.616,0.1647,False,True,True
T2_US_top,R3 + C1 + V1,3,−++,0.7517,0.5635,0.5261,0.337,False,True,False
T2_US_top,R3 + C1 + U1,3,−++,0.7749,0.4612,0.4673,0.6236,False,False,False
T2_US_top,R3 + C1 + U2,3,−++,0.7357,0.3642,0.4593,0.8498,False,False,False
T2_US_top,R3 + C1 + T1,3,−++,0.7333,0.7109,0.5123,0.0813,False,True,False
T2_US_top,R3 + C1 + T2,3,−+−,0.7351,0.4763,0.5457,0.5797,False,False,False
T2_US_top,R3 + C1 + T3,3,−++,0.697,0.4215,0.5117,0.73,False,False,False
T2_US_top,R3 + C1 + E1,3,−++,0.6274,0.5273,0.5,0.4323,False,True,False
T2_US_top,R3 + C1 + E2,3,−+−,0.7473,0.3331,0.4965,0.8971,False,False,False
T2_US_top,R3 + C1 + E3,3,−++,0.836,0.4806,0.5,0.5676,False,False,False
T2_US_top,R3 + C1 + E4,3,−++,0.6256,0.5044,0.5,0.498,False,True,False
T2_US_top,R3 + C1 + H1,3,−+−,0.8151,0.5991,0.5466,0.2551,False,True,False
T2_US_top,R3 + C2 + V1,3,−++,0.7285,0.7157,0.6474,0.0763,False,True,True
T2_US_top,R3 + C2 + U1,3,−++,0.7967,0.7182,0.555,0.0739,False,True,True
T2_US_top,R3 + C2 + U2,3,−++,0.7258,0.5689,0.4821,0.324,False,True,False
T2_US_top,R3 + C2 + T1,3,−++,0.7153,0.8166,0.6662,0.0154,False,True,True
T2_US_top,R3 + C2 + T2,3,−+−,0.7042,0.6368,0.5948,0.1833,False,True,True
T2_US_top,R3 + C2 + T3,3,−++,0.7036,0.6379,0.5344,0.1818,False,True,False
T2_US_top,R3 + C2 + E1,3,−++,0.8802,0.7048,0.6425,0.0878,False,True,True
T2_US_top,R3 + C2 + E2,3,−+−,0.8472,0.5511,0.4998,0.3686,False,True,False
T2_US_top,R3 + C2 + E3,3,−++,0.9548,0.7053,0.4997,0.0873,False,True,False
T2_US_top,R3 + C2 + E4,3,−++,0.76,0.7047,0.5417,0.0878,False,True,False
T2_US_top,R3 + C2 + H1,3,−+−,0.7943,0.7638,0.6572,0.0378,False,True,True
T2_US_top,R3 + V1 + U1,3,−++,0.7116,0.5651,0.5319,0.3331,False,True,False
T2_US_top,R3 + V1 + U2,3,−++,0.6543,0.4616,0.4734,0.6226,False,False,False
T2_US_top,R3 + V1 + T1,3,−++,0.6368,0.6956,0.6004,0.0982,False,True,True
T2_US_top,R3 + V1 + T2,3,−+−,0.6384,0.5702,0.5882,0.3208,False,True,False
T2_US_top,R3 + V1 + T3,3,−++,0.635,0.5324,0.5094,0.4181,False,True,False
T2_US_top,R3 + V1 + E1,3,−++,0.8025,0.5965,0.529,0.2608,False,True,False
T2_US_top,R3 + V1 + E2,3,−+−,0.7401,0.4535,0.5327,0.6457,False,False,False
T2_US_top,R3 + V1 + E3,3,−++,0.9032,0.5842,0.4857,0.2881,False,True,False
T2_US_top,R3 + V1 + E4,3,−++,0.6805,0.5917,0.5316,0.2714,False,True,False
T2_US_top,R3 + V1 + H1,3,−+−,0.7043,0.6303,0.6058,0.195,False,True,True
T2_US_top,R3 + U1 + U2,3,−++,0.7337,0.363,0.4826,0.8519,False,False,False
T2_US_top,R3 + U1 + T1,3,−++,0.7086,0.7176,0.4769,0.0745,False,True,False
T2_US_top,R3 + U1 + T2,3,−+−,0.7076,0.4953,0.5329,0.5241,False,False,False
T2_US_top,R3 + U1 + T3,3,−++,0.6849,0.4298,0.4678,0.7098,False,False,False
T2_US_top,R3 + U1 + E1,3,−++,0.6446,0.5307,0.4805,0.4229,False,True,False
T2_US_top,R3 + U1 + E2,3,−+−,0.7839,0.356,0.4429,0.8641,False,False,False
T2_US_top,R3 + U1 + E3,3,−++,0.8612,0.4713,0.4681,0.5937,False,False,False
T2_US_top,R3 + U1 + E4,3,−++,0.6556,0.5094,0.5,0.4833,False,True,False
T2_US_top,R3 + U1 + H1,3,−+−,0.8152,0.6428,0.4968,0.1735,False,True,False
T2_US_top,R3 + U2 + T1,3,−++,0.6479,0.6089,0.4504,0.2351,False,True,False
T2_US_top,R3 + U2 + T2,3,−+−,0.6388,0.4254,0.5166,0.7208,False,False,False
T2_US_top,R3 + U2 + T3,3,−++,0.6272,0.3474,0.4373,0.8776,False,False,False
T2_US_top,R3 + U2 + E1,3,−++,0.8035,0.3694,0.4184,0.8409,False,False,False
T2_US_top,R3 + U2 + E2,3,−+−,0.6343,0.2994,0.4629,0.9338,False,False,False
T2_US_top,R3 + U2 + E3,3,−++,0.9781,0.3495,0.4978,0.8744,False,False,False
T2_US_top,R3 + U2 + E4,3,−++,0.5843,0.3251,0.4648,0.9069,False,False,False
T2_US_top,R3 + U2 + H1,3,−+−,0.732,0.4887,0.4327,0.5429,False,False,False
T2_US_top,R3 + T1 + T2,3,−+−,0.6624,0.6953,0.5731,0.0984,False,True,True
T2_US_top,R3 + T1 + T3,3,−++,0.6311,0.6387,0.5246,0.1803,False,True,False
T2_US_top,R3 + T1 + E1,3,−++,0.6998,0.7316,0.6601,0.0617,False,True,True
T2_US_top,R3 + T1 + E2,3,−+−,0.7949,0.5878,0.5246,0.2797,False,True,False
T2_US_top,R3 + T1 + E3,3,−++,0.8544,0.729,0.5691,0.0639,False,True,True
T2_US_top,R3 + T1 + E4,3,−++,0.7055,0.7106,0.6062,0.0817,False,True,True
T2_US_top,R3 + T1 + H1,3,−+−,0.7078,0.732,0.6197,0.0613,False,True,True
T2_US_top,R3 + T2 + T3,3,−−+,0.608,0.4867,0.5107,0.5489,False,False,False
T2_US_top,R3 + T2 + E1,3,−−+,0.9726,0.5163,0.5393,0.4632,False,True,False
T2_US_top,R3 + T2 + E2,3,−−−,0.6839,0.4332,0.4844,0.7011,False,False,False
T2_US_top,R3 + T2 + E3,3,−−+,0.9864,0.5179,0.4827,0.459,False,True,False
T2_US_top,R3 + T2 + E4,3,−−+,0.623,0.517,0.4995,0.4613,False,True,False
T2_US_top,R3 + T2 + H1,3,−−−,0.7182,0.61,0.5615,0.2331,False,True,True
T2_US_top,R3 + T3 + E1,3,−++,0.7934,0.4973,0.486,0.518,False,False,False
T2_US_top,R3 + T3 + E2,3,−+−,0.7055,0.3616,0.4633,0.8544,False,False,False
T2_US_top,R3 + T3 + E3,3,−++,0.8924,0.4568,0.4938,0.6364,False,False,False
T2_US_top,R3 + T3 + E4,3,−++,0.6522,0.4736,0.4995,0.5872,False,False,False
T2_US_top,R3 + T3 + H1,3,−+−,0.7145,0.5423,0.5349,0.391,False,True,False
T2_US_top,R3 + E1 + E2,3,−+−,0.996,0.2967,0.4894,0.936,False,False,False
T2_US_top,R3 + E1 + E3,3,−++,0.7992,0.5389,0.4827,0.4002,False,True,False
T2_US_top,R3 + E1 + E4,3,−++,0.2401,0.529,0.46,0.4276,False,False,False
T2_US_top,R3 + E1 + H1,3,−+−,0.7941,0.6242,0.6153,0.2054,False,True,True
T2_US_top,R3 + E2 + E3,3,−−+,0.9789,0.3777,0.5,0.8254,False,False,False
T2_US_top,R3 + E2 + E4,3,−−+,0.6775,0.347,0.5,0.8783,False,False,False
T2_US_top,R3 + E2 + H1,3,−−−,0.8373,0.4734,0.4786,0.5881,False,False,False
T2_US_top,R3 + E3 + E4,3,−++,0.5229,0.5423,0.4683,0.3909,False,True,False
T2_US_top,R3 + E3 + H1,3,−+−,0.8894,0.6387,0.5271,0.1803,False,True,False
T2_US_top,R3 + E4 + H1,3,−+−,0.6901,0.5804,0.6001,0.2968,False,True,False
T2_US_top,R4 + R5 + C1,3,−−+,0.7599,0.3096,0.4954,0.9241,False,False,False
T2_US_top,R4 + R5 + C2,3,−−+,0.8837,0.5627,0.51,0.339,False,True,False
T2_US_top,R4 + R5 + V1,3,−−+,0.8357,0.4358,0.497,0.6942,False,False,False
T2_US_top,R4 + R5 + U1,3,−−+,0.824,0.3108,0.474,0.9229,False,False,False
T2_US_top,R4 + R5 + U2,3,−−+,0.7792,0.2278,0.4205,0.9765,False,False,False
T2_US_top,R4 + R5 + T1,3,−−+,0.8862,0.5686,0.4885,0.3246,False,True,False
T2_US_top,R4 + R5 + T2,3,−−−,0.7605,0.3619,0.492,0.854,False,False,False
T2_US_top,R4 + R5 + T3,3,−−+,0.793,0.2816,0.4964,0.9479,False,False,False
T2_US_top,R4 + R5 + E1,3,−−+,0.9215,0.4178,0.4862,0.7384,False,False,False
T2_US_top,R4 + R5 + E2,3,−−−,0.7556,0.2322,0.5079,0.9749,False,False,False
T2_US_top,R4 + R5 + E3,3,−−+,0.9752,0.3356,0.484,0.8938,False,False,False
T2_US_top,R4 + R5 + E4,3,−−+,0.7151,0.3745,0.497,0.8315,False,False,False
T2_US_top,R4 + R5 + H1,3,−−−,0.8719,0.4316,0.5287,0.705,False,False,False
T2_US_top,R4 + C1 + C2,3,−++,0.814,0.5735,0.5157,0.3129,False,True,False
T2_US_top,R4 + C1 + V1,3,−++,0.7894,0.4769,0.4982,0.5781,False,False,False
T2_US_top,R4 + C1 + U1,3,−++,0.8064,0.354,0.474,0.8672,False,False,False
T2_US_top,R4 + C1 + U2,3,−++,0.784,0.2848,0.458,0.9453,False,False,False
T2_US_top,R4 + C1 + T1,3,−++,0.7836,0.5983,0.5185,0.2568,False,True,False
T2_US_top,R4 + C1 + T2,3,−+−,0.7705,0.4064,0.5126,0.7652,False,False,False
T2_US_top,R4 + C1 + T3,3,−++,0.7245,0.338,0.5048,0.8909,False,False,False
T2_US_top,R4 + C1 + E1,3,−++,0.8968,0.4572,0.4978,0.635,False,False,False
T2_US_top,R4 + C1 + E2,3,−+−,0.8116,0.2857,0.501,0.9444,False,False,False
T2_US_top,R4 + C1 + E3,3,−++,0.9653,0.3853,0.5,0.8111,False,False,False
T2_US_top,R4 + C1 + E4,3,−++,0.7115,0.4262,0.5,0.7187,False,False,False
T2_US_top,R4 + C1 + H1,3,−+−,0.8505,0.4863,0.5206,0.5501,False,False,False
T2_US_top,R4 + C2 + V1,3,−++,0.7358,0.636,0.5308,0.1848,False,True,False
T2_US_top,R4 + C2 + U1,3,−++,0.7776,0.5803,0.5077,0.297,False,True,False
T2_US_top,R4 + C2 + U2,3,−++,0.7308,0.4671,0.4904,0.6067,False,False,False
T2_US_top,R4 + C2 + T1,3,−++,0.7314,0.7366,0.5285,0.0573,False,True,False
T2_US_top,R4 + C2 + T2,3,−+−,0.7108,0.5693,0.5522,0.323,False,True,False
T2_US_top,R4 + C2 + T3,3,−++,0.6992,0.5438,0.5161,0.3872,False,True,False
T2_US_top,R4 + C2 + E1,3,−++,0.933,0.6354,0.4976,0.1858,False,True,False
T2_US_top,R4 + C2 + E2,3,−+−,0.8442,0.4622,0.5112,0.6208,False,False,False
T2_US_top,R4 + C2 + E3,3,−++,0.9716,0.596,0.4976,0.262,False,True,False
T2_US_top,R4 + C2 + E4,3,−++,0.7934,0.6274,0.4973,0.1996,False,True,False
T2_US_top,R4 + C2 + H1,3,−+−,0.7851,0.6682,0.59,0.134,False,True,True
T2_US_top,R4 + V1 + U1,3,−++,0.7309,0.4718,0.4882,0.5923,False,False,False
T2_US_top,R4 + V1 + U2,3,−++,0.6762,0.3802,0.4722,0.8207,False,False,False
T2_US_top,R4 + V1 + T1,3,−++,0.6685,0.6244,0.5267,0.205,False,True,False
T2_US_top,R4 + V1 + T2,3,−+−,0.6676,0.4948,0.5206,0.5255,False,False,False
T2_US_top,R4 + V1 + T3,3,−++,0.644,0.4552,0.4964,0.6414,False,False,False
T2_US_top,R4 + V1 + E1,3,−++,0.916,0.5177,0.4863,0.4594,False,True,False
T2_US_top,R4 + V1 + E2,3,−+−,0.7887,0.3845,0.4994,0.8124,False,False,False
T2_US_top,R4 + V1 + E3,3,−++,0.9566,0.4906,0.4864,0.5372,False,False,False
T2_US_top,R4 + V1 + E4,3,−++,0.7606,0.5027,0.4876,0.5031,False,True,False
T2_US_top,R4 + V1 + H1,3,−+−,0.7283,0.544,0.5745,0.3866,False,True,False
T2_US_top,R4 + U1 + U2,3,−++,0.751,0.2927,0.4432,0.939,False,False,False
T2_US_top,R4 + U1 + T1,3,−++,0.7274,0.6258,0.4564,0.2023,False,True,False
T2_US_top,R4 + U1 + T2,3,−+−,0.7244,0.4027,0.4926,0.7734,False,False,False
T2_US_top,R4 + U1 + T3,3,−++,0.6903,0.3328,0.4791,0.8977,False,False,False
T2_US_top,R4 + U1 + E1,3,−++,0.9024,0.4122,0.487,0.7515,False,False,False
T2_US_top,R4 + U1 + E2,3,−+−,0.818,0.295,0.4545,0.9375,False,False,False
T2_US_top,R4 + U1 + E3,3,−++,0.9656,0.3593,0.4833,0.8587,False,False,False
T2_US_top,R4 + U1 + E4,3,−++,0.737,0.3616,0.4965,0.8544,False,False,False
T2_US_top,R4 + U1 + H1,3,−+−,0.8216,0.5074,0.4665,0.4895,False,True,False
T2_US_top,R4 + U2 + T1,3,−++,0.6699,0.5327,0.4469,0.417,False,True,False
T2_US_top,R4 + U2 + T2,3,−+−,0.667,0.358,0.4605,0.8607,False,False,False
T2_US_top,R4 + U2 + T3,3,−++,0.6477,0.2803,0.4478,0.9489,False,False,False
T2_US_top,R4 + U2 + E1,3,−++,0.9568,0.2509,0.4424,0.9667,False,False,False
T2_US_top,R4 + U2 + E2,3,−+−,0.6623,0.2656,0.4334,0.9585,False,False,False
T2_US_top,R4 + U2 + E3,3,−++,0.9819,0.2876,0.4628,0.9429,False,False,False
T2_US_top,R4 + U2 + E4,3,−++,0.6452,0.2547,0.4646,0.9649,False,False,False
T2_US_top,R4 + U2 + H1,3,−+−,0.7575,0.3956,0.4673,0.7886,False,False,False
T2_US_top,R4 + T1 + T2,3,−+−,0.6929,0.5831,0.5373,0.2904,False,True,False
T2_US_top,R4 + T1 + T3,3,−++,0.6552,0.5436,0.5084,0.3876,False,True,False
T2_US_top,R4 + T1 + E1,3,−++,0.8622,0.6476,0.609,0.1661,False,True,True
T2_US_top,R4 + T1 + E2,3,−+−,0.8166,0.4959,0.4645,0.5222,False,False,False
T2_US_top,R4 + T1 + E3,3,−++,0.9394,0.6087,0.5267,0.2354,False,True,False
T2_US_top,R4 + T1 + E4,3,−++,0.7823,0.6121,0.5633,0.2291,False,True,True
T2_US_top,R4 + T1 + H1,3,−+−,0.7374,0.6347,0.5764,0.1869,False,True,True
T2_US_top,R4 + T2 + T3,3,−−+,0.6255,0.4104,0.5096,0.7558,False,False,False
T2_US_top,R4 + T2 + E1,3,−−+,0.9741,0.4564,0.5078,0.6376,False,False,False
T2_US_top,R4 + T2 + E2,3,−−−,0.7512,0.3775,0.4913,0.8257,False,False,False
T2_US_top,R4 + T2 + E3,3,−−+,0.9968,0.4385,0.494,0.6875,False,False,False
T2_US_top,R4 + T2 + E4,3,−−+,0.6789,0.454,0.4965,0.6445,False,False,False
T2_US_top,R4 + T2 + H1,3,−−−,0.7456,0.5094,0.5267,0.4831,False,True,False
T2_US_top,R4 + T3 + E1,3,−++,0.9072,0.4135,0.493,0.7484,False,False,False
T2_US_top,R4 + T3 + E2,3,−+−,0.754,0.2961,0.5088,0.9365,False,False,False
T2_US_top,R4 + T3 + E3,3,−++,0.9306,0.3575,0.4984,0.8616,False,False,False
T2_US_top,R4 + T3 + E4,3,−++,0.7245,0.384,0.4992,0.8135,False,False,False
T2_US_top,R4 + T3 + H1,3,−+−,0.7261,0.4432,0.5188,0.6747,False,False,False
T2_US_top,R4 + E1 + E2,3,−+−,0.9952,0.2379,0.5,0.9726,False,False,False
T2_US_top,R4 + E1 + E3,3,−++,0.9072,0.4391,0.483,0.686,False,False,False
T2_US_top,R4 + E1 + E4,3,−++,0.5624,0.4874,0.4683,0.5468,False,False,False
T2_US_top,R4 + E1 + H1,3,−+−,0.925,0.5388,0.5944,0.4005,False,True,False
T2_US_top,R4 + E2 + E3,3,−−+,0.9923,0.3045,0.5,0.9291,False,False,False
T2_US_top,R4 + E2 + E4,3,−−+,0.7287,0.2695,0.4989,0.9559,False,False,False
T2_US_top,R4 + E2 + H1,3,−−−,0.8591,0.3855,0.488,0.8106,False,False,False
T2_US_top,R4 + E3 + E4,3,−++,0.8341,0.4413,0.4686,0.6799,False,False,False
T2_US_top,R4 + E3 + H1,3,−+−,0.9613,0.5022,0.519,0.5046,False,True,False
T2_US_top,R4 + E4 + H1,3,−+−,0.7698,0.5017,0.5726,0.5057,False,True,False
T2_US_top,R5 + C1 + C2,3,−++,0.8342,0.6408,0.5062,0.1768,False,True,False
T2_US_top,R5 + C1 + V1,3,−++,0.7726,0.5376,0.5014,0.4037,False,True,False
T2_US_top,R5 + C1 + U1,3,−++,0.7219,0.4889,0.4721,0.5423,False,False,False
T2_US_top,R5 + C1 + U2,3,−++,0.6853,0.3687,0.4485,0.8422,False,False,False
T2_US_top,R5 + C1 + T1,3,−++,0.7966,0.6763,0.5309,0.1214,False,True,False
T2_US_top,R5 + C1 + T2,3,−+−,0.7245,0.454,0.5062,0.6445,False,False,False
T2_US_top,R5 + C1 + T3,3,−++,0.7231,0.4078,0.5052,0.7619,False,False,False
T2_US_top,R5 + C1 + E1,3,−++,0.623,0.5433,0.5,0.3883,False,True,False
T2_US_top,R5 + C1 + E2,3,−+−,0.6596,0.329,0.4951,0.9025,False,False,False
T2_US_top,R5 + C1 + E3,3,−++,0.7881,0.4697,0.5,0.5983,False,False,False
T2_US_top,R5 + C1 + E4,3,−++,0.6315,0.4921,0.5,0.5329,False,False,False
T2_US_top,R5 + C1 + H1,3,−+−,0.774,0.5442,0.5499,0.3858,False,True,False
T2_US_top,R5 + C2 + V1,3,−++,0.8918,0.6973,0.6017,0.096,False,True,True
T2_US_top,R5 + C2 + U1,3,−++,0.8968,0.6875,0.5084,0.1071,False,True,False
T2_US_top,R5 + C2 + U2,3,−++,0.8411,0.5763,0.4634,0.3061,False,True,False
T2_US_top,R5 + C2 + T1,3,−++,0.897,0.7856,0.6537,0.0268,False,True,True
T2_US_top,R5 + C2 + T2,3,−+−,0.8322,0.6494,0.5179,0.1632,False,True,False
T2_US_top,R5 + C2 + T3,3,−++,0.8499,0.625,0.5284,0.2037,False,True,False
T2_US_top,R5 + C2 + E1,3,−++,0.8787,0.6755,0.5713,0.1227,False,True,True
T2_US_top,R5 + C2 + E2,3,−+−,0.8526,0.5555,0.5179,0.3582,False,True,False
T2_US_top,R5 + C2 + E3,3,−++,0.959,0.7062,0.4986,0.0863,False,True,False
T2_US_top,R5 + C2 + E4,3,−++,0.7806,0.662,0.55,0.143,False,True,True
T2_US_top,R5 + C2 + H1,3,−+−,0.8947,0.7179,0.6183,0.0741,False,True,True
T2_US_top,R5 + V1 + U1,3,−++,0.8062,0.5348,0.4974,0.411,False,True,False
T2_US_top,R5 + V1 + U2,3,−++,0.7507,0.4466,0.5022,0.6654,False,False,False
T2_US_top,R5 + V1 + T1,3,−++,0.8071,0.6715,0.579,0.1287,False,True,True
T2_US_top,R5 + V1 + T2,3,−+−,0.7624,0.5497,0.5367,0.3721,False,True,False
T2_US_top,R5 + V1 + T3,3,−++,0.7615,0.5108,0.5053,0.4792,False,True,False
T2_US_top,R5 + V1 + E1,3,−++,0.8046,0.5843,0.5291,0.2878,False,True,False
T2_US_top,R5 + V1 + E2,3,−+−,0.7694,0.4359,0.5234,0.694,False,False,False
T2_US_top,R5 + V1 + E3,3,−++,0.902,0.5646,0.4894,0.3342,False,True,False
T2_US_top,R5 + V1 + E4,3,−++,0.7193,0.5741,0.5348,0.3116,False,True,False
T2_US_top,R5 + V1 + H1,3,−+−,0.8195,0.6037,0.5717,0.2451,False,True,True
T2_US_top,R5 + U1 + U2,3,−++,0.7879,0.344,0.4459,0.8827,False,False,False
T2_US_top,R5 + U1 + T1,3,−++,0.8051,0.6741,0.4596,0.1248,False,True,False
T2_US_top,R5 + U1 + T2,3,−+−,0.7726,0.4448,0.509,0.6702,False,False,False
T2_US_top,R5 + U1 + T3,3,−++,0.7761,0.4182,0.471,0.7375,False,False,False
T2_US_top,R5 + U1 + E1,3,−++,0.627,0.5405,0.5,0.3959,False,True,False
T2_US_top,R5 + U1 + E2,3,−+−,0.7474,0.335,0.4429,0.8946,False,False,False
T2_US_top,R5 + U1 + E3,3,−++,0.8353,0.4429,0.4692,0.6756,False,False,False
T2_US_top,R5 + U1 + E4,3,−++,0.6821,0.4904,0.5,0.5377,False,False,False
T2_US_top,R5 + U1 + H1,3,−+−,0.8287,0.5717,0.4901,0.3176,False,True,False
T2_US_top,R5 + U2 + T1,3,−++,0.7645,0.6022,0.4859,0.2481,False,True,False
T2_US_top,R5 + U2 + T2,3,−+−,0.7312,0.3766,0.4871,0.8272,False,False,False
T2_US_top,R5 + U2 + T3,3,−++,0.7157,0.3315,0.4536,0.8995,False,False,False
T2_US_top,R5 + U2 + E1,3,−++,0.7951,0.4014,0.4786,0.7763,False,False,False
T2_US_top,R5 + U2 + E2,3,−+−,0.6818,0.2779,0.4459,0.9505,False,False,False
T2_US_top,R5 + U2 + E3,3,−++,0.9709,0.3235,0.4752,0.9088,False,False,False
T2_US_top,R5 + U2 + E4,3,−++,0.6462,0.3712,0.4962,0.8376,False,False,False
T2_US_top,R5 + U2 + H1,3,−+−,0.7918,0.482,0.4764,0.5636,False,False,False
T2_US_top,R5 + T1 + T2,3,−+−,0.8447,0.7,0.5774,0.0929,False,True,True
T2_US_top,R5 + T1 + T3,3,−++,0.7933,0.6172,0.5123,0.2186,False,True,False
T2_US_top,R5 + T1 + E1,3,−++,0.6965,0.6821,0.6038,0.1134,False,True,True
T2_US_top,R5 + T1 + E2,3,−+−,0.7863,0.5902,0.4791,0.2748,False,True,False
T2_US_top,R5 + T1 + E3,3,−++,0.846,0.675,0.5396,0.1232,False,True,False
T2_US_top,R5 + T1 + E4,3,−++,0.7464,0.6587,0.6047,0.148,False,True,True
T2_US_top,R5 + T1 + H1,3,−+−,0.8547,0.6918,0.6126,0.1018,False,True,True
T2_US_top,R5 + T2 + T3,3,−−+,0.7292,0.4505,0.5119,0.6543,False,False,False
T2_US_top,R5 + T2 + E1,3,−−+,0.9746,0.5367,0.4894,0.4058,False,True,False
T2_US_top,R5 + T2 + E2,3,−−−,0.7238,0.3742,0.5409,0.8321,False,False,False
T2_US_top,R5 + T2 + E3,3,−−+,0.9878,0.4945,0.4946,0.5263,False,False,False
T2_US_top,R5 + T2 + E4,3,−−+,0.6812,0.5408,0.4968,0.3947,False,True,False
T2_US_top,R5 + T2 + H1,3,−−−,0.7933,0.5993,0.5228,0.2546,False,True,False
T2_US_top,R5 + T3 + E1,3,−++,0.7964,0.4936,0.4957,0.5286,False,False,False
T2_US_top,R5 + T3 + E2,3,−+−,0.7298,0.331,0.4927,0.8999,False,False,False
T2_US_top,R5 + T3 + E3,3,−++,0.8905,0.4371,0.4965,0.6911,False,False,False
T2_US_top,R5 + T3 + E4,3,−++,0.683,0.4609,0.4989,0.6242,False,False,False
T2_US_top,R5 + T3 + H1,3,−+−,0.7967,0.513,0.533,0.4724,False,True,False
T2_US_top,R5 + E1 + E2,3,−+−,0.9917,0.3574,0.5,0.8616,False,False,False
T2_US_top,R5 + E1 + E3,3,−++,0.7848,0.5633,0.4805,0.3372,False,True,False
T2_US_top,R5 + E1 + E4,3,−++,0.2736,0.5091,0.5222,0.4839,False,False,False
T2_US_top,R5 + E1 + H1,3,−+−,0.7892,0.5545,0.6063,0.36,False,True,False
T2_US_top,R5 + E2 + E3,3,−−+,0.9726,0.3463,0.5,0.8793,False,False,False
T2_US_top,R5 + E2 + E4,3,−−+,0.6828,0.3665,0.5,0.8463,False,False,False
T2_US_top,R5 + E2 + H1,3,−−−,0.7922,0.481,0.4759,0.5664,False,False,False
T2_US_top,R5 + E3 + E4,3,−++,0.5518,0.5548,0.4656,0.3595,False,True,False
T2_US_top,R5 + E3 + H1,3,−+−,0.872,0.5795,0.5268,0.2988,False,True,False
T2_US_top,R5 + E4 + H1,3,−+−,0.7066,0.5124,0.5974,0.4743,False,True,False
T2_US_top,C1 + C2 + V1,3,+++,0.8165,0.6981,0.6093,0.0949,False,True,True
T2_US_top,C1 + C2 + U1,3,+++,0.8248,0.6641,0.5221,0.1399,False,True,False
T2_US_top,C1 + C2 + U2,3,+++,0.7906,0.5554,0.505,0.3583,False,True,False
T2_US_top,C1 + C2 + T1,3,+++,0.7917,0.787,0.5708,0.0261,False,True,True
T2_US_top,C1 + C2 + T2,3,++−,0.8164,0.6304,0.5989,0.195,False,True,True
T2_US_top,C1 + C2 + T3,3,+++,0.7636,0.6157,0.5317,0.2217,False,True,False
T2_US_top,C1 + C2 + E1,3,+++,0.8528,0.6897,0.5396,0.1043,False,True,False
T2_US_top,C1 + C2 + E2,3,++−,0.8671,0.5614,0.516,0.3428,False,True,False
T2_US_top,C1 + C2 + E3,3,+++,0.9105,0.6974,0.5,0.0959,False,True,False
T2_US_top,C1 + C2 + E4,3,+++,0.7619,0.6903,0.5,0.1037,False,True,False
T2_US_top,C1 + C2 + H1,3,++−,0.8458,0.7375,0.5831,0.0567,False,True,True
T2_US_top,C1 + V1 + U1,3,+++,0.7895,0.5738,0.4983,0.3122,False,True,False
T2_US_top,C1 + V1 + U2,3,+++,0.7566,0.4846,0.4767,0.5553,False,False,False
T2_US_top,C1 + V1 + T1,3,+++,0.7221,0.6939,0.5505,0.0998,False,True,True
T2_US_top,C1 + V1 + T2,3,++−,0.7628,0.5753,0.539,0.3089,False,True,False
T2_US_top,C1 + V1 + T3,3,+++,0.72,0.5423,0.5198,0.391,False,True,False
T2_US_top,C1 + V1 + E1,3,+++,0.7725,0.6017,0.5167,0.2491,False,True,False
T2_US_top,C1 + V1 + E2,3,++−,0.7873,0.4729,0.5067,0.5893,False,False,False
T2_US_top,C1 + V1 + E3,3,+++,0.8832,0.5923,0.5,0.27,False,True,False
T2_US_top,C1 + V1 + E4,3,+++,0.7009,0.5985,0.5021,0.2562,False,True,False
T2_US_top,C1 + V1 + H1,3,++−,0.7973,0.6302,0.5793,0.1953,False,True,True
T2_US_top,C1 + U1 + U2,3,+++,0.7782,0.4211,0.4459,0.7311,False,False,False
T2_US_top,C1 + U1 + T1,3,+++,0.7628,0.7213,0.4586,0.0709,False,True,False
T2_US_top,C1 + U1 + T2,3,++−,0.7993,0.4914,0.506,0.5349,False,False,False
T2_US_top,C1 + U1 + T3,3,+++,0.7414,0.4649,0.4797,0.6133,False,False,False
T2_US_top,C1 + U1 + E1,3,+++,0.6308,0.5521,0.5,0.3658,False,True,False
T2_US_top,C1 + U1 + E2,3,++−,0.7972,0.3948,0.4667,0.7904,False,False,False
T2_US_top,C1 + U1 + E3,3,+++,0.8398,0.4977,0.5,0.5172,False,False,False
